Abfahrt,Zugnr.,nach (Ankunft),Gleis
12:53,RE 3718,Berlin Ostbahnhof (an 12:56),1
12:54 (+1),RE 73732,Magdeburg Hbf (an 14:50),2
13:06 (+1),RE 73727,Frankfurt(Oder) (an 14:18),1
13:08,RE 3723,Dessau Hbf (an 14:53),2
13:16,RE 73774,Brandenburg Hbf (an 14:19),2
13:43,RE 73769,Frankfurt(Oder) (an 14:43),1
13:53 (+2),RE 3720,Berlin Ostbahnhof (an 13:56),1
13:54 (+1),RE 73734,Magdeburg Hbf (an 15:50),2
14:06 (+1),RE 73729,Frankfurt(Oder) (an 15:18),1
14:08,RE 3725,Dessau Hbf (an 15:53),2
14:16,RE 73776,Brandenburg Hbf (an 15:19),2
14:34,RE 73812,Brandenburg Hbf (an 15:33),2
14:43,RE 73771,Frankfurt(Oder) (an 15:43),1
14:44,RB 18160,Golm (an 15:36),2
14:53,RE 3722,Berlin Ostbahnhof (an 14:56),1
14:54 (+1),RE 73736,Magdeburg Hbf (an 16:50),2
15:06 (+1),RE 73731,Frankfurt(Oder) (an 16:18),1
15:08,RE 3727,Dessau Hbf (an 16:53),2
15:16,RE 73778,Brandenburg Hbf (an 16:23),2
15:17,RB 18159,Berlin Ostbahnhof (an 15:21),1
15:21,RB 73813,Berlin Ostbahnhof (an 15:24),1
15:34,RE 73814,Brandenburg Hbf (an 16:33),
15:43,RE 73773,Frankfurt(Oder) (an 16:43),1
15:44,RB 18162,Potsdam Hbf (an 16:19),
15:54 (+3),RE 73738,Magdeburg Hbf (an 17:50),2
16:06 (+3),RE 73733,Frankfurt(Oder) (an 17:18),1
16:08,RE 3729,Berlin-Wannsee (an 16:34),
16:16,RE 73780,Brandenburg Hbf (an 17:19),2
16:34,RE 73816,Brandenburg Hbf (an 17:33),2
16:43,RE 73775,Frankfurt(Oder) (an 17:43),1
16:44,RB 18164,Golm (an 17:36),2
16:54 (+6),RE 73740,Magdeburg Hbf (an 18:50),2
17:06 (+4),RE 73735,Frankfurt(Oder) (an 18:18),1
17:08,RE 3731,Dessau Hbf (an 18:53),2
17:16 (+3),RE 73782,Brandenburg Hbf (an 18:23),2
17:17,RB 18163,Berlin Ostbahnhof (an 17:21),1
17:21,RE 73817,Berlin Ostbahnhof (an 17:24),1
17:34,RE 73818,Brandenburg Hbf (an 18:34),
17:43 (+1),RE 73777,Frankfurt(Oder) (an 18:43),1
17:44,RB 18166,Potsdam Hbf (an 18:19),
17:53 (+9),RE 3728,Berlin Ostbahnhof (an 17:56),1
17:54 (+1),RE 73742,Magdeburg Hbf (an 19:50),2
18:06 (+4),RE 73737,Frankfurt(Oder) (an 19:18),1
18:08 (+8),RE 3733,Dessau Hbf (an 19:53),2
18:16 (+3),RE 73784,Brandenburg Hbf (an 19:19),2
18:17,RB 18165,Berlin Ostbahnhof (an 18:21),1
18:21 (+1),RE 73819,Berlin Ostbahnhof (an 18:24),1
18:34,RE 73820,Brandenburg Hbf (an 19:33),2
18:43 (+4),RE 73779,Frankfurt(Oder) (an 19:47),1
18:53,RE 3730,Zeesen (an 19:25),1
18:54,RE 73744,Magdeburg Hbf (an 20:50),2
19:06,RE 73739,Frankfurt(Oder) (an 20:18),1
19:08,RE 3735,Dessau Hbf (an 20:53),2
19:16,RE 73786,Brandenburg Hbf (an 20:19),
19:34,RB 73822,Berlin Hbf (an 19:39),
19:43,RE 73781,Frankfurt(Oder) (an 20:43),1
19:53,RE 3732,Zeesen (an 20:25),1
19:54,RE 73746,Magdeburg Hbf (an 21:50),2
20:06,RE 73741,Frankfurt(Oder) (an 21:18),1
20:08,RE 3737,Dessau Hbf (an 21:53),2
20:16,RE 73788,Brandenburg Hbf (an 21:21),2
20:43,RE 73783,Frankfurt(Oder) (an 21:43),1
20:53,RE 3734,Zeesen (an 21:25),1
20:54,RE 73748,Magdeburg Hbf (an 22:50),2
21:06,RE 73743,Frankfurt(Oder) (an 22:18),1
21:08,RE 3739,Dessau Hbf (an 22:53),2
21:43,RE 73785,Frankfurt(Oder) (an 22:43),1
21:48,RE 73790,Magdeburg Hbf (an 23:55),2
21:53,RE 3736,Berlin Ostbahnhof (an 21:56),1
22:06,RE 73745,Frankfurt(Oder) (an 23:18),1
22:10,RE 93041,Berlin-Wannsee (an 22:35),
22:10,RE 94241,Berlin-Wannsee (an 22:35),
22:43,RE 73787,Berlin Ostbahnhof (an 22:46),1
22:48 (+1),RE 73792,Magdeburg Hbf (an 00:48),2
22:53,RE 3738,Berlin Ostbahnhof (an 22:56),1
23:01,RB 73824,Berlin-Charlottenburg (an 23:18),2
23:06 (+23),RE 73747,Frankfurt(Oder) (an 00:18),1
23:08 (+1),RE 3743,Dessau Hbf (an 00:53),2
23:48,RB 94794,Berlin Hbf (an 23:53),
