Abfahrt,Zugnr.,nach (Ankunft),Gleis
12:52,RB 21877,Flughafen BER (an 13:14),1
12:54 (+1),RE 3153,Rathenow (an 13:54),7
12:57 (+72),IC 2035,Berlin Ostbahnhof (an 13:06),12
12:58 (+1),ICE 1050,Aachen Hbf (an 19:10),
12:58 (+1),ICE 2564,Aachen Hbf (an 19:10),13
12:58 (+6),ICE 932,Stralsund Hbf (an 15:44),6
12:59,RE 94727,Frankfurt(Oder) (an 14:18),
13:00,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:01 (+1),RE 94732,Berlin Zoologischer Garten (an 13:07),14
13:05 (+1),ICE 931,Frankfurt(Main)Hbf (an 16:56),4
13:09,RE 3152,Falkenberg(Elster) (an 14:44),2
13:14,RB 62065,Berlin Südkreuz (an 13:21),1
13:14 Ausfall,RE 4359,Berlin Südkreuz (an 13:23),4
13:15 (+9),RE 3723,Dessau Hbf (an 14:53),13
13:19,RB 21881,Berlin Südkreuz (an 13:26),
13:20 (+1),ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),14
13:22 (+1),RE 3310,Stralsund Hbf (an 16:44),6
13:26 (+3),RE 3118,Cottbus Hbf (an 14:55),11
13:27 (+2),ICE 1100,Berlin Gesundbrunnen (an 13:31),5
13:27 (+1),ICE 691,München Hbf (an 21:15),4
13:27 (+13),RE 62019,Elstal (an 14:00),7
13:28 (+9),RJ 383,Praha hl.n. (an 17:25),3
13:29 (+1),ICE 848,Köln Hbf (an 18:33),14
13:32,RE 3349,Luckenwalde (an 14:27),2
13:33 (+9),ICE 545,Berlin Ostbahnhof (an 13:40),12
13:36 (+6),ICE 1509,München Hbf (an 17:43),4
13:37,RB 21883,Berlin Südkreuz (an 13:44),
13:37 (+4),RE 3119,Hennigsdorf(b Berlin) (an 14:23),14
13:38 (+15),IC 2178,Rostock Hbf (an 15:35),5
13:38 (+1),ICE 2830,Hamburg-Altona (an 16:24),6
13:38 (+1),ICE 600,Hamburg-Altona (an 16:24),6
13:42 (+4),ICE 376,Berlin Ostbahnhof (an 13:50),11
13:43 (+6),RE 62016,Elsterwerda (an 15:14),2 A - D
13:46 (+4),RE 3512,Stralsund Hbf (an 16:51),5
13:46 (+4),RE 3720,Senftenberg (an 15:41),12
13:47,RB 62066,Wustermark (an 14:18),7
13:52 (+3),EC 49,Warszawa Wschodnia (an 19:15),11
13:52,RB 21885,Flughafen BER (an 14:14),1
13:54 (+1),ICE 1205,Innsbruck Hbf (an 21:18),3
13:54,RE 3175,Stendal Hbf (an 15:30),7
13:56,DRF 1321,Berlin Ostbahnhof (an 14:05),12
13:56 (+3),FLX 1321,Berlin Ostbahnhof (an 14:05),12
13:59,RE 94729,Frankfurt(Oder) (an 15:18),11
14:00,RB 18516,Lübbenau(Spreewald) (an 15:15),2
14:01 (+2),ICE 142,Amsterdam Centraal (an 20:01),6
14:07 (+9),RE 3172,Jüterbog (an 14:54),2
14:08 (+9),FLX 1238,Hamburg Hbf (an 16:34),6
14:14 (+16),RB 62067,Rangsdorf (an 14:39),1
14:14 (+9),RE 18755,Berlin Südkreuz (an 14:23),4
14:14 Ausfall,RE 3511,Berlin Südkreuz (an 14:23),4
14:15 (+12),RE 3725,Dessau Hbf (an 15:53),13
14:21,RE 62021,Elstal (an 14:49),7 A - D
14:22,RB 21889,Flughafen BER (an 14:45),1
14:23,RE 3350,Schwedt(Oder) (an 15:55),6
14:26 (+6),IC 2179,Dresden Hbf (an 16:28),4
14:26 (+5),ICE 1600,Berlin Gesundbrunnen (an 14:31),5
14:26 (+5),RE 3120,Cottbus Hbf (an 15:55),11
14:29 (+5),ICE 601,München Hbf (an 19:08),3
14:30 (+2),ICE 1906,Hamburg Hbf (an 17:12),7
14:30 (+2),ICE 2810,Hamburg Hbf (an 17:12),7
14:31 (+1),ICE 377,Brig (an 00:55),13
14:31 (+25),ICE 847,Berlin Ostbahnhof (an 14:39),12
14:34 (+2),ICE 546,Köln Hbf (an 19:35),14
14:36 (+4),ICE 1101,München Hbf (an 18:43),4
14:37 (+5),ICE 692,Berlin Gesundbrunnen (an 14:43),5
14:39,RE 3121,Hennigsdorf(b Berlin) (an 15:23),13
14:40 (+3),RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2 A - D
14:41 (+2),RB 62018,Elsterwerda (an 16:28),2 D - G
14:41,RE 62018,Elsterwerda (an 16:28),2 D - G
14:42 (+2),ICE 992,Berlin Ostbahnhof (an 14:49),11
14:46 (+2),RE 3722,Senftenberg (an 16:41),12
14:46 (+1),RE 4360,Rostock Hbf (an 17:21),5
14:48 (+3),RB 62068,Wustermark (an 15:18),7
14:52 (+1),EC 231,Gdynia Glowna (an 20:51),11
14:52,RB 18160,Berlin-Wannsee (an 15:10),13
14:54 (+1),RE 3155,Rathenow (an 15:54),7
14:57 (+1),ICE 1544,Aachen Hbf (an 20:52),14
14:57,ICE 2580,Aachen Hbf (an 20:52),
14:58 (+20),ICE 930,Stralsund Hbf (an 17:45),6
14:59,RE 94731,Frankfurt(Oder) (an 16:18),11
15:00,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:05 (+1),IC 2034,Norddeich Mole (an 22:14),14
15:05 (+1),ICE 933,Frankfurt(Main)Hbf (an 18:56),4
15:09 (+2),RE 3154,Falkenberg(Elster) (an 16:45),2
15:10 (+1),RB 18159,Berlin Ostbahnhof (an 15:21),11
15:14 (+1),RB 62069,Rangsdorf (an 15:38),1
15:14 (+2),RE 4361,Berlin Südkreuz (an 15:23),4
15:15 (+13),RE 3727,Dessau Hbf (an 16:53),14
15:20 (+1),ICE 995,Stuttgart Hbf (an 21:29),13
15:22 (+2),RE 3312,Stralsund Hbf (an 18:44),6
15:26 (+1),RE 3122,Cottbus Hbf (an 16:55),12
15:27 (+77),ICE 1008,Berlin Gesundbrunnen (an 15:31),5
15:27 (+1),ICE 693,München Hbf (an 23:15),4
15:27,RE 62023,Elstal (an 15:55),7
15:28 (+1),RJ 177,Wien Hbf (an 23:49),3
15:32 (+1),ICE 846,Köln Hbf (an 20:32),13
15:32 (+1),RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),2
15:33 (+4),ICE 547,Berlin Ostbahnhof (an 15:40),11
15:36 (+1),ICE 1601,München Hbf (an 19:43),4
15:37 (+10),RE 3123,Hennigsdorf(b Berlin) (an 16:23),14
15:38 (+2),IC 2176,Rostock Hbf (an 17:37),5
15:38 (+15),ICE 508,Hamburg-Altona (an 18:24),6
15:41,RE 62020,Elsterwerda (an 17:15),2
15:42 (+17),ICE 374,Berlin Ostbahnhof (an 15:50),11
15:46 (+1),RE 3514,Stralsund Hbf (an 18:51),6
15:46,RE 3724,Senftenberg (an 17:41),12
15:47 (+5),RB 62070,Wustermark (an 16:18),7
15:51 (+1),ICE 2829,München Hbf (an 20:42),3
15:51 (+1),ICE 801,München Hbf (an 20:42),3
15:52 (+1),EC 247,Warszawa Wschodnia (an 21:19),11
15:52,RB 18162,Berlin-Wannsee (an 16:10),13
15:54 (+7),RE 3177,Stendal Hbf (an 17:30),7
15:57 (+47),FLX 1243,Stuttgart Hbf (an 21:45),3
15:59,RE 94733,Frankfurt(Oder) (an 17:18),11
16:00,RB 18520,Lübbenau(Spreewald) (an 17:15),2
16:01 (+1),ICE 140,Amsterdam Centraal (an 22:01),5
16:07 (+2),RE 3174,Jüterbog (an 16:55),2
16:09 (+1),ICE 1204,Berlin Gesundbrunnen (an 16:13),8
16:10 (+6),RB 18161,Berlin Ostbahnhof (an 16:21),11
16:12 (+1),ICE 1163,Stuttgart Hbf (an 20:57),4
16:14 (+2),RB 62071,Rangsdorf (an 16:39),1
16:15 (+35),RE 3729,Dessau Hbf (an 17:53),14
16:16 (+3),RE 18759,Berlin Südkreuz (an 16:24),3
16:16 Ausfall,RE 3513,Berlin Südkreuz (an 16:24),3
16:21,RB 21905,Flughafen BER (an 16:45),1
16:23 (+1),RE 3352,Schwedt(Oder) (an 17:55),6
16:25,RE 62025,Elstal (an 16:49),7 A - D
16:26 (+1),IC 2271,Dresden Hbf (an 18:28),4
16:26 (+1),ICE 1508,Berlin Gesundbrunnen (an 16:31),5
16:26 (+8),RE 3124,Cottbus Hbf (an 17:55),12
16:28 (+43),ICE 379,Basel SBB (an 23:49),14
16:29 (+29),ICE 603,München Hbf (an 21:10),3
16:30 (+8),ICE 849,Berlin Ostbahnhof (an 16:39),11
16:33 (+11),ICE 544,Köln Hbf (an 21:35),13
16:36 Ausfall,ICE 1103,München Hbf (an 20:46),4
16:37,ICE 690,Berlin Gesundbrunnen (an 16:43),5
16:37,RE 21907,Flughafen BER (an 17:00),1
16:37 (+29),RE 3125,Hennigsdorf(b Berlin) (an 17:23),14
16:38 Ausfall,ICE 1904,Hamburg-Altona (an 19:24),7
16:40 (+6),RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2 A - D
16:42 (+10),ICE 2822,Berlin Ostbahnhof (an 16:49),12
16:42 (+11),ICE 798,Berlin Ostbahnhof (an 16:49),12
16:44 (+4),RE 62022,Elsterwerda (an 18:31),2 D - G
16:46 (+1),RE 3726,Senftenberg (an 18:41),11
16:46 (+1),RE 4362,Rostock Hbf (an 19:21),5
16:48,RB 62072,Wustermark (an 17:18),7
16:52 (+2),EC 55,Krakow Glowny (an 23:44),12
16:52 (+2),RB 18164,Berlin-Wannsee (an 17:10),13
16:52,RE 21909,Flughafen BER (an 17:14),1
16:54,RE 3157,Rathenow (an 17:54),5
16:58 (+4),ICE 1542,Köln Hbf (an 22:17),14
16:58,ICE 2582,Köln Hbf (an 22:17),
16:58 (+43),ICE 838,Stralsund Hbf (an 19:46),6
16:59,RE 94735,Frankfurt(Oder) (an 18:18),11
