Ankunft,Zugnr.,von (Abfahrt),Gleis
07:02 (+16),RE 3711,Senftenberg (ab 05:11),7
07:09,RE 94715,Berlin Zoologischer Garten (ab 06:52),1
07:10,RE 73762,Frankfurt(Oder) (ab 06:11),
07:10 (+4),RE 94762,Frankfurt(Oder) (ab 06:11),
07:23 (+64),RE 3107,Cottbus Hbf (ab 06:07),7
07:36,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),1
07:40 (+77),IC 60409,Zürich HB (ab 19:59),6
07:40 (+4),NJ 409,Nürnberg Hbf (ab 11:40),6
07:47 (+2),RE 94722,Frankfurt(Oder) (ab 06:42),
07:56 (+1),RE 3708,Dessau Hbf (ab 06:05),2
08:02 (+3),RE 3713,Senftenberg (ab 06:14),7
08:03,ICE 649,Hannover Hbf (ab 05:30),2
08:09,RE 94717,Berlin Zoologischer Garten (ab 07:52),1
08:10,RB 94764,Frankfurt(Oder) (ab 07:11),
08:10,RE 73764,Frankfurt(Oder) (ab 07:11),
08:21,RB 18145,Berlin-Wannsee (ab 07:51),6
08:23 (+5),RE 3109,Cottbus Hbf (ab 07:03),7
08:28 (+38),ICE 851,Hannover Hbf (ab 05:46),2
08:36 (+2),RE 3108,Hennigsdorf(b Berlin) (ab 07:35),1
08:47,RE 73724,Frankfurt(Oder) (ab 07:41),
08:47 (+2),RE 94724,Frankfurt(Oder) (ab 07:41),7
08:56,RE 3710,Dessau Hbf (ab 07:05),2
09:02 (+2),RE 3715,Senftenberg (ab 07:14),7
09:03,ICE 841,Hannover Hbf (ab 06:32),2
09:09,RE 94719,Berlin Zoologischer Garten (ab 08:52),1
09:10,RE 73766,Frankfurt(Oder) (ab 08:11),
09:21,RB 18147,Berlin-Wannsee (ab 08:51),7
09:23 (+2),RE 3111,Cottbus Hbf (ab 08:04),6
09:36 (+2),RE 3110,Hennigsdorf(b Berlin) (ab 08:35),1
09:41,ICE 541,Köln Hbf (ab 04:25),2
09:47 (+2),RE 94726,Frankfurt(Oder) (ab 08:38),7
09:51,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),3
09:56 (+1),RE 3712,Dessau Hbf (ab 08:05),2
10:02 (+2),RE 3717,Senftenberg (ab 08:14),7
10:06 (+3),EC 248,Warszawa Wschodnia (ab 04:49),7
10:09,RE 94721,Berlin Zoologischer Garten (ab 09:52),1
10:10,RE 73768,Frankfurt(Oder) (ab 09:08),
10:10 (+4),RE 94768,Frankfurt(Oder) (ab 09:08),3
10:21,RB 18149,Berlin-Wannsee (ab 09:51),2
10:26,RE 3113,Cottbus Hbf (ab 09:03),6
10:34 (+39),ICE 2837,Köln Hbf (ab 05:26),6
10:34 (+39),ICE 843,Köln Hbf (ab 05:26),6
10:36 (+17),RE 3112,Hennigsdorf(b Berlin) (ab 09:35),1
10:47 (+3),RE 94728,Frankfurt(Oder) (ab 09:38),7
10:49 Ausfall,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),1
10:56 (+5),RE 3714,Dessau Hbf (ab 09:05),2
11:01 (+75),EC 54,Krakow Glowny (ab 04:07),6
11:02 (+1),RE 3719,Senftenberg (ab 09:14),7
11:09,RE 94723,Berlin Zoologischer Garten (ab 10:52),1
11:10,RE 73770,Frankfurt(Oder) (ab 10:08),
11:10,RE 94770,Frankfurt(Oder) (ab 10:08),3
11:23 (+2),RE 3115,Cottbus Hbf (ab 10:03),7
11:36,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),1
11:40 (+3),ICE 543,Köln Hbf (ab 06:25),6
11:47 (+2),RE 94730,Frankfurt(Oder) (ab 10:38),
11:50 (+52),ICE 378,Karlsruhe Hbf (ab 05:59),2
11:56 (+1),RE 3716,Dessau Hbf (ab 10:05),3
12:02 (+1),RE 3721,Senftenberg (ab 10:14),7
12:06 (+2),EC 246,Warszawa Wschodnia (ab 06:49),7
12:09,RE 94725,Berlin Zoologischer Garten (ab 11:52),1
12:10,RB 94772,Frankfurt(Oder) (ab 11:08),
12:10,RE 94772,Frankfurt(Oder) (ab 11:08),
12:13,ICE 141,Amsterdam Centraal (ab 06:00),2
12:17 Ausfall,ICE 1138,Frankfurt(M) Flughafen Regionalbf (ab 07:41),1
12:23 (+3),RE 3117,Cottbus Hbf (ab 11:03),7
12:36 (+3),RE 3116,Hennigsdorf(b Berlin) (ab 11:35),1
12:41 (+4),ICE 845,Köln Hbf (ab 07:27),1
12:47 (+3),RE 94732,Frankfurt(Oder) (ab 11:38),7
12:50 Ausfall,ICE 994,Stuttgart Hbf (ab 06:36),2
12:56 (+1),RE 3718,Dessau Hbf (ab 11:05),3
13:02 (+20),RE 3723,Senftenberg (ab 11:14),7
13:06,EC 230,Gdynia Glowna (ab 07:09),6
13:06,IC 2035,Norddeich (ab 05:39),2
13:09,RE 94727,Berlin Zoologischer Garten (ab 12:52),1
13:23 (+5),RE 3119,Cottbus Hbf (ab 12:03),7
13:36 (+10),RE 3118,Hennigsdorf(b Berlin) (ab 12:35),1
13:40,ICE 545,Köln Hbf (ab 08:25),2
13:47 (+1),RE 94734,Frankfurt(Oder) (ab 12:38),7
13:50 (+40),ICE 376,Basel SBB (ab 06:16),6
13:56 (+1),RE 3720,Dessau Hbf (ab 12:05),2
14:02 (+1),RE 3725,Senftenberg (ab 12:14),7
14:05,DRF 1321,Köln Hbf (ab 08:14),2
14:05,FLX 1321,Köln Hbf (ab 08:14),2
14:06 (+3),EC 48,Warszawa Wschodnia (ab 08:49),7
14:09,RE 73776,Frankfurt(Oder) (ab 13:10),
14:09,RE 94729,Berlin Zoologischer Garten (ab 13:52),1
14:09,RE 94776,Frankfurt(Oder) (ab 13:08),3
14:23 (+3),RE 3121,Cottbus Hbf (ab 13:03),6
14:36 (+1),RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:39 Ausfall,ICE 847,Köln Hbf (ab 09:27),2
14:47 (+2),RE 94736,Frankfurt(Oder) (ab 13:38),7
14:49 Ausfall,ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),2
14:56 (+1),RE 3722,Dessau Hbf (ab 13:05),3
15:01 (+3),EC 56,Przemysl Glowny (ab 05:15),6
15:02 (+32),RE 3727,Senftenberg (ab 13:14),7
15:09,RE 94731,Berlin Zoologischer Garten (ab 14:52),1
15:10,RE 73778,Frankfurt(Oder) (ab 14:08),
15:10 (+3),RE 94778,Frankfurt(Oder) (ab 14:08),6
15:21,RB 18159,Berlin-Wannsee (ab 14:51),3
15:23 (+8),RE 3123,Cottbus Hbf (ab 14:03),7
15:36,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:40 (+1),ICE 547,Köln Hbf (ab 10:24),2
15:47,RB 94738,Frankfurt(Oder) (ab 14:38),
15:47 (+2),RE 94738,Frankfurt(Oder) (ab 14:38),7
15:50 Ausfall,ICE 374,Interlaken Ost (ab 05:59),3
15:56 (+4),RE 3724,Dessau Hbf (ab 14:05),2
16:02 (+1),RE 3729,Troisvierges (ab 04:35),7
16:06 (+24),EC 46,Warszawa Wschodnia (ab 10:49),7
16:09,RE 94733,Berlin Zoologischer Garten (ab 15:52),1
16:10,RB 94780,Frankfurt(Oder) (ab 15:08),6
16:10,RE 73839,Frankfurt(Oder) (ab 15:10),
16:21,RB 18161,Berlin-Wannsee (ab 15:51),3
16:23 (+1),RE 3125,Cottbus Hbf (ab 15:03),7
16:36,RE 3124,Hennigsdorf(b Berlin) (ab 15:35),1
16:39 (+2),ICE 849,Köln Hbf (ab 11:28),2
16:47,RB 94740,Frankfurt(Oder) (ab 15:38),
16:47,RE 94740,Frankfurt(Oder) (ab 15:38),
16:49 Ausfall,ICE 798,Karlsruhe Hbf (ab 10:40),3
16:56,RE 3726,Dessau Hbf (ab 15:05),2
17:02,RE 3731,Senftenberg (ab 15:14),7
17:09,RE 94735,Berlin Zoologischer Garten (ab 16:52),
17:10,RB 94782,Frankfurt(Oder) (ab 16:08),
17:10,RE 94782,Frankfurt(Oder) (ab 16:08),
17:21,RB 18163,Berlin-Wannsee (ab 16:51),3
17:23,RE 3127,Cottbus Hbf (ab 16:03),7
17:36,RE 3126,Hennigsdorf(b Berlin) (ab 16:35),1
17:39,ICE 549,Köln Hbf (ab 12:26),6
17:47,RE 94742,Frankfurt(Oder) (ab 16:38),
17:50 (+38),ICE 372,Brig (ab 07:45),3
17:56,RE 3728,Dessau Hbf (ab 16:05),2
18:02,RE 3733,Senftenberg (ab 16:14),6
18:06,EC 44,Warszawa Wschodnia (ab 12:49),7
18:09,RE 94737,Berlin Zoologischer Garten (ab 17:52),
18:10,RE 73784,Frankfurt(Oder) (ab 17:10),
18:10,RE 94784,Frankfurt(Oder) (ab 17:08),
18:21,RB 18165,Berlin-Wannsee (ab 17:51),2
18:23,RE 18769,Cottbus Hbf (ab 17:03),
18:23,RE 3129,Cottbus Hbf (ab 17:03),7
18:36,RE 3128,Hennigsdorf(b Berlin) (ab 17:35),1
18:36 (+95),RJ 174,Budapest-Nyugati (ab 07:30),7
18:47,RE 94744,Frankfurt(Oder) (ab 17:38),
18:56,RE 3730,Dessau Hbf (ab 17:05),1
19:01 (+19),EC 58,Przemysl Glowny (ab 09:09),6
19:01,IC 2431,Emden Außenhafen (ab 12:01),1
19:02,RE 3735,Senftenberg (ab 17:14),7
19:02,RE 4300,Rostock Hbf (ab 04:00),7
19:09,RB 94739,Berlin Zoologischer Garten (ab 18:52),
19:09,RE 94739,Berlin Zoologischer Garten (ab 18:52),
19:10,RB 94786,Frankfurt(Oder) (ab 18:08),
19:10,RE 73786,Frankfurt(Oder) (ab 18:08),
19:13 (+3),ICE 1549,Köln Hbf (ab 13:34),2
19:23 (+2),RE 3131,Cottbus Hbf (ab 18:03),7
19:36 (+6),RE 3130,Hennigsdorf(b Berlin) (ab 18:35),1
19:47 (+2),RE 94746,Frankfurt(Oder) (ab 18:38),7
19:50 (+22),ICE 370,Zürich HB (ab 10:59),3
19:56,RE 3732,Dessau Hbf (ab 18:05),2
20:01,ICE 641,Köln Hbf (ab 14:26),1
20:02,RE 3737,Senftenberg (ab 18:14),7
20:06 (+2),EC 42,Warszawa Wschodnia (ab 14:49),7
20:09,RE 94741,Berlin Zoologischer Garten (ab 19:52),2
20:10,RE 94788,Frankfurt(Oder) (ab 19:08),3
20:23,RE 3133,Cottbus Hbf (ab 19:03),6
20:25,RE 73823,Berlin Zoologischer Garten (ab 20:08),1
20:28,ICE 943,Köln Hbf (ab 15:28),2
20:36,RE 3132,Hennigsdorf(b Berlin) (ab 19:35),1
20:39,EC 431,Jaworzno Szczakowa (ab 05:58),2
20:42,RJ 172,Praha hl.n. (ab 16:31),7
20:47,RE 94748,Frankfurt(Oder) (ab 19:42),
20:49 Ausfall,ICE 792,Karlsruhe Hbf (ab 14:40),3
20:49 Ausfall,ICE 794,Karlsruhe Hbf (ab 14:40),3
20:56,RE 3734,Dessau Hbf (ab 19:05),2
21:09,RE 94743,Berlin Zoologischer Garten (ab 20:52),
21:15 (+2),ICE 1055,Köln Hbf (ab 15:36),2
21:23,RE 3135,Cottbus Hbf (ab 20:03),7
21:25,RE 73825,Berlin-Charlottenburg (ab 21:04),
21:29 (+11),ICE 643,Köln Hbf (ab 16:26),3
21:37,RE 3134,Hennigsdorf(b Berlin) (ab 20:36),1
21:41,RE 91491,Frankfurt(Oder) (ab 20:32),
21:41,RE 94790,Frankfurt(Oder) (ab 20:32),
21:51 (+22),ICE 278,Basel SBB (ab 14:16),3
21:56,RE 3736,Dessau Hbf (ab 20:05),1
22:09,EC 40,Warszawa Wschodnia (ab 16:49),6
22:09,RE 94745,Berlin Zoologischer Garten (ab 21:52),
22:15,ICE 241,Amsterdam Centraal (ab 16:00),
22:23 (+9),RE 3137,Cottbus Hbf (ab 21:03),7
22:27,TES,Fangschleuse Tesla Süd (ab 21:44),
22:31 (+10),ICE 945,Köln Hbf (ab 17:24),2
22:41,RB 94792,Erkner (ab 22:19),
22:41,RE 91393,Erkner (ab 22:19),
22:56,RE 3738,Medewitz(Mark) (ab 21:28),7
23:09,RE 92748,Berlin Zoologischer Garten (ab 22:52),
23:09,RE 94747,Berlin Zoologischer Garten (ab 22:52),1
23:22 (+21),RE 3139,Cottbus Hbf (ab 22:00),6
23:41 (+1),ICE 645,Köln Hbf (ab 18:25),1
23:41,RE 73794,Erkner (ab 23:19),
23:47 (+12),ICE 276,Brig (ab 13:45),2
23:56,RE 3740,Medewitz(Mark) (ab 22:28),3
