Abfahrt,Zugnr.,nach (Ankunft),Gleis
10:47,RE 3151,Berlin-Spandau (an 11:04),
10:48,RE 62010,Elsterwerda (an 12:31),1
11:04,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:10,RE 62015,Berlin-Spandau (an 11:41),
11:15 (+1),RE 3308,Stralsund Hbf (an 14:44),3
11:17,RE 4357,Berlin Südkreuz (an 11:23),2
11:26,RB 21865,Flughafen BER (an 11:45),1
11:35,RE 3347,Luckenwalde (an 12:27),1
11:41,RB 21867,Flughafen BER (an 12:00),1
11:41 (+1),RE 3510,Stralsund Hbf (an 14:51),3
11:43,RB 62062,Berlin-Spandau (an 11:59),
11:50,RB 18513,Berlin Hbf (an 11:53),4
11:50,RE 3173,Stendal Hbf (an 13:30),3
11:56,RB 21869,Flughafen BER (an 12:14),
12:04,RB 18512,Lübben(Spreewald) (an 13:06),
12:12,RE 62017,Berlin-Spandau (an 12:35),
12:16 (+3),RE 3348,Schwedt(Oder) (an 13:55),3
12:41 (+4),RE 4358,Rostock Hbf (an 15:21),3
12:42,RB 62064,Wustermark (an 13:19),
12:43 (+4),RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47,RE 3153,Rathenow (an 13:54),3
12:48,RE 62014,Elsterwerda (an 14:31),1
13:04,RB 18514,Lübbenau(Spreewald) (an 14:15),
13:10,RE 62019,Elstal (an 13:55),4
13:12 (+8),RE 3152,Falkenberg(Elster) (an 14:44),2
13:15 (+3),RE 3310,Stralsund Hbf (an 16:44),3
13:17 (+4),RB 62065,Berlin Südkreuz (an 13:21),1
13:17 (+6),RE 4359,Berlin Südkreuz (an 13:23),2
13:20 (+2),RB 21876,Berlin Hbf (an 13:23),4
13:35,RE 3349,Luckenwalde (an 14:27),1
13:36,RB 21878,Berlin Hbf (an 13:39),4
13:41 (+6),RE 3512,Stralsund Hbf (an 16:51),3
13:42,RB 62066,Wustermark (an 14:18),4
13:46,RE 62016,Baruth(Mark) (an 14:36),1
13:48,RE 3175,Stendal Hbf (an 15:30),3
13:50,RB 18517,Berlin Hbf (an 13:53),4
13:56,RB 21885,Flughafen BER (an 14:14),1
14:04,RB 18516,Lübbenau(Spreewald) (an 15:15),1
14:05,RB 21882,Berlin Hbf (an 14:08),4
14:10,RE 3172,Jüterbog (an 14:54),2
14:12,RE 62021,Berlin-Spandau (an 14:35),
14:16,RE 3350,Schwedt(Oder) (an 15:55),3
14:17,RB 62067,Berlin Südkreuz (an 14:21),1
14:17,RE 3511,Berlin Südkreuz (an 14:23),2
14:41 (+1),RE 4360,Rostock Hbf (an 17:21),3
14:42,RB 62068,Berlin-Spandau (an 14:59),
14:43 (+1),RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:47,RE 3155,Rathenow (an 15:54),3
14:48,RB 62018,Elsterwerda (an 16:31),1
15:04,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:05,RB 21890,Berlin Hbf (an 15:08),4
15:10,RE 62023,Elstal (an 15:55),4
15:12 (+1),RE 3154,Falkenberg(Elster) (an 16:45),2
15:15,RE 3312,Stralsund Hbf (an 18:44),3
15:17,RB 62069,Berlin Südkreuz (an 15:21),1
15:17,RE 4361,Berlin Südkreuz (an 15:23),2
15:35,RE 3351,Luckenwalde (an 16:27),1
15:41 (+3),RE 3514,Stralsund Hbf (an 18:51),3
15:42,RB 62070,Wustermark (an 16:18),4
15:46,RE 62020,Baruth(Mark) (an 16:36),1
15:48 (+6),RE 3177,Stendal Hbf (an 17:30),3
15:50,RB 18521,Berlin Hbf (an 15:53),4
16:04,RB 18520,Lübben(Spreewald) (an 17:06),
16:10 (+16),RE 3174,Jüterbog (an 16:55),2
16:12,RE 62025,Berlin-Spandau (an 16:35),
16:16 (+2),RE 3352,Schwedt(Oder) (an 17:55),3
16:41,RE 4362,Rostock Hbf (an 19:21),
16:42,RB 62072,Berlin-Spandau (an 16:59),
16:43 (+6),RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47 (+2),RE 3157,Rathenow (an 17:54),3
16:48,RE 62022,Elsterwerda (an 18:31),
16:51,RB 18523,Berlin Hbf (an 16:54),4
17:04 (+1),RB 18522,Cottbus Hbf (an 18:48),1
17:10,RE 62027,Berlin-Spandau (an 17:33),
17:12 (+1),RE 3156,Falkenberg(Elster) (an 18:49),2
17:15 (+1),RE 3314,Stralsund Hbf (an 20:44),3
17:17,RE 4363,Berlin Südkreuz (an 17:23),2
17:35,RE 3353,Luckenwalde (an 18:27),1
17:41,RE 3516,Stralsund Hbf (an 20:51),
17:43,RB 62074,Berlin-Spandau (an 17:59),
17:49,RE 26117,Stendal Hbf (an 19:30),
17:49 (+29),RE 3179,Stendal Hbf (an 19:30),3
18:04,RB 18524,Lübbenau(Spreewald) (an 19:14),1
18:10,RE 3176,Jüterbog (an 18:54),2
18:12,RE 62029,Berlin-Spandau (an 18:35),
18:16,RE 3354,Schwedt(Oder) (an 19:55),3
18:17,RE 3515,Berlin Südkreuz (an 18:23),2
18:41,RE 4364,Rostock Hbf (an 21:21),3
18:42,RB 62076,Wustermark (an 19:18),4
18:43,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47 (+3),RE 3159,Rathenow (an 19:49),3
18:48,RE 62026,Elsterwerda (an 20:31),1
18:50,RB 18527,Berlin Hbf (an 18:53),4
19:04,RB 18526,Cottbus Hbf (an 20:48),1
19:11,RE 62031,Berlin-Spandau (an 19:39),
19:12,RE 3158,Falkenberg(Elster) (an 20:44),2
19:15,RE 3316,Stralsund Hbf (an 22:49),3
19:41,RE 3518,Stralsund Hbf (an 22:51),3
19:42,RB 62078,Berlin-Spandau (an 19:59),
19:46,RE 62028,Baruth(Mark) (an 20:35),1
19:48,RE 3181,Stendal Hbf (an 21:13),3
19:50,RB 18529,Berlin Hbf (an 19:53),4
20:04 (+1),RB 18528,Cottbus Hbf (an 21:48),1
20:12,RE 62033,Berlin-Spandau (an 20:35),
20:16,RE 3356,Schwedt(Oder) (an 21:55),3
20:41,RE 4366,Rostock Hbf (an 23:21),3
20:42,RB 62080,Berlin-Spandau (an 20:59),
20:43 (+31),RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47,RE 3161,Berlin-Spandau (an 21:04),
20:48,RE 62030,Elsterwerda (an 22:31),
20:56,RB 18530,Cottbus Hbf (an 22:48),1
21:15,RE 3318,Prenzlau (an 23:01),
21:17 (+5),RE 4367,Berlin Südkreuz (an 21:23),2
21:26,FEX,Berlin Ostbahnhof (an 23:31),
21:35,RE 3357,Jüterbog (an 22:30),1
21:41,RE 3520,Neustrelitz Hbf (an 22:59),
22:43,RE 3,Lindau-Reutin (an 22:57),
22:43,RE 3317,Berlin Gesundbrunnen (an 22:22),
23:46,RE 62036,Baruth(Mark) (an 00:35),1
