Abfahrt,Zugnr.,nach (Ankunft),Gleis
18:22,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),13
18:41,RB 18328,Eberswalde Hbf (an 19:27),14
18:42,RE 3128,Cottbus Hbf (an 19:55),1
18:44,RE 94744,Berlin Hbf (an 18:59),
18:46,RB 18229,Ludwigsfelde (an 19:24),13
18:54,RB 94779,Frankfurt(Oder) (an 19:47),
18:54,RE 94779,Frankfurt(Oder) (an 19:47),
18:59,RE 3735,Dessau Hbf (an 20:53),2
19:02 (+5),RE 3730,Senftenberg (an 20:41),1
19:08,IC 2431,Cottbus Hbf (an 20:21),1
19:16,RB 94739,Frankfurt(Oder) (an 20:18),
19:16,RE 94739,Frankfurt(Oder) (an 20:18),
19:18,RB 18228,Berlin-Lichtenberg (an 19:22),14
19:20,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:22,RB 18331,Blankenfelde(Teltow-Fläming) (an 19:51),
19:41,RB 18330,Eberswalde Hbf (an 20:27),14
19:42,RE 3130,Cottbus Hbf (an 20:55),1
19:44,RE 94746,Berlin Zoologischer Garten (an 20:07),
19:46,RB 18231,Ludwigsfelde (an 20:24),13
19:48,RB 61131,Templin Stadt (an 21:18),7
19:48,RB 61141,Oranienburg (an 20:21),
19:53,RB 94781,Frankfurt(Oder) (an 20:43),
19:53,RE 94781,Frankfurt(Oder) (an 20:43),
19:59,RE 3737,Dessau Hbf (an 21:53),2
20:02,RE 3732,Senftenberg (an 21:41),1
20:16,RE 94741,Frankfurt(Oder) (an 21:18),
20:18,RB 18230,Berlin-Lichtenberg (an 20:22),14
20:20,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:22,RB 18333,Blankenfelde(Teltow-Fläming) (an 20:51),13
20:31,RE 73823,Fürstenwalde(Spree) (an 21:05),1
20:41,RB 18332,Eberswalde Hbf (an 21:11),
20:42,RE 3132,Cottbus Hbf (an 21:55),1
20:44,RE 94748,Berlin Hbf (an 20:59),
20:46,RB 18233,Ludwigsfelde (an 21:24),13
20:48,RB 61143,Oranienburg (an 21:21),
20:54,RE 94783,Frankfurt(Oder) (an 21:43),
20:59,RE 3739,Dessau Hbf (an 22:53),2
21:02,RE 3734,Lübbenau(Spreewald) (an 22:04),1
21:18,RB 18232,Berlin-Lichtenberg (an 21:22),14
21:20,RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:22,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),13
21:38,RE 91491,Berlin Hbf (an 21:53),
21:38,RE 94790,Berlin Zoologischer Garten (an 22:01),
21:42,RB 18334,Eberswalde Hbf (an 22:27),
21:43,RE 3134,Cottbus Hbf (an 23:14),1
21:46,RB 18235,Ludwigsfelde (an 22:24),
21:46,RB 32,Flughafen BER (an 22:05),
22:01,RE 3741,Bad Belzig (an 23:19),2
22:01,RE 7,Münster(Westf)Hbf (an 23:22),
22:38,RB 94792,Berlin Hbf (an 22:53),
22:38,RE 91393,Berlin Hbf (an 22:53),
22:41,RB 18336,Eberswalde Hbf (an 23:27),
