Ankunft,Zugnr.,von (Abfahrt),Gleis
14:39,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),14
14:40,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),1
14:44,RB 18221,Berlin-Lichtenberg (ab 14:41),13
14:56,RE 3727,Senftenberg (ab 13:14),2
15:00 (+2),RE 3722,Dessau Hbf (ab 13:05),1
15:16,RB 18220,Ludwigsfelde (ab 14:38),14
15:18,RE 3123,Cottbus Hbf (ab 14:03),2
15:20,RB 18323,Eberswalde Hbf (ab 14:35),13
15:39,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),14
15:40,RE 3122,Hennigsdorf(b Berlin) (ab 14:35),1
15:44,RB 18223,Berlin-Lichtenberg (ab 15:41),13
15:56 (+2),RE 3729,Senftenberg (ab 14:14),2
16:00 (+2),RE 3724,Dessau Hbf (ab 14:05),1
16:05,RB 94780,Erkner (ab 15:50),2
16:16,RB 18222,Ludwigsfelde (ab 15:38),14
16:18,RE 3125,Cottbus Hbf (ab 15:03),2
16:20,RB 18325,Eberswalde Hbf (ab 15:35),13
16:39,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),14
16:40,RE 3124,Hennigsdorf(b Berlin) (ab 15:35),1
16:44,RB 18225,Berlin-Lichtenberg (ab 16:41),13
16:56 (+3),RE 3731,Senftenberg (ab 15:14),2
17:00 (+1),RE 3726,Dessau Hbf (ab 15:05),1
17:16,RB 18224,Ludwigsfelde (ab 16:38),14
17:18,RE 3127,Cottbus Hbf (ab 16:03),2
17:20,RB 18327,Eberswalde Hbf (ab 16:35),13
17:39,RB 18326,Blankenfelde(Teltow-Fläming) (ab 17:09),14
17:40 (+1),RE 3126,Hennigsdorf(b Berlin) (ab 16:35),1
17:44,RB 18227,Berlin-Lichtenberg (ab 17:41),13
17:56 (+2),RE 3733,Senftenberg (ab 16:14),2
18:00 (+1),RE 3728,Dessau Hbf (ab 16:05),1
18:16,RB 18226,Ludwigsfelde (ab 17:38),14
18:18,RE 3129,Cottbus Hbf (ab 17:03),2
18:20,RB 18329,Eberswalde Hbf (ab 17:35),13
18:39,RB 18328,Blankenfelde(Teltow-Fläming) (ab 18:09),14
18:40 (+2),RE 3128,Hennigsdorf(b Berlin) (ab 17:35),1
18:56 (+6),RE 3735,Senftenberg (ab 17:14),2
19:00 (+1),RE 3730,Dessau Hbf (ab 17:05),1
19:07 (+14),IC 2431,Emden Außenhafen (ab 12:01),1
19:18,RE 3131,Cottbus Hbf (ab 18:03),2
19:40 (+1),RE 3130,Hennigsdorf(b Berlin) (ab 18:35),1
19:56,RE 3737,Senftenberg (ab 18:14),2
20:00,RE 3732,Dessau Hbf (ab 18:05),1
20:40 (+1),RE 3132,Hennigsdorf(b Berlin) (ab 19:35),1
20:56 (+1),RE 3739,Senftenberg (ab 19:14),2
21:00 (+5),RE 3734,Dessau Hbf (ab 19:05),1
21:18,RE 3135,Cottbus Hbf (ab 20:03),2
21:40,RE 3134,Hennigsdorf(b Berlin) (ab 20:35),1
21:59,RE 3741,Senftenberg (ab 20:14),2
22:00,RE 3736,Dessau Hbf (ab 20:05),1
22:18,RE 3137,Cottbus Hbf (ab 21:03),2
22:39,RB 18336,Blankenfelde(Teltow-Fläming) (ab 22:04),14
23:08,RE 3136,Hennigsdorf(b Berlin) (ab 22:02),1
23:14,RE 94747,Berlin-Wannsee (ab 22:39),
23:17,RE 3139,Cottbus Hbf (ab 22:00),2
23:26,RB 21958,Flughafen BER (ab 23:10),2
23:58,RB 21962,Flughafen BER (ab 23:42),2
