Abfahrt,Zugnr.,nach (Ankunft),Gleis
04:46,RE 3702,Lübbenau(Spreewald) (an 06:03),11
04:46,RE 4350,Rostock Hbf (an 07:21),6
04:46,RE 5,Köln Messe/Deutz (an 23:33),
04:46,RE 91399,Lübbenau(Spreewald) (an 06:03),
04:46,RE 92402,Lübben(Spreewald) (an 05:56),
04:47,RE 3369,Berlin Südkreuz (an 04:53),4
04:47 (+1),RE 62040,Hohenleipisch (an 06:25),1
04:48,RB 62094,Berlin-Spandau (an 04:59),8
04:54,RE 3145,Schorndorf (an 11:39),
05:09,RE 3144,Falkenberg(Elster) (an 06:44),2
05:10 (+1),RB 56801,Schwerin Hbf (an 07:48),6
05:10,RE 56801,Schwerin Hbf (an 07:48),6
05:14,RE 4351,Berlin Südkreuz (an 05:23),4
05:15 (+1),RE 3707,Berlin-Wannsee (an 05:34),13
05:22 (+1),RE 3302,Stralsund Hbf (an 08:45),5
05:25,RE 62003,Elstal (an 05:53),7
05:26,RE 3102,Cottbus Hbf (an 06:56),11
05:27 (+1),ICE 593,München Hbf (an 13:15),4
05:27,ICE 946,Köln Hbf (an 10:35),14
05:32 (+1),RE 3341,Lutherstadt Wittenberg Hbf (an 07:06),2
05:32,RE 91801,Lutherstadt Wittenberg Hbf (an 07:06),
05:36 (+1),ICE 1501,München Hbf (an 09:41),4
05:37 (+3),RE 3103,Hennigsdorf(b Berlin) (an 06:23),14
05:42,ICE 608,Hamburg Hbf (an 08:15),6
05:43 (+1),RE 62000,Elsterwerda (an 07:15),2
05:45 (+1),RE 3704,Senftenberg (an 07:41),12
05:45,RE 94704,Lübbenau(Spreewald) (an 07:03),
05:46 (+1),RE 3504,Stralsund Hbf (an 08:51),5
05:47,RB 62050,Berlin-Spandau (an 05:59),7
05:51 (+1),EC 41,Warszawa Wschodnia (an 11:15),11
05:52 (+1),ICE 701,Graz Hbf (an 13:15),3
05:54,RE 3167,Stendal Hbf (an 07:13),7
05:58,RB 18500,Lübbenau(Spreewald) (an 07:18),1
05:59,ICE 240,Amsterdam Centraal (an 11:59),6
05:59,RE 94713,Frankfurt(Oder) (an 07:18),11
06:07,RE 3164,Jüterbog (an 06:54),2
06:14,RB 62051,Berlin Südkreuz (an 06:21),1
06:15,RE 3503,Sargans (an 22:24),4
06:15 (+1),RE 3709,Berlin-Wannsee (an 06:34),13
06:23 (+1),RE 3342,Schwedt(Oder) (an 07:55),6
06:25,RE 62005,Elstal (an 06:49),7
06:26,RE 3104,Cottbus Hbf (an 07:57),12
06:29 (+1),ICE 279,Interlaken Ost (an 15:59),14
06:29 (+1),ICE 503,München Hbf (an 11:07),3
06:33 (+2),ICE 2910,Berlin Gesundbrunnen (an 06:37),5
06:33 (+1),ICE 644,Köln Hbf (an 11:32),13
06:33 (+2),ICE 904,Berlin Gesundbrunnen (an 06:37),5
06:36 (+2),ICE 1003,München Hbf (an 10:45),4
06:37 (+1),ICE 1604,Berlin Gesundbrunnen (an 10:31),5
06:37 (+1),ICE 1704,Hamburg Hbf (an 09:11),7
06:37,ICE 2816,Hamburg Hbf (an 09:11),7
06:37,RE 3105,Hennigsdorf(b Berlin) (an 07:23),14
06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46,RE 3706,Senftenberg (an 08:41),11
06:46 (+1),RE 4352,Rostock Hbf (an 09:21),5
06:48,RB 62052,Berlin-Spandau (an 06:59),7
06:51,ICE 1272,Frankfurt(M) Flughafen Fernbahnhof (an 23:45),12
06:54,RE 3147,Schorndorf (an 12:09),7
06:57 (+12),ICE 1548,Köln Hbf (an 12:16),13
06:59,RE 94715,Frankfurt(Oder) (an 08:20),11
07:00,RB 18502,Lübbenau(Spreewald) (an 08:15),1
07:01,RE 94720,Berlin Zoologischer Garten (an 07:07),14
07:06 (+2),ICE 9590,Paris Est (an 14:51),4
07:09,RE 3146,Falkenberg(Elster) (an 08:44),2
07:14,RB 62053,Berlin Südkreuz (an 07:21),1
07:14,RE 4353,Berlin Südkreuz (an 07:23),4
07:15 (+17),RE 3711,Dessau Hbf (an 08:53),13
07:20 (+1),ICE 795,Karlsruhe Hbf (an 13:17),14
07:20,ice 795,Karlsruhe Hbf (an 13:17),14
07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:24,RE 62007,Elstal (an 07:53),7
07:26,RE 3106,Cottbus Hbf (an 08:56),12
07:27 (+1),ICE 595,München Hbf (an 15:14),4
07:28,RJ 171,Praha hl.n. (an 11:25),
07:29 (+1),ICE 944,Köln Hbf (an 12:33),14
07:32,RE 3343,Luckenwalde (an 08:27),2
07:36 (+1),IC 2274,Rostock Hbf (an 09:37),5
07:36 (+2),ICE 1503,München Hbf (an 11:43),4
07:37,RE 3107,Hennigsdorf(b Berlin) (an 08:23),14
07:38 (+1),ICE 606,Hamburg-Altona (an 10:24),6
07:43,RE 62004,Elsterwerda (an 09:14),2
07:46 (+1),RE 3506,St. Gallen(CH) (an 23:34),6
07:46,RE 3708,Senftenberg (an 09:41),11
07:46,RE 95118,Lübbenau(Spreewald) (an 09:03),
07:48,EC 43,Warszawa Wschodnia (an 13:15),12
07:48,RB 62054,Berlin-Spandau (an 07:59),7
07:52 (+1),ICE 703,München Hbf (an 12:42),3
07:52,RB 18146,Berlin-Wannsee (an 08:10),13
07:54,RE 3169,Stendal Hbf (an 09:30),7
07:56,ICE 649,Berlin Ostbahnhof (an 08:03),12
07:59,RE 94717,Frankfurt(Oder) (an 09:18),11
08:00 Ausfall,ICE 1131,Saarbrücken Hbf (an 14:17),7
08:00,RB 18504,Lübbenau(Spreewald) (an 09:15),2
08:07 (+12),FLX 1320,Köln Hbf (an 13:41),6
08:07 (+1),ICE 148,Amsterdam Centraal (an 14:01),7
08:07,RE 3166,Jüterbog (an 08:54),2
08:10,ICE 698,Berlin Gesundbrunnen (an 08:14),5
08:10 (+13),RB 18145,Berlin Ostbahnhof (an 08:21),11
08:14,RB 62055,Berlin Südkreuz (an 08:21),1
08:15 (+1),RE 3713,Dessau Hbf (an 09:53),13
08:16 (+1),RE 3505,Sargans (an 23:24),3
08:18 (+1),ICE 642,Köln Hbf (an 13:34),14
08:21,ICE 851,Berlin Ostbahnhof (an 08:28),11
08:23 (+1),RE 3344,Schwedt(Oder) (an 09:55),6
08:25,RE 62009,Elstal (an 08:49),7 A - D
08:26 (+1),IC 2173,Wien Franz-Josefs-Bahnhof (an 16:27),4
08:26 (+1),RE 3108,Cottbus Hbf (an 09:55),12
08:27 (+3),ICE 1702,Hamburg Hbf (an 11:12),5
08:27 (+3),ICE 2812,Göttingen (an 14:54),
08:29 (+2),ICE 2919,München Hbf (an 13:08),3
08:29 (+1),ICE 505,München Hbf (an 13:08),3
08:31,ICE 2871,Braunschweig Hbf (an 09:55),
08:31 (+1),ICE 371,Basel SBB (an 15:48),14
08:36 (+2),ICE 1005,München Hbf (an 12:46),4
08:37 (+6),RE 3109,Hennigsdorf(b Berlin) (an 09:23),13
08:40 (+3),RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2 A - D
08:44,RE 62006,Elsterwerda (an 10:31),2 D - G
08:46 (+2),RE 3710,Senftenberg (an 10:41),11
08:46 (+2),RE 4354,Rostock Hbf (an 11:21),5
08:48,RB 62056,Wustermark (an 09:18),7
08:52 (+1),EC 59,Przemysl Glowny (an 18:43),12
08:52,RB 18148,Berlin-Wannsee (an 09:10),13
08:54 (+1),RE 3149,Schorndorf (an 12:39),7
08:55,ICE 841,Berlin Ostbahnhof (an 09:03),11
08:58 (+1),ICE 936,Ostseebad Binz (an 12:29),6
08:59,RE 94719,Frankfurt(Oder) (an 10:18),12
09:00,ICE 1052,Köln Hbf (an 14:19),
09:00,RB 18506,Lübbenau(Spreewald) (an 10:15),1
09:05 (+1),ICE 837,Frankfurt(Main)Hbf (an 12:56),4
09:09 (+2),RE 3148,Falkenberg(Elster) (an 10:44),2
09:10 (+2),RB 18147,Berlin Ostbahnhof (an 09:21),12
09:14,RB 62057,Berlin Südkreuz (an 09:21),1
09:14 (+1),RE 4355,Berlin Südkreuz (an 09:23),4
09:15 (+19),RE 3715,Dessau Hbf (an 10:53),14
09:20 (+1),ICE 797,Frankfurt(M) Flughafen Fernbf (an 13:52),13
09:22,RE 3306,Stralsund Hbf (an 12:44),6
09:26,RE 3110,Cottbus Hbf (an 10:55),11
09:27,ICE 1104,Berlin Gesundbrunnen (an 09:31),5
09:27 (+3),ICE 2921,München Hbf (an 17:16),4
09:27 (+3),ICE 597,München Hbf (an 17:16),4
09:27,RE 62011,Elstal (an 09:55),7
09:28,RJ 173,Praha hl.n. (an 13:25),
09:31 (+1),ICE 942,Köln Hbf (an 14:32),13
09:32 (+4),RE 3345,Luckenwalde (an 10:27),2
09:33,ICE 541,Berlin Ostbahnhof (an 09:41),11
09:36 (+2),ICE 1505,München Hbf (an 13:43),4
09:37 (+2),RE 3111,Hennigsdorf(b Berlin) (an 10:23),14
09:38 (+1),IC 2272,Rostock Hbf (an 11:37),5
09:38 (+1),ICE 604,Hamburg-Altona (an 12:24),6
09:41,ICE 2832,Berlin Ostbahnhof (an 09:51),11
09:41,ICE 676,Berlin Ostbahnhof (an 09:51),11
09:43,RE 62008,Baruth(Mark) (an 10:36),1
09:46 (+1),RE 3508,Stralsund Hbf (an 12:51),6
09:46 (+4),RE 3712,Senftenberg (an 11:41),12
09:46,RE 94712,Lübbenau(Spreewald) (an 11:03),
09:47,RB 62058,Dallgow-Döberitz (an 10:09),7
09:52 (+1),EC 45,Warszawa Wschodnia (an 15:15),11
09:52,RB 18150,Berlin-Wannsee (an 10:10),13
09:54 (+1),ICE 91,Nürnberg Hbf (an 13:30),3
09:54,RE 3171,Stendal Hbf (an 11:30),7
09:55 (+1),ICE 146,Amsterdam Centraal (an 16:00),14
09:57 (+1),FLX 1337,Basel Bad Bf (an 17:11),4
09:59,RE 94721,Frankfurt(Oder) (an 11:18),11
10:00,RB 18508,Lübbenau(Spreewald) (an 11:15),2
10:06 (+1),FLX 1234,Hamburg Hbf (an 12:34),5
10:07,RE 3168,Jüterbog (an 10:54),2
10:10 (+1),RB 18149,Berlin Ostbahnhof (an 10:21),11
10:14,RB 62059,Berlin Südkreuz (an 10:22),1
10:14 (+1),RE 3507,Berlin Südkreuz (an 10:24),4
10:15 (+10),RE 3717,Dessau Hbf (an 11:53),14
10:20,ICE 1708,Berlin Gesundbrunnen (an 10:24),8
10:22,RB 21857,Berlin Südkreuz (an 10:29),
10:23 (+2),RE 3346,Schwedt(Oder) (an 11:55),6
10:25,RE 62013,Elstal (an 10:49),7 A - D
10:26 (+1),IC 2175,Dresden Hbf (an 12:28),4
10:26,RE 3112,Cottbus Hbf (an 11:55),12
10:28 (+42),ICE 843,Berlin Ostbahnhof (an 10:34),11
10:29,ICE 2827,München Hbf (an 22:42),
10:29 (+2),ICE 507,München Hbf (an 15:08),3
10:31 (+1),ICE 373,Chur (an 20:22),14
10:35 (+3),ICE 640,Köln Hbf (an 15:34),13
10:36 (+1),ICE 1007,München Hbf (an 14:45),4
10:37 (+10),ICE 2808,Berlin Gesundbrunnen (an 10:43),5
10:37 (+1),ICE 2810,Berlin Gesundbrunnen (an 10:43),5
10:37,RB 21859,Berlin Südkreuz (an 10:44),
10:38 (+1),ICE 1700,Hamburg Hbf (an 13:12),7
10:38 (+2),RE 3113,Hennigsdorf(b Berlin) (an 11:23),14
10:40 (+1),RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2 A - D
10:42 (+8),ICE 996,Berlin Ostbahnhof (an 10:49),11
10:44,RE 62010,Elsterwerda (an 12:31),2 D - G
10:46 (+8),RE 3714,Senftenberg (an 12:41),12
10:46 (+4),RE 4356,Rostock Hbf (an 13:21),5
10:48 (+9),RB 62060,Berlin-Spandau (an 10:59),7
10:52,RB 21861,Flughafen BER (an 11:14),1
10:54 (+8),RE 3151,Schorndorf (an 13:09),7
10:57 (+1),ICE 1546,Aachen Hbf (an 17:09),14
10:58 (+10),ICE 934,Ostseebad Binz (an 14:29),6
10:59,RE 94723,Frankfurt(Oder) (an 12:18),11
11:00,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:01,RE 94728,Berlin Zoologischer Garten (an 11:07),13
11:05 Ausfall,ICE 839,Frankfurt(Main)Hbf (an 14:56),4
11:09 (+1),RE 3150,Falkenberg(Elster) (an 12:44),2
11:14,RB 62061,Berlin Südkreuz (an 11:21),1
11:14 (+2),RE 4357,Berlin Südkreuz (an 11:23),4
11:15 (+13),RE 3719,Dessau Hbf (an 12:53),13
11:20 Ausfall,ICE 799,Karlsruhe Hbf (an 17:19),14
11:22,RB 21865,Berlin Südkreuz (an 11:29),
11:22 (+3),RE 3308,Stralsund Hbf (an 14:44),6
11:26 (+1),RE 3114,Cottbus Hbf (an 12:55),11
11:27 (+10),ICE 1102,Berlin Gesundbrunnen (an 11:31),5
11:27 (+12),ICE 599,München Hbf (an 19:12),4
11:27,RE 62015,Elstal (an 11:53),7
11:28,RJ 175,Sturovo (an 21:24),
11:32 (+10),ICE 940,Köln Hbf (an 16:33),13
11:32 (+7),RE 3347,Luckenwalde (an 12:27),2
11:33 (+1),ICE 543,Berlin Ostbahnhof (an 11:40),11
11:36 (+13),ICE 1507,München Hbf (an 15:43),4
11:37 (+3),ICE 602,Hamburg-Altona (an 14:24),6
11:37,RB 21867,Berlin Südkreuz (an 11:44),
11:37 (+10),RE 3115,Hennigsdorf(b Berlin) (an 12:23),14
11:38 (+8),IC 2270,Rostock Hbf (an 13:37),5
11:42 (+8),ICE 378,Berlin Ostbahnhof (an 11:50),11
11:42 (+4),RE 62012,Baruth(Mark) (an 12:36),2 A - D
11:46 (+6),RE 3510,Stralsund Hbf (an 14:51),6
11:46,RE 3716,Senftenberg (an 13:41),12
11:47 (+1),RB 62062,Berlin-Spandau (an 11:59),7
11:51 (+5),ICE 707,München Hbf (an 16:42),3
11:52 (+3),EC 47,Warszawa Wschodnia (an 17:15),11
11:52,RB 21869,Berlin Südkreuz (an 11:59),
11:55 (+4),RE 3173,Stendal Hbf (an 13:30),7
11:57 (+5),FLX 1239,Stuttgart Hbf (an 17:42),4
11:59 (+1),RE 94725,Frankfurt(Oder) (an 13:18),11
12:00 (+4),RB 18512,Lübbenau(Spreewald) (an 13:15),2
12:02 (+5),ICE 1162,Berlin Gesundbrunnen (an 12:06),5
12:06,DRF 1324,Köln Hbf (an 17:43),6
12:06 (+6),FLX 1324,Köln Hbf (an 17:43),4
12:06 (+13),ICE 141,Berlin Ostbahnhof (an 12:13),12
12:07 (+3),ICE 144,Amsterdam Centraal (an 18:00),5
12:07 (+3),RE 3170,Jüterbog (an 12:54),2
12:10 (+7),ICE 1138,Berlin Ostbahnhof (an 12:17),11
12:12 (+4),ICE 2802,Berlin Gesundbrunnen (an 12:16),6
12:12 (+4),ICE 802,Berlin Gesundbrunnen (an 12:16),6
12:14 (+5),RB 62063,Berlin Südkreuz (an 12:21),1
12:15,RE 3509,Berlin Südkreuz (an 12:25),4
12:15 (+1),RE 3721,Dessau Hbf (an 13:53),13
12:22,RB 21873,Berlin Südkreuz (an 12:29),
12:23 (+3),RE 3348,Schwedt(Oder) (an 13:55),6
12:24 (+1),RE 62017,Elstal (an 12:49),7 D - G
12:26 (+1),IC 2177,Dresden Hbf (an 14:28),4
12:26 (+1),RE 3116,Cottbus Hbf (an 13:55),12
12:27 (+14),ICE 1602,Berlin Gesundbrunnen (an 12:31),5
12:29 (+1),ICE 509,München Hbf (an 17:09),3
12:30 Ausfall,ICE 1908,Hamburg Hbf (an 15:12),8
12:31 (+1),ICE 375,Interlaken Ost (an 22:00),14
12:33 (+1),ICE 845,Berlin Ostbahnhof (an 12:41),11
12:36 (+1),ICE 1009,München Hbf (an 16:45),4
12:37,RB 21875,Berlin Südkreuz (an 12:44),
12:37,RE 3117,Hennigsdorf(b Berlin) (an 13:25),13
12:40,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2 A - D
12:42 (+13),ICE 994,Berlin Ostbahnhof (an 12:50),11
12:43 (+1),ICE 548,Köln Hbf (an 17:35),14
12:44 (+1),RE 62014,Elsterwerda (an 14:31),2 D - G
12:46 (+3),RE 3718,Senftenberg (an 14:41),12
12:46 (+1),RE 4358,Rostock Hbf (an 15:21),5
12:48 (+1),RB 62064,Berlin-Spandau (an 12:59),6
12:52 (+19),EC 57,Przemysl Glowny (an 22:43),11
12:52,RB 21877,Berlin Südkreuz (an 12:59),
12:54 (+1),RE 3153,Rathenow (an 13:54),7
12:57 (+19),IC 2035,Berlin Ostbahnhof (an 13:06),12
12:58 (+1),ICE 1050,Aachen Hbf (an 19:10),
12:58 (+1),ICE 2564,Aachen Hbf (an 19:10),13
12:58 (+17),ICE 932,Stralsund Hbf (an 15:44),6
12:59,RE 94727,Frankfurt(Oder) (an 14:18),11
13:00,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:01 (+1),RE 94732,Berlin Zoologischer Garten (an 13:07),14
13:05 (+3),ICE 931,Frankfurt(Main)Hbf (an 16:56),4
13:09 (+3),RE 3152,Falkenberg(Elster) (an 14:44),2
13:14 (+3),RB 62065,Berlin Südkreuz (an 13:21),1
13:14,RE 4359,Berlin Südkreuz (an 13:23),4
13:15 (+4),RE 3723,Dessau Hbf (an 14:53),13
13:19,RB 21881,Berlin Südkreuz (an 13:26),
13:20 Ausfall,ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),14
13:22 (+2),RE 3310,Stralsund Hbf (an 16:44),6
13:26 (+6),RE 3118,Cottbus Hbf (an 14:55),11
13:27,ICE 1100,Berlin Gesundbrunnen (an 13:31),5
13:27 (+16),ICE 691,München Hbf (an 21:15),4
13:27,RE 62019,Elstal (an 14:00),7
13:28,RJ 383,Praha hl.n. (an 17:25),
13:29 (+3),ICE 848,Köln Hbf (an 18:33),14
13:32,RE 3349,Luckenwalde (an 14:27),2
13:33 (+5),ICE 545,Berlin Ostbahnhof (an 13:40),12
13:36 (+11),ICE 1509,München Hbf (an 17:43),4
13:37,RB 21883,Berlin Südkreuz (an 13:44),
13:37,RE 3119,Hennigsdorf(b Berlin) (an 14:23),14
13:38 (+2),IC 2178,Rostock Hbf (an 15:35),5
13:38 (+20),ICE 2838,Hamburg-Altona (an 16:24),6
13:38 (+20),ICE 2922,Hamburg-Altona (an 16:24),6
13:38 (+20),ICE 600,Hamburg-Altona (an 16:24),6
13:42 (+78),ICE 376,Berlin Ostbahnhof (an 13:50),11
13:43,RE 62016,Elsterwerda (an 15:14),2 A - D
13:46,RE 3512,Stralsund Hbf (an 16:51),5
13:46,RE 3720,Senftenberg (an 15:41),12
13:47,RB 62066,Wustermark (an 14:18),7
13:52 (+1),EC 49,Warszawa Centralna (an 19:00),11
13:52,RB 21885,Berlin Südkreuz (an 13:59),
13:54 (+1),ICE 1205,Innsbruck Hbf (an 21:18),3
13:54,RE 3175,Stendal Hbf (an 15:30),7
13:56,DRF 1321,Berlin Ostbahnhof (an 14:05),12
13:56,FLX 1321,Berlin Ostbahnhof (an 14:05),12
13:59,RE 94729,Frankfurt(Oder) (an 15:18),11
14:00,RB 18516,Lübbenau(Spreewald) (an 15:15),2
14:07 (+26),ICE 142,Amsterdam Centraal (an 20:01),5
14:07,RE 3172,Jüterbog (an 14:54),2
14:08 (+53),FLX 1238,Hamburg Hbf (an 16:34),5
14:14 (+6),RB 62067,Rangsdorf (an 14:39),1
14:14,RE 3511,Berlin Südkreuz (an 14:23),4
14:15 (+2),RE 3725,Dessau Hbf (an 15:53),13
14:21,RE 62021,Elstal (an 14:49),7 A - D
14:22,RB 21889,Berlin Südkreuz (an 14:29),
14:23,RE 3350,Schwedt(Oder) (an 15:55),6
14:26 (+1),IC 2179,Dresden Hbf (an 16:28),4
14:26 (+1),ICE 1600,Berlin Gesundbrunnen (an 14:31),5
14:26 (+3),RE 3120,Cottbus Hbf (an 15:55),11
14:29 (+2),ICE 2911,München Hbf (an 19:08),3
14:29 (+2),ICE 601,München Hbf (an 19:08),3
14:30 (+8),ICE 1906,Hamburg Hbf (an 17:12),7
14:30 (+4),ICE 2818,Hamburg Hbf (an 17:12),
14:31 (+4),ICE 377,Brig (an 00:55),13
14:31 (+2),ICE 847,Berlin Ostbahnhof (an 14:39),12
14:34 (+3),ICE 546,Köln Hbf (an 19:35),14
14:36 (+1),ICE 1101,München Hbf (an 18:43),4
14:37 (+49),ICE 692,Berlin Gesundbrunnen (an 14:43),5
14:39,RE 3121,Hennigsdorf(b Berlin) (an 15:23),13
14:40,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2 A - D
14:41 (+3),RB 62018,Elsterwerda (an 16:28),2 D - G
14:41,RE 62018,Elsterwerda (an 16:28),2 D - G
14:42 Ausfall,ICE 992,Berlin Ostbahnhof (an 14:49),11
14:46,RE 3722,Lübbenau(Spreewald) (an 16:03),12
14:46,RE 4360,Rostock Hbf (an 17:21),5
14:48,RB 62068,Berlin-Spandau (an 14:59),7
14:52,EC 231,Gdynia Glowna (an 20:51),11
14:52,RB 18160,Berlin-Wannsee (an 15:10),13
14:54,RE 3155,Rathenow (an 15:54),7
14:57,ICE 1544,Aachen Hbf (an 20:52),
14:57,ICE 2580,Aachen Hbf (an 20:52),
14:57,ICE 2584,Aachen Hbf (an 20:52),
14:58,ICE 930,Stralsund Hbf (an 17:45),6
14:59 (+1),RE 94731,Frankfurt(Oder) (an 16:18),11
15:00,RB 18518,Lübben(Spreewald) (an 16:06),
15:05,IC 2034,Norddeich (an 22:14),14
15:05 (+7),ICE 933,Frankfurt(Main)Hbf (an 18:56),4
15:09,RE 3154,Falkenberg(Elster) (an 16:45),2
15:10,RB 18159,Berlin Ostbahnhof (an 15:21),11
15:14,RB 62069,Rangsdorf (an 15:38),1
15:14 (+5),RE 4361,Berlin Südkreuz (an 15:23),4
15:15 (+9),RE 3727,Dessau Hbf (an 16:53),14
15:20 (+1),ICE 995,Stuttgart Hbf (an 21:29),13
15:22,RE 3312,Stralsund Hbf (an 18:44),6
15:26,RE 3122,Cottbus Hbf (an 16:55),12
15:27 (+48),ICE 1008,Berlin Gesundbrunnen (an 15:31),5
15:27 (+1),ICE 2823,München Hbf (an 23:25),4
15:27 (+1),ICE 693,München Hbf (an 23:25),4
15:27,RE 62023,Elstal (an 15:55),7
15:28,RJ 177,Wien Hbf (an 23:49),
15:32 (+1),ICE 846,Köln Hbf (an 20:32),13
15:32 (+20),RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),2
15:33 (+23),ICE 547,Berlin Ostbahnhof (an 15:40),11
15:36 (+19),ICE 1601,München Hbf (an 19:43),4
15:37,RE 3123,Hennigsdorf(b Berlin) (an 16:23),14
15:38 (+3),IC 2176,Rostock Hbf (an 17:37),5
15:38 (+46),ICE 508,Hamburg-Altona (an 18:24),6
15:41,RE 62020,Elsterwerda (an 17:15),2
15:42 (+48),ICE 374,Berlin Ostbahnhof (an 15:50),11
15:46 (+1),RE 3514,Stralsund Hbf (an 18:51),6
15:46,RE 3724,Senftenberg (an 17:41),12
15:47,RB 62070,Wustermark (an 16:18),7
15:51 (+8),ICE 801,München Hbf (an 20:42),3
15:52,EC 247,Warszawa Wschodnia (an 21:19),11
15:52,RB 18162,Berlin-Wannsee (an 16:10),13
15:54 (+39),RE 3177,Stendal Hbf (an 17:30),7
15:57 (+7),FLX 1243,Stuttgart Hbf (an 21:45),2
15:59 (+5),RE 94733,Frankfurt(Oder) (an 17:18),11
16:00 (+3),RB 18520,Lübbenau(Spreewald) (an 17:15),2
16:01 (+69),ICE 140,Amsterdam Centraal (an 22:01),5
16:07 (+6),RE 3174,Jüterbog (an 16:55),2
16:09 (+30),ICE 1204,Berlin Gesundbrunnen (an 16:13),8
16:10,RB 18161,Berlin Ostbahnhof (an 16:21),11
16:12,ICE 1163,Stuttgart Hbf (an 21:08),4
16:14 (+12),RB 62071,Rangsdorf (an 16:39),1
16:15,RE 3729,Dessau Hbf (an 17:53),14
16:16,RE 3513,Berlin Südkreuz (an 16:24),3
16:21,RB 21905,Flughafen BER (an 16:45),1
16:23 (+21),RE 3352,Schwedt(Oder) (an 17:55),6
16:25,RE 62025,Elstal (an 16:49),7 A - D
16:26 (+4),IC 2271,Dresden Hbf (an 18:28),4
16:26 (+24),ICE 1508,Berlin Gesundbrunnen (an 16:31),5
16:26 (+9),RE 3124,Cottbus Hbf (an 17:55),12
16:28 (+3),ICE 379,Basel SBB (an 23:49),14
16:29 (+4),ICE 603,München Hbf (an 21:10),3
16:30 (+23),ICE 849,Berlin Ostbahnhof (an 16:39),11
16:33 (+5),ICE 544,Köln Hbf (an 21:35),13
16:36 (+4),ICE 1103,München Hbf (an 20:46),4
16:37 (+39),ICE 2920,Berlin Gesundbrunnen (an 16:43),5
16:37 (+64),ICE 690,Berlin Gesundbrunnen (an 16:43),5
16:37 (+1),RE 21907,Flughafen BER (an 17:00),1
16:37,RE 3125,Hennigsdorf(b Berlin) (an 17:23),14
16:38,ICE 1904,Hamburg-Altona (an 19:24),7
16:38,ICE 2826,Hamburg-Altona (an 19:24),
16:40,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2 A - D
16:42 (+17),ICE 798,Berlin Ostbahnhof (an 16:49),12
16:44 (+2),RE 62022,Elsterwerda (an 18:31),2 D - G
16:46,RE 3726,Senftenberg (an 18:41),11
