Ankunft,Zugnr.,von (Abfahrt),Gleis
13:44,RB 18219,Berlin-Lichtenberg (ab 13:41),13
13:51,RE 73769,Brandenburg Hbf (ab 12:44),1
14:01,RB 61118,Templin Stadt (ab 12:33),7
14:03,RE 73776,Frankfurt(Oder) (ab 13:08),2
14:13,RB 61437,Müncheberg(Mark) (ab 13:25),
14:14,RE 73729,Magdeburg Hbf (ab 12:12),1
14:16,RB 18218,Ludwigsfelde (ab 13:38),14
14:17,RB 61234,Werneuchen (ab 13:34),8
14:20,RB 18321,Eberswalde Hbf (ab 13:35),13
14:39,RB 18320,Blankenfelde(Teltow-Fläming) (ab 14:09),14
14:42 (+1),RE 73736,Frankfurt(Oder) (ab 13:38),2
14:44,RB 18221,Berlin-Lichtenberg (ab 14:41),13
14:48,RB 61200,Werneuchen (ab 14:04),14
14:51,RE 73771,Brandenburg Hbf (ab 13:44),1
15:01,RB 61120,Templin Stadt (ab 13:33),8
15:05,RE 73778,Frankfurt(Oder) (ab 14:08),2
15:13,RB 61439,Müncheberg(Mark) (ab 14:25),
15:14 (+11),RE 73731,Magdeburg Hbf (ab 13:12),1
15:16,RB 18220,Ludwigsfelde (ab 14:38),14
15:17,RB 61236,Werneuchen (ab 14:34),8
15:20,RB 18323,Eberswalde Hbf (ab 14:35),13
15:39,RB 18322,Blankenfelde(Teltow-Fläming) (ab 15:09),14
15:42 (+4),RE 73738,Frankfurt(Oder) (ab 14:38),2
15:44,RB 18223,Berlin-Lichtenberg (ab 15:41),13
15:48,RB 61202,Werneuchen (ab 15:04),14
15:51,RE 73773,Brandenburg Hbf (ab 14:44),1
16:01,RB 61122,Templin Stadt (ab 14:33),8
16:05,RE 73780,Frankfurt(Oder) (ab 15:08),2
16:13,RB 61441,Müncheberg(Mark) (ab 15:25),
16:14 (+2),RE 73733,Magdeburg Hbf (ab 14:12),1
16:16,RB 18222,Ludwigsfelde (ab 15:38),14
16:20,RB 18325,Eberswalde Hbf (ab 15:35),13
16:39,RB 18324,Blankenfelde(Teltow-Fläming) (ab 16:09),14
16:42 (+4),RE 73740,Frankfurt(Oder) (ab 15:38),2
16:44,RB 18225,Berlin-Lichtenberg (ab 16:41),13
16:48,RB 61204,Werneuchen (ab 16:04),14
16:51,RE 73775,Brandenburg Hbf (ab 15:44),1
17:01 (+48),RB 61124,Templin Stadt (ab 15:33),7
17:05,RE 73782,Frankfurt(Oder) (ab 16:08),2
17:13,RB 61443,Müncheberg(Mark) (ab 16:25),
17:14 (+2),RE 73735,Magdeburg Hbf (ab 15:12),1
17:16,RB 18224,Ludwigsfelde (ab 16:38),14
17:17,RB 61240,Werneuchen (ab 16:34),8
17:20,RB 18327,Eberswalde Hbf (ab 16:35),13
17:39 (+1),RB 18326,Blankenfelde(Teltow-Fläming) (ab 17:09),14
17:42 (+1),RE 73742,Frankfurt(Oder) (ab 16:38),2
17:44 (+5),RB 18227,Berlin-Lichtenberg (ab 17:41),13
17:51,RE 73777,Brandenburg Hbf (ab 16:44),1
18:01,RB 61126,Templin Stadt (ab 16:33),8
18:05,RE 73784,Frankfurt(Oder) (ab 17:08),2
18:14 (+2),RE 73737,Magdeburg Hbf (ab 16:12),1
18:16 (+8),RB 18226,Ludwigsfelde (ab 17:38),14
18:20 (+5),RB 18329,Eberswalde Hbf (ab 17:35),13
18:39 (+1),RB 18328,Blankenfelde(Teltow-Fläming) (ab 18:09),14
18:42 (+1),RE 73744,Frankfurt(Oder) (ab 17:38),2
18:44,RB 18229,Berlin-Lichtenberg (ab 18:41),13
18:47 Ausfall,IC 2431,Emden Außenhafen (ab 12:01),1
18:52 (+2),RE 73779,Brandenburg Hbf (ab 17:45),1
19:14,RE 73739,Magdeburg Hbf (ab 17:12),1
19:16,RB 18228,Ludwigsfelde (ab 18:38),14
19:39,RB 18330,Blankenfelde(Teltow-Fläming) (ab 19:09),14
19:42,RE 73746,Frankfurt(Oder) (ab 18:38),2
19:51,RE 73781,Brandenburg Hbf (ab 18:44),1
20:05,RE 73788,Frankfurt(Oder) (ab 19:08),2
20:14,RE 73741,Magdeburg Hbf (ab 18:12),1
20:39,RB 18332,Blankenfelde(Teltow-Fläming) (ab 20:09),14
20:42,RE 73748,Frankfurt(Oder) (ab 19:42),2
20:52,RE 73783,Brandenburg Hbf (ab 19:44),1
21:14,RE 73743,Magdeburg Hbf (ab 19:12),1
21:20,RB 18335,Eberswalde Hbf (ab 20:35),13
21:36,RE 73790,Frankfurt(Oder) (ab 20:32),2
21:39 (+16),RB 18334,Flughafen BER (ab 21:22),14
21:44 (+2),RB 18235,Berlin-Lichtenberg (ab 21:41),13
21:51,RE 73785,Brandenburg Hbf (ab 20:44),1
22:03,EC 40,Warszawa Wschodnia (ab 16:49),2
22:14,RE 73745,Magdeburg Hbf (ab 20:12),1
22:16,RB 18234,Ludwigsfelde (ab 21:38),14
22:20 (+3),RB 18337,Eberswalde Hbf (ab 21:35),13
22:36,RE 73792,Frankfurt(Oder) (ab 21:32),2
22:39 (+1),RB 18336,Blankenfelde(Teltow-Fläming) (ab 22:09),14
22:42,RB 61216,Werneuchen (ab 22:04),7
22:44,RB 18237,Berlin-Lichtenberg (ab 22:41),13
22:50,RB 73824,Fürstenwalde(Spree) (ab 22:15),2
23:01 (+2),RB 61136,Templin Stadt (ab 21:33),8
23:14 (+21),RE 73747,Magdeburg Hbf (ab 21:07),1
23:16,RB 18236,Ludwigsfelde (ab 22:38),14
