Abfahrt,Zugnr.,nach (Ankunft),Gleis
08:49,RE 33684,Berlin-Wannsee (an 09:20),
08:49,RE 94724,Berlin Hbf (an 08:59),
08:58,RE 3710,Senftenberg (an 10:41),2
09:04 Ausfall,RE 3715,Dessau Hbf (an 10:53),7
09:08 (+1),ICE 797,Göttingen (an 11:51),3
09:12,RE 75855,Potsdam Hbf (an 09:51),
09:12,RE 94766,Berlin-Wannsee (an 09:41),
09:19,ICE 942,Köln Hbf (an 14:32),6
09:25,RE 3111,Berlin-Spandau (an 09:54),7
09:38,RE 3110,Cottbus Hbf (an 10:55),1
09:47,ICE 146,Amsterdam Centraal (an 16:01),6
09:49,RE 33686,Berlin-Wannsee (an 10:20),
09:49,RE 94726,Berlin-Wannsee (an 10:20),
09:58 (+2),RE 3712,Senftenberg (an 11:41),2
09:58,RE 94012,Lübbenau(Spreewald) (an 11:03),
10:04 (+2),RE 3717,Dessau Hbf (an 11:53),7
10:12,RE 75857,Potsdam Hbf (an 10:51),
10:12,RE 94768,Potsdam Hbf (an 10:51),
10:24 (+2),ICE 640,Köln Hbf (an 15:34),6
10:25,RE 3113,Hennigsdorf(b Berlin) (an 11:23),7
10:38,RE 3112,Cottbus Hbf (an 11:55),1
10:49,RE 33688,Berlin-Wannsee (an 11:20),
10:49 (+2),RE 94728,Berlin-Wannsee (an 11:20),
10:58 (+3),RE 3714,Senftenberg (an 12:41),2
11:04 Ausfall,RE 3719,Dessau Hbf (an 12:53),7
11:06 Ausfall,ICE 799,Göttingen (an 13:50),3
11:12,RE 92646,Potsdam Hbf (an 11:51),
11:12,RE 94770,Potsdam Hbf (an 11:51),
11:20 (+1),ICE 940,Köln Hbf (an 16:33),6
11:25,RE 3115,Hennigsdorf(b Berlin) (an 12:23),7
11:38,RE 3114,Cottbus Hbf (an 12:55),1
11:49,RE 33690,Berlin-Wannsee (an 12:20),
11:49 (+1),RE 94730,Berlin-Wannsee (an 12:20),
11:56,ICE 144,Amsterdam Centraal (an 18:00),
11:58 (+4),RE 3716,Senftenberg (an 13:41),2
12:04 (+1),RE 3721,Dessau Hbf (an 13:53),7
12:11 (+1),RE 94725,Erkner (an 12:31),
12:12,RB 94772,Potsdam Hbf (an 12:51),
12:12,RE 94772,Potsdam Hbf (an 12:51),
12:25 (+2),RE 3117,Hennigsdorf(b Berlin) (an 13:23),7
12:30 (+1),ICE 548,Köln Hbf (an 17:35),6
12:38,RE 3116,Cottbus Hbf (an 13:55),1
12:48 (+1),RE 94767,Erkner (an 13:11),
12:49,RE 33692,Berlin-Wannsee (an 13:20),
12:49,RE 94732,Berlin-Wannsee (an 13:20),
12:58 Ausfall,RE 3718,Senftenberg (an 14:41),3
13:04 (+2),RE 3723,Dessau Hbf (an 14:53),7
13:12,RE 94774,Potsdam Hbf (an 13:51),
13:18,ICE 848,Köln Hbf (an 18:33),6
13:25 (+1),RE 3119,Hennigsdorf(b Berlin) (an 14:23),7
13:38,RE 3118,Cottbus Hbf (an 14:55),1
13:49,RE 92654,Berlin-Wannsee (an 14:20),
13:49,RE 94734,Berlin-Wannsee (an 14:20),
13:56,ICE 142,Amsterdam Centraal (an 20:01),
13:58 (+4),RE 3720,Senftenberg (an 15:41),2
14:04 (+12),RE 3725,Dessau Hbf (an 15:53),7
14:12 (+2),RE 94776,Potsdam Hbf (an 14:51),
14:22 (+1),ICE 546,Köln Hbf (an 19:35),6
14:25 (+1),RE 3121,Hennigsdorf(b Berlin) (an 15:23),7
14:38,RE 3120,Cottbus Hbf (an 15:55),1
14:48,RE 94771,Erkner (an 15:11),
14:49,RE 33696,Berlin-Wannsee (an 15:20),
14:49,RE 94736,Berlin-Wannsee (an 15:20),
14:53 (+1),IC 2034,Norddeich (an 22:14),6
14:58 Ausfall,RE 3722,Senftenberg (an 16:41),2
15:04 (+1),RE 3727,Dessau Hbf (an 16:53),7
15:08,ICE 2585,Stuttgart Hbf (an 22:04),
15:11,RE 94731,Erkner (an 15:31),
15:12,RE 92642,Potsdam Hbf (an 15:51),
15:12 (+1),RE 94778,Potsdam Hbf (an 15:51),
15:20,ICE 846,Köln Hbf (an 20:32),6
15:25 (+1),RE 3123,Hennigsdorf(b Berlin) (an 16:23),7
15:38,RE 3122,Cottbus Hbf (an 16:55),1
15:49 (+1),RB 94738,Berlin-Wannsee (an 16:20),
15:49,RE 92478,Berlin Hbf (an 15:59),
15:56,ICE 140,Amsterdam Centraal (an 22:01),
15:58 (+2),RE 3724,Senftenberg (an 17:41),2
16:04 (+1),RE 3729,Dessau Hbf (an 17:53),7
16:11,RE 94733,Erkner (an 16:31),
16:12,RB 94780,Potsdam Hbf (an 16:51),
16:12,RE 75859,Potsdam Hbf (an 16:51),
16:25 (+1),RE 3125,Hennigsdorf(b Berlin) (an 17:23),7
16:38,RE 3124,Cottbus Hbf (an 17:55),1
16:49,RB 94740,Berlin-Wannsee (an 17:20),
16:49,RE 94740,Berlin-Wannsee (an 17:20),
16:58,ICE 844,Köln Hbf (an 22:33),6
16:58 (+2),RE 3726,Senftenberg (an 18:41),2
17:04 (+6),RE 3731,Dessau Hbf (an 18:53),7
17:06 (+1),ICE 997,Göttingen (an 19:50),6
17:12,RB 94782,Potsdam Hbf (an 17:51),
17:12,RE 75861,Potsdam Hbf (an 17:51),
17:25 (+1),RE 3127,Hennigsdorf(b Berlin) (an 18:23),7
17:36,ICE 742,Münster(Westf)Hbf (an 21:35),6
17:38,RE 3126,Cottbus Hbf (an 18:55),1
17:49,RE 92496,Berlin-Wannsee (an 18:20),
17:49,RE 94742,Berlin-Wannsee (an 18:20),
17:58,RE 3728,Senftenberg (an 19:41),2
18:04 (+2),RE 3733,Dessau Hbf (an 19:53),6
18:12,RE 75863,Potsdam Hbf (an 18:51),
18:12,RE 94784,Potsdam Hbf (an 18:51),
18:25 (+1),RE 3129,Hennigsdorf(b Berlin) (an 19:23),7
18:38 (+1),RE 3128,Cottbus Hbf (an 19:55),1
18:49 (+1),RE 94744,Berlin-Wannsee (an 19:20),
18:58 (+3),RE 3730,Senftenberg (an 20:41),1
19:04 (+5),RE 3735,Dessau Hbf (an 20:53),7
19:06 (+5),ICE 999,Kassel-Wilhelmshöhe (an 22:13),6
19:12 (+1),RB 94786,Potsdam Hbf (an 19:51),
19:12,RE 75865,Potsdam Hbf (an 19:51),
19:21 (+9),ICE 2810,Köln Hbf (an 00:33),6
19:21 (+9),ICE 842,Köln Hbf (an 00:33),6
19:25 (+8),RE 3131,Hennigsdorf(b Berlin) (an 20:23),7
19:38 (+17),RE 3130,Cottbus Hbf (an 20:55),1
19:49,RE 94746,Berlin-Wannsee (an 20:20),
19:58 (+1),RE 3732,Senftenberg (an 21:41),2
20:04 (+1),RE 3737,Dessau Hbf (an 21:53),7
20:12,RE 94788,Potsdam Hbf (an 20:51),
20:25 (+1),RE 3133,Hennigsdorf(b Berlin) (an 21:23),6
20:38 (+3),RE 3132,Cottbus Hbf (an 21:55),1
20:49,RE 94748,Berlin-Wannsee (an 21:20),
21:04 (+3),RE 3739,Dessau Hbf (an 22:53),7
21:23 (+9),ICE 840,Hannover Hbf (an 00:09),6
21:25,RE 3135,Hennigsdorf(b Berlin) (an 22:25),7
21:38,RE 3134,Cottbus Hbf (an 22:55),1
21:43,RE 94790,Berlin-Wannsee (an 22:14),
22:06,RE 3741,Bad Belzig (an 23:19),7
22:06,RE 7,Berlin-Wannsee (an 22:35),
22:25,RE 3137,Hennigsdorf(b Berlin) (an 23:26),7
22:43,RB 94792,Potsdam Hbf (an 23:22),
22:43,RE 91393,Potsdam Hbf (an 23:22),
23:04 (+1),RE 3743,Dessau Hbf (an 00:53),7
23:05,RE 3136,Cottbus Hbf (an 00:40),2
23:12 (+2),ICE 1540,Köln Hbf (an 06:12),6
23:24,RE 3139,Berlin-Charlottenburg (an 23:46),6
23:43,RB 94794,Potsdam Hbf (an 00:23),
23:43,RE 91695,Potsdam Hbf (an 00:23),
