Ankunft,Zugnr.,von (Abfahrt),Gleis
08:48,RB 18507,Lübbenau(Spreewald) (ab 07:44),4
09:03,RB 18506,Berlin Hbf (ab 09:00),1
09:09,RE 62011,Elsterwerda (ab 07:29),4
09:11,RE 3148,Rathenow (ab 08:05),2
09:14,RE 3306,Luckenwalde (ab 08:35),3
09:16,RB 62057,Wustermark (ab 08:39),1
09:16,RE 4355,Rostock Hbf (ab 06:37),2
09:34,RE 3345,Schwedt(Oder) (ab 08:04),1
09:39,RE 3508,Berlin Südkreuz (ab 09:34),3
09:45,RE 62008,Elstal (ab 09:07),1
09:47,RE 3171,Jüterbog (ab 09:02),3
09:49,RB 18509,Lübbenau(Spreewald) (ab 08:45),4
10:03,RB 18508,Berlin Hbf (ab 10:00),1
10:04,RB 21850,Flughafen BER (ab 09:46),4
10:09,RE 3168,Stendal Hbf (ab 08:47),2
10:11,RE 62013,Baruth(Mark) (ab 09:20),4
10:15 (+1),RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),3
10:16,RB 62059,Wustermark (ab 09:39),1
10:16 (+2),RE 3507,Stralsund Hbf (ab 07:02),2
10:20,RB 21852,Flughafen BER (ab 10:01),4
10:25,RB 21857,Berlin Hbf (ab 10:22),1
10:35,RB 21854,Flughafen BER (ab 10:16),4
10:39,RE 4356,Berlin Südkreuz (ab 10:34),3
10:42 (+2),RE 3305,Stralsund Hbf (ab 07:10),2
10:46,RE 3151,Falkenberg(Elster) (ab 09:18),3
10:47,RE 62010,Elstal (ab 10:05),1
10:49,RB 18511,Lübbenau(Spreewald) (ab 09:44),4
10:55,RB 21861,Berlin Hbf (ab 10:52),1
11:03,RB 18510,Berlin Hbf (ab 11:00),1
11:04,RB 21858,Flughafen BER (ab 10:46),4
11:09,RE 62015,Elsterwerda (ab 09:29),4
11:11,RE 3150,Rathenow (ab 10:02),2
11:14 (+3),RE 3308,Luckenwalde (ab 10:35),3
11:16,RB 62061,Wustermark (ab 10:39),1
11:16 (+1),RE 4357,Rostock Hbf (ab 08:37),2
11:34,RE 3347,Schwedt(Oder) (ab 10:04),1
11:39,RE 3510,Berlin Südkreuz (ab 11:34),3
11:45,RE 62012,Elstal (ab 11:07),1
12:11,RE 62017,Baruth(Mark) (ab 11:21),4
12:15 (+1),RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),3
12:42,RE 3307,Stralsund Hbf (ab 09:10),2
12:47,RE 62014,Elstal (ab 12:05),1
12:48,RB 18515,Lübbenau(Spreewald) (ab 11:44),4
13:03,RB 18514,Berlin Hbf (ab 13:00),1
13:09,RE 62019,Elsterwerda (ab 11:29),4
13:14 (+3),RE 3310,Luckenwalde (ab 12:35),3
13:34,RE 3349,Schwedt(Oder) (ab 12:04),1
13:39,RE 3512,Berlin Südkreuz (ab 13:34),3
13:41,RB 62066,Berlin Südkreuz (ab 13:38),4
13:45,RE 62016,Elstal (ab 13:07),1
13:47,RE 3175,Jüterbog (ab 13:02),3
13:49,RB 18517,Lübbenau(Spreewald) (ab 12:44),4
14:09,RE 3172,Stendal Hbf (ab 12:31),2
14:11,RE 62021,Baruth(Mark) (ab 13:20),4
14:15,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),3
14:16,RB 62067,Wustermark (ab 13:39),1
14:16,RE 3511,Stralsund Hbf (ab 11:02),2
14:39,RE 4360,Berlin Südkreuz (ab 14:34),3
14:42 (+9),RE 3309,Stralsund Hbf (ab 11:10),2
14:44,RB 62018,Elstal (ab 14:07),1
14:48,RB 18519,Lübbenau(Spreewald) (ab 13:44),4
15:09,RE 62023,Elsterwerda (ab 13:29),4
15:14,RE 3312,Luckenwalde (ab 14:35),3
15:39,RE 3514,Berlin Südkreuz (ab 15:34),3
15:45,RE 62020,Elstal (ab 15:07),1
16:03,RB 18520,Berlin Hbf (ab 16:00),1
16:11,RE 62025,Baruth(Mark) (ab 15:21),4
16:15 (+7),RE 3352,Lutherstadt Wittenberg Hbf (ab 14:52),3
16:18 (+1),RE 3513,Stralsund Hbf (ab 13:02),2
16:39 (+7),RE 4362,Berlin Südkreuz (ab 16:34),3
16:42,RE 3311,Stralsund Hbf (ab 13:10),2
16:47,RE 62022,Elstal (ab 16:05),1
17:03,RB 18522,Berlin Hbf (ab 17:00),1
17:09,RE 62027,Elsterwerda (ab 15:29),4
17:14 (+4),RE 3314,Luckenwalde (ab 16:35),3
17:16 (+2),RE 4363,Rostock Hbf (ab 14:37),2
17:34,RE 3353,Schwedt(Oder) (ab 16:04),1
17:40,RE 3516,Berlin Südkreuz (ab 17:36),3
17:45,RE 62024,Elstal (ab 17:07),1
17:49,RB 18525,Lübbenau(Spreewald) (ab 16:44),4
17:49,RE 3179,Jüterbog (ab 17:02),3
18:03,RB 18524,Berlin Hbf (ab 18:00),1
18:11,RE 62029,Baruth(Mark) (ab 17:21),4
18:15 (+1),RE 3354,Lutherstadt Wittenberg Hbf (ab 16:52),3
18:16,RE 3515,Stralsund Hbf (ab 15:02),2
18:39,RE 4364,Berlin Südkreuz (ab 18:34),3
18:42,RE 3313,Stralsund Hbf (ab 15:14),2
18:47,RE 62026,Elstal (ab 18:05),1
19:03 (+1),RB 18526,Berlin Hbf (ab 19:00),1
19:09 (+1),RE 62031,Elsterwerda (ab 17:29),4
19:14 (+1),RE 3316,Luckenwalde (ab 18:35),3
19:16,RE 4365,Rostock Hbf (ab 16:37),2
19:34 (+2),RE 3355,Schwedt(Oder) (ab 18:04),1
19:39,RE 3518,Berlin Südkreuz (ab 19:34),3
19:45,RE 62028,Elstal (ab 19:07),1
20:03,RB 18528,Berlin Hbf (ab 20:00),1
20:11,RE 62033,Baruth(Mark) (ab 19:21),4
20:16,RE 3517,Stralsund Hbf (ab 17:02),2
20:39 (+1),RE 4366,Berlin Südkreuz (ab 20:34),3
20:42 (+28),RE 3315,Stralsund Hbf (ab 17:10),2
20:47,RE 62030,Elstal (ab 20:06),1
20:49,RB 18531,Lübbenau(Spreewald) (ab 19:44),4
20:55,RB 18530,Berlin Hbf (ab 20:52),1
21:09 (+6),RE 62035,Elsterwerda (ab 19:29),4
21:14,RE 3318,Luckenwalde (ab 20:35),3
21:16 (+4),RE 4367,Rostock Hbf (ab 18:37),2
21:34,RE 3357,Schwedt(Oder) (ab 20:04),1
21:45,RE 62032,Elstal (ab 21:07),1
21:47,RE 3183,Jüterbog (ab 21:02),3
22:15,RE 3358,Lutherstadt Wittenberg Hbf (ab 20:52),3
22:39,RE 4368,Berlin Südkreuz (ab 22:35),3
22:42,RE 3317,Stralsund Hbf (ab 19:10),2
23:00,RE 3185,Jüterbog (ab 22:04),3
23:04,RB 21954,Flughafen BER (ab 22:46),4
23:09,RE 62039,Elsterwerda (ab 21:30),4
23:19,RB 21956,Flughafen BER (ab 23:01),4
23:37,RE 3359,Schwedt(Oder) (ab 22:04),2
23:45 (+1),RE 62036,Elstal (ab 23:07),1
23:49,RB 21960,Blankenfelde(Teltow-Fläming) (ab 23:11),4
