Abfahrt,Zugnr.,nach (Ankunft),Gleis
06:49 (+3),RE 94720,Berlin-Wannsee (an 07:20),6
06:58 (+1),RE 3706,Senftenberg (an 08:41),2
07:04 (+3),RE 3711,Dessau Hbf (an 08:53),7
07:06,ICE 2595,Hildesheim Hbf (an 09:20),
07:06 (+4),ICE 795,Karlsruhe Hbf (an 13:17),6
07:11,RE 94715,Frankfurt(Oder) (an 08:20),1
07:12,RE 75851,Potsdam Hbf (an 07:51),
07:12 (+2),RE 94762,Berlin-Wannsee (an 07:41),
07:19 (+2),ICE 944,Köln Hbf (an 12:33),6
07:25 (+1),RE 3107,Hennigsdorf(b Berlin) (an 08:23),7
07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:39,RB 18146,Berlin-Wannsee (an 08:10),7
07:46,IC 60409,Berlin Hbf (an 07:52),6
07:46,NJ 409,Berlin Hbf (an 07:52),6
07:48,RE 94757,Frankfurt(Oder) (an 08:43),
07:49 (+2),RE 94722,Berlin-Wannsee (an 08:20),7
07:56,ICE 148,Amsterdam Centraal (an 14:01),
07:58 (+1),RE 3708,Senftenberg (an 09:41),2
08:00 (+2),EC 43,Warszawa Wschodnia (an 13:15),1
08:00 (+1),ICE 642,Köln Hbf (an 13:34),6
08:04 (+19),RE 3713,Dessau Hbf (an 09:53),7
08:11,RE 94717,Frankfurt(Oder) (an 09:18),1
08:12,RB 94764,Berlin-Wannsee (an 08:41),
08:12,RE 75853,Potsdam Hbf (an 08:51),
08:17 (+3),ICE 371,Basel SBB (an 15:48),6
08:25,RE 3109,Hennigsdorf(b Berlin) (an 09:23),7
08:38,RE 3108,Cottbus Hbf (an 09:55),1
08:39,RB 18148,Berlin-Wannsee (an 09:10),6
08:48,RE 73646,Frankfurt(Oder) (an 09:43),
08:48,RE 94759,Frankfurt(Oder) (an 09:43),
08:49,RE 94724,Berlin-Wannsee (an 09:20),7
08:58 (+1),RE 3710,Senftenberg (an 10:41),2
09:01 (+21),EC 59,Przemysl Glowny (an 18:43),1
09:04 (+19),RE 3715,Dessau Hbf (an 10:53),7
09:08,ICE 797,Frankfurt(M) Flughafen Fernbahnhof (an 13:52),3
09:11,RE 94719,Frankfurt(Oder) (an 10:18),1
09:12,RE 75855,Potsdam Hbf (an 09:51),
09:12,RE 94766,Berlin-Wannsee (an 09:41),3
09:19 (+1),ICE 942,Köln Hbf (an 14:32),6
09:25 (+4),RE 3111,Hennigsdorf(b Berlin) (an 10:23),6
09:38,RE 3110,Cottbus Hbf (an 10:55),1
09:39,RB 18150,Berlin-Wannsee (an 10:10),7
09:47,ICE 146,Amsterdam Centraal (an 16:01),6
09:48,RB 94761,Frankfurt(Oder) (an 10:43),
09:48,RE 94761,Frankfurt(Oder) (an 10:43),
09:49 (+1),RE 94726,Berlin Hbf (an 09:59),7
09:58 (+4),RE 3712,Senftenberg (an 11:41),2
10:00 (+8),EC 45,Warszawa Wschodnia (an 15:15),1
10:04 (+1),RE 3717,Dessau Hbf (an 11:53),7
10:11,RE 94721,Frankfurt(Oder) (an 11:18),1
10:12,RE 75857,Potsdam Hbf (an 10:51),
10:17 (+1),ICE 373,Chur (an 20:22),6
10:24 (+5),ICE 640,Köln Hbf (an 15:34),7
10:28,RE 3113,Hennigsdorf(b Berlin) (an 11:23),6
10:38 (+6),RE 3112,Cottbus Hbf (an 11:55),1
10:48,RE 94763,Frankfurt(Oder) (an 11:43),
10:49,RE 94728,Berlin Zoologischer Garten (an 11:07),7
10:58,RE 3714,Senftenberg (an 12:41),2
11:04 (+1),RE 3719,Dessau Hbf (an 12:53),7
11:06 (+4),ICE 799,Hildesheim Hbf (an 13:20),3
11:11,RE 94723,Frankfurt(Oder) (an 12:18),1
11:12,RE 92646,Potsdam Hbf (an 11:51),
11:20 (+3),ICE 940,Köln Hbf (an 16:33),6
11:25,RE 3115,Hennigsdorf(b Berlin) (an 12:23),7
11:38,RE 3114,Cottbus Hbf (an 12:55),1
11:48,RE 94765,Frankfurt(Oder) (an 12:43),
11:49 (+2),RE 94730,Berlin Zoologischer Garten (an 12:07),7
11:56,ICE 144,Amsterdam Centraal (an 18:00),
11:58 (+1),RE 3716,Senftenberg (an 13:41),3
12:00 (+17),EC 47,Warszawa Wschodnia (an 17:15),1
12:04 (+1),RE 3721,Dessau Hbf (an 13:53),7
12:11,RE 94725,Frankfurt(Oder) (an 13:18),1
12:17 (+2),ICE 375,Interlaken Ost (an 22:00),6
12:25 (+1),RE 3117,Hennigsdorf(b Berlin) (an 13:25),7
12:30 (+40),ICE 548,Köln Hbf (an 17:35),6
12:38 (+5),RE 3116,Cottbus Hbf (an 13:55),1
12:48,RE 94767,Frankfurt(Oder) (an 13:43),
12:49 (+4),RE 94732,Berlin Zoologischer Garten (an 13:07),7
12:58 (+18),RE 3718,Senftenberg (an 14:41),3
13:00 (+2),EC 57,Przemysl Glowny (an 22:43),1
13:04 (+10),RE 3723,Dessau Hbf (an 14:53),7
13:06 (+39),ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),3
13:11,RE 94727,Frankfurt(Oder) (an 14:18),1
13:18 (+1),ICE 848,Köln Hbf (an 18:33),6
13:25 (+6),RE 3119,Hennigsdorf(b Berlin) (an 14:23),7
13:38,RE 3118,Cottbus Hbf (an 14:55),1
13:48,RE 94769,Frankfurt(Oder) (an 14:43),
13:49 (+2),RE 94734,Berlin Hbf (an 13:59),7
13:56,ICE 142,Amsterdam Centraal (an 20:01),
13:58,RE 3720,Senftenberg (an 15:41),2
14:00 (+9),EC 49,Warszawa Wschodnia (an 19:15),1
14:04 (+3),RE 3725,Dessau Hbf (an 15:53),7
14:11,RE 94729,Frankfurt(Oder) (an 15:18),1
14:16 (+1),ICE 377,Brig (an 00:43),6
14:22 (+1),ICE 546,Köln Hbf (an 19:35),7
14:25,RE 3121,Hennigsdorf(b Berlin) (an 15:23),6
14:38,RE 3120,Cottbus Hbf (an 15:55),1
14:39,RB 18160,Berlin-Wannsee (an 15:10),7
14:48,RE 94771,Frankfurt(Oder) (an 15:43),
14:49,RE 94736,Berlin Hbf (an 14:59),7
14:53,IC 2034,Norddeich (an 22:14),6
14:58 (+1),RE 3722,Senftenberg (an 16:41),3
15:00 (+3),EC 231,Gdynia Glowna (an 20:51),1
15:04 (+6),RE 3727,Dessau Hbf (an 16:53),7
15:06,ICE 995,Stuttgart Hbf (an 21:29),6
15:11,RE 94731,Frankfurt(Oder) (an 16:18),1
15:12,RE 92642,Potsdam Hbf (an 15:51),
15:20 (+1),ICE 846,Köln Hbf (an 20:32),7
15:25,RE 3123,Hennigsdorf(b Berlin) (an 16:23),7
15:38,RE 3122,Cottbus Hbf (an 16:55),1
15:39,RB 18162,Berlin-Wannsee (an 16:10),3
15:48,RE 91484,Frankfurt(Oder) (an 16:43),
15:49,RB 94738,Berlin Hbf (an 15:59),
15:56,ICE 140,Amsterdam Centraal (an 22:01),
15:58 (+17),RE 3724,Senftenberg (an 17:41),2
16:01,EC 247,Warszawa Wschodnia (an 21:19),1
16:04 (+15),RE 3729,Dessau Hbf (an 17:53),7
16:11,RE 94733,Frankfurt(Oder) (an 17:18),1
16:12,RE 75859,Potsdam Hbf (an 16:51),
16:15 (+1),ICE 379,Basel SBB (an 23:49),3
16:25,RE 3125,Hennigsdorf(b Berlin) (an 17:23),7
16:38,RE 3124,Cottbus Hbf (an 17:55),1
16:39,RB 18164,Berlin-Wannsee (an 17:10),3
16:48,RE 94775,Frankfurt(Oder) (an 17:43),
16:49 (+2),RB 94740,Berlin Zoologischer Garten (an 17:07),
16:58,ICE 844,Düsseldorf Hbf (an 22:07),6
16:58 (+7),RE 3726,Senftenberg (an 18:41),2
17:00 (+1),EC 55,Krakow Glowny (an 23:44),1
17:04 (+14),RE 3731,Dessau Hbf (an 18:53),7
17:06 (+3),ICE 997,Göttingen (an 19:50),6
17:11,RE 94735,Frankfurt(Oder) (an 18:18),
17:12,RE 75861,Potsdam Hbf (an 17:51),
17:20,IC 2232,Magdeburg Hbf (an 19:20),
17:25 (+2),RE 3127,Hennigsdorf(b Berlin) (an 18:23),7
17:36 (+1),ICE 742,Münster(Westf)Hbf (an 21:35),7
17:38,RE 3126,Cottbus Hbf (an 18:55),1
17:39,RB 18166,Berlin-Wannsee (an 18:10),2
17:48,RE 94777,Frankfurt(Oder) (an 18:43),
17:49 (+2),RE 94742,Berlin Hbf (an 17:59),7
17:58 (+1),RE 3728,Senftenberg (an 19:41),2
18:00 (+3),EC 249,Warszawa Wschodnia (an 23:15),1
18:04 (+2),RE 3733,Dessau Hbf (an 19:53),6
18:05,DRF 1325,Leipzig Hbf (an 19:53),2
18:05 (+10),FLX 1325,Leipzig Hbf (an 19:53),2
18:11,RE 94737,Frankfurt(Oder) (an 19:18),1
18:12,RE 75863,Potsdam Hbf (an 18:51),
18:25 (+1),RE 3129,Hennigsdorf(b Berlin) (an 19:23),7
18:38,RE 3128,Cottbus Hbf (an 19:55),1
18:38 (+17),RJ 174,Berlin Hbf (an 18:46),7
18:48,RB 94779,Frankfurt(Oder) (an 19:47),
18:48,RE 94779,Frankfurt(Oder) (an 19:47),
18:49 (+2),RE 94744,Berlin Hbf (an 18:59),
18:58,RE 3730,Senftenberg (an 20:41),1
19:03 (+12),IC 2431,Cottbus Hbf (an 20:21),1
19:04 (+1),RE 3735,Dessau Hbf (an 20:53),7
19:06 (+4),ICE 999,Kassel-Wilhelmshöhe (an 22:13),6
19:11,RB 94739,Frankfurt(Oder) (an 20:18),
19:11,RE 94739,Frankfurt(Oder) (an 20:18),
19:12,RE 75865,Potsdam Hbf (an 19:51),
19:21,ICE 842,Düsseldorf Wehrhahn (an 00:07),6
19:25,RE 3131,Hennigsdorf(b Berlin) (an 20:23),7
19:35 (+1),ICE 740,Münster(Westf)Hbf (an 23:36),6
19:38 (+24),RE 3130,Cottbus Hbf (an 20:55),1
19:43 (+1),ICE 540,Köln Hbf (an 01:39),7
19:48,RB 94781,Frankfurt(Oder) (an 20:43),
19:48,RE 94781,Frankfurt(Oder) (an 20:43),
19:49,RE 94746,Berlin Hbf (an 19:59),7
19:58 (+1),RE 3732,Senftenberg (an 21:41),2
20:04 (+5),RE 3737,Dessau Hbf (an 21:53),7
20:14 (+3),ICE 2913,Kassel-Wilhelmshöhe (an 23:13),6
20:14 (+3),ICE 679,Kassel-Wilhelmshöhe (an 23:13),6
20:25 (+33),RE 3133,Hennigsdorf(b Berlin) (an 21:23),6
20:38 (+1),RE 3132,Cottbus Hbf (an 21:55),1
20:41 (+2),EC 431,Rzeszow Glowny (an 08:09),2
20:48,RE 94783,Frankfurt(Oder) (an 21:43),
20:49,RE 94748,Berlin-Wannsee (an 21:20),7
21:04 (+19),RE 3739,Dessau Hbf (an 22:53),7
21:04,RE 7,Berlin-Wannsee (an 21:34),
21:11,RE 94743,Frankfurt(Oder) (an 22:18),1
21:23 (+16),ICE 840,Hannover Hbf (an 00:09),6
21:25 (+12),RE 3135,Hennigsdorf(b Berlin) (an 22:25),7
21:27,RE 73825,Erkner (an 21:49),1
21:39 (+1),RE 3134,Cottbus Hbf (an 22:55),1
23:43,RE 91695,Potsdam Hbf (an 00:23),
