Abfahrt,Zugnr.,nach (Ankunft),Gleis
11:53 (+5),RE 3716,Senftenberg (an 13:41),1
11:54 (+3),RE 73730,Magdeburg Hbf (an 13:50),2
12:06 (+14),RE 73725,Frankfurt(Oder) (an 13:18),1
12:08 (+3),RE 3721,Dessau Hbf (an 13:53),2
12:16,RE 73772,Brandenburg Hbf (an 13:19),2
12:29,RE 3117,Hennigsdorf(b Berlin) (an 13:23),2
12:29,RE 92317,Berlin-Spandau (an 12:54),
12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:43,RE 73767,Frankfurt(Oder) (an 13:43),1
12:53 (+3),RE 3718,Senftenberg (an 14:41),1
12:54 (+3),RE 73732,Magdeburg Hbf (an 14:50),2
13:06 (+16),RE 73727,Frankfurt(Oder) (an 14:18),1
13:08 (+2),RE 3723,Dessau Hbf (an 14:53),2
13:16,RE 73774,Brandenburg Hbf (an 14:19),2
13:29,RE 3119,Berlin-Spandau (an 13:54),
13:29,RE 92319,Berlin Hbf (an 13:35),
13:33,RE 3118,Cottbus Hbf (an 14:55),1
13:43,RE 73769,Frankfurt(Oder) (an 14:43),1
13:53 (+5),RE 3720,Senftenberg (an 15:41),1
13:54,RE 73734,Magdeburg Hbf (an 15:50),
14:06 (+6),RE 73729,Frankfurt(Oder) (an 15:18),1
14:08 (+8),RE 3725,Dessau Hbf (an 15:53),2
14:16,RE 73776,Brandenburg Hbf (an 15:19),2
14:29,RE 3121,Berlin-Spandau (an 14:54),
14:29,RE 92321,Berlin-Spandau (an 14:54),
14:33,RE 3120,Cottbus Hbf (an 15:55),1
14:43,RE 73771,Frankfurt(Oder) (an 15:43),1
14:53 (+13),RE 3722,Senftenberg (an 16:41),1
14:54 (+1),RE 73736,Magdeburg Hbf (an 16:50),2
15:06 (+5),RE 73731,Frankfurt(Oder) (an 16:18),1
15:08 (+2),RE 3727,Dessau Hbf (an 16:53),2
15:16 (+1),RE 73778,Brandenburg Hbf (an 16:23),2
15:29 (+6),RE 3123,Hennigsdorf(b Berlin) (an 16:23),2
15:29,RE 92323,Berlin-Spandau (an 15:54),
15:33 (+2),RE 3122,Cottbus Hbf (an 16:55),1
15:43 (+7),RE 73773,Frankfurt(Oder) (an 16:43),1
15:53 (+10),RE 3724,Senftenberg (an 17:41),1
15:54 (+1),RE 73738,Magdeburg Hbf (an 17:50),2
16:06 (+8),RE 73733,Frankfurt(Oder) (an 17:18),1
16:08 (+4),RE 3729,Dessau Hbf (an 17:53),2
16:16 (+2),RE 73780,Brandenburg Hbf (an 17:19),2
16:29 (+3),RE 3125,Hennigsdorf(b Berlin) (an 17:23),2
16:29,RE 92325,Berlin-Spandau (an 16:54),
16:33,RE 3124,Cottbus Hbf (an 17:55),1
16:43 (+6),RE 73775,Frankfurt(Oder) (an 17:43),1
16:53 (+1),RE 3726,Senftenberg (an 18:41),1
16:54 (+2),RE 73740,Magdeburg Hbf (an 18:50),2
17:06 (+1),RE 73735,Frankfurt(Oder) (an 18:18),1
17:08 (+8),RE 3731,Dessau Hbf (an 18:53),2
17:16 (+2),RE 73782,Brandenburg Hbf (an 18:23),2
17:29 (+3),RE 3127,Hennigsdorf(b Berlin) (an 18:23),2
17:29,RE 92327,Berlin-Spandau (an 17:54),
17:33 (+8),RE 3126,Cottbus Hbf (an 18:55),1
17:43 (+3),RE 73777,Frankfurt(Oder) (an 18:43),1
17:53 (+9),RE 3728,Senftenberg (an 19:41),1
17:54,RE 73742,Magdeburg Hbf (an 19:50),2
18:06,RE 73737,Frankfurt(Oder) (an 19:18),1
18:08 (+13),RE 3733,Dessau Hbf (an 19:53),2
18:16,RE 73784,Brandenburg Hbf (an 19:19),2
18:29,RE 18769,Berlin-Spandau (an 18:54),
18:29,RE 3129,Hennigsdorf(b Berlin) (an 19:23),2
18:33,RE 3128,Cottbus Hbf (an 19:55),1
18:43,RE 73779,Frankfurt(Oder) (an 19:47),1
18:53 (+5),RE 3730,Senftenberg (an 20:41),1
18:54,RE 73744,Magdeburg Hbf (an 20:50),2
19:06 (+8),RE 73739,Frankfurt(Oder) (an 20:18),1
19:08,RE 3735,Dessau Hbf (an 20:53),2
19:16,RE 73786,Brandenburg Hbf (an 20:19),2
19:29,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:33,RE 3130,Cottbus Hbf (an 20:55),1
19:43,RE 73781,Frankfurt(Oder) (an 20:43),1
19:53,RE 3732,Senftenberg (an 21:41),1
19:54,RE 73746,Magdeburg Hbf (an 21:50),2
20:06,RE 73741,Frankfurt(Oder) (an 21:18),1
20:08,RE 3737,Dessau Hbf (an 21:53),2
20:16,RE 73788,Brandenburg Hbf (an 21:21),2
20:21,RE 73823,Fürstenwalde(Spree) (an 21:05),1
20:29,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:33,RE 3132,Cottbus Hbf (an 21:55),1
20:43,RE 73783,Frankfurt(Oder) (an 21:43),1
20:53,RE 3734,Lübbenau(Spreewald) (an 22:04),1
20:54,RE 73748,Magdeburg Hbf (an 22:50),2
21:06,RE 73743,Erkner (an 21:31),1
21:08,RE 3739,Dessau Hbf (an 22:53),2
21:29,RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:33,RE 3134,Cottbus Hbf (an 22:55),1
21:43,RE 73785,Erkner (an 22:11),1
21:48,RE 73790,Magdeburg Hbf (an 23:55),2
21:53,RE 3736,Lübbenau(Spreewald) (an 23:04),1
22:06,RE 73745,Erkner (an 22:32),1
22:10,RE 3741,Bad Belzig (an 23:19),2
22:29,RE 3137,Hennigsdorf(b Berlin) (an 23:26),2
22:43,RE 73787,Berlin Ostbahnhof (an 22:46),1
22:48,RE 73792,Magdeburg Hbf (an 00:48),2
22:53,RE 3738,Berlin Ostbahnhof (an 22:56),1
23:00,RE 3136,Cottbus Hbf (an 00:40),1
23:06,RE 73747,Erkner (an 23:31),1
23:08,RE 3743,Dessau Hbf (an 00:53),2
23:29,RE 3139,Berlin-Charlottenburg (an 23:46),2
23:38,RB 21958,Berlin Hbf (an 23:44),
23:48,RE 73794,Brandenburg Hbf (an 00:55),2
23:53,RE 3740,Berlin Ostbahnhof (an 23:56),1
23:59,RE 3138,Cottbus Hbf (an 01:40),1
