Abfahrt,Zugnr.,nach (Ankunft),Gleis
06:07 (+1),ICE 240,Amsterdam Centraal (an 11:59),14
06:07,RE 3164,Berlin Südkreuz (an 06:13),
06:09,RJ 171,Praha hl.n. (an 11:25),
06:14 (+2),RB 62051,Berlin Südkreuz (an 06:21),1
06:15 (+1),RE 3503,Berlin Südkreuz (an 06:23),4
06:23 (+1),RE 3342,Schwedt(Oder) (an 07:55),6
06:24,RE 73760,Potsdam Hbf (an 06:51),13
06:25,RE 62005,Elstal (an 06:49),7
06:26,RE 3104,Lübben(Spreewald) (an 07:25),
06:29 (+1),ICE 279,Karlsruhe Hbf (an 11:59),14
06:29 (+1),ICE 503,München Hbf (an 11:07),3
06:33 (+2),ICE 904,Berlin Gesundbrunnen (an 06:37),5
06:36 (+1),ICE 1003,München Hbf (an 10:45),4
06:37 (+3),ICE 1604,Berlin Gesundbrunnen (an 10:31),5
06:37 (+3),ICE 1704,Hamburg Hbf (an 09:11),7
06:37 (+5),ICE 2284,Hamburg Hbf (an 09:11),7
06:37,RE 3105,Berlin-Spandau (an 06:54),
06:37 (+1),RE 73755,Frankfurt(Oder) (an 07:47),12
06:40,RE 3301,Lutherstadt Wittenberg Hbf (an 08:07),2 A - D
06:44,RE 62002,Elsterwerda (an 08:31),2 D - G
06:46 (+1),ICE 644,Köln Hbf (an 11:33),14
06:46 (+1),RE 4352,Rostock Hbf (an 09:21),5
06:48,RB 62052,Berlin-Spandau (an 06:59),7
06:51,ICE 1272,Berlin Ostbahnhof (an 07:02),12
06:54,RE 3147,Berlin-Spandau (an 07:04),7
06:58 (+3),ICE 938,Ostseebad Binz (an 10:33),6
06:59,RE 73715,Frankfurt(Oder) (an 08:20),11
07:00,RB 18502,Lübben(Spreewald) (an 08:06),
07:01,RE 73720,Magdeburg Hbf (an 08:50),14
07:06 (+1),ICE 9590,Paris Est (an 14:51),4
07:09,RE 3146,Berlin Südkreuz (an 07:15),2
07:10 (+10),ICE 1548,Köln Hbf (an 12:16),14
07:14,RB 62053,Berlin Südkreuz (an 07:21),1
07:14,RE 4353,Berlin Südkreuz (an 07:23),4
07:20 (+3),ICE 795,Karlsruhe Hbf (an 13:17),14
07:22,RE 3304,Stralsund Hbf (an 10:44),6
07:24,RE 62007,Berlin-Spandau (an 07:39),7
07:24,RE 73762,Potsdam Hbf (an 07:51),13
07:26,RE 3106,Lübben(Spreewald) (an 08:25),
07:27 (+1),ICE 2835,München Hbf (an 15:14),4
07:27 (+1),ICE 595,München Hbf (an 15:14),4
07:32,IC 2432,Norddeich Mole (an 14:20),
07:32,RE 3343,Luckenwalde (an 08:27),2
07:36 (+6),IC 2274,Rostock Hbf (an 09:37),5
07:36 (+15),ICE 1503,München Hbf (an 11:43),4
07:37,RE 73757,Frankfurt(Oder) (an 08:43),12
07:38 (+1),ICE 606,Hamburg-Altona (an 10:24),6
07:43,RE 62004,Berlin Südkreuz (an 07:49),2
07:46 (+1),ICE 944,Köln Hbf (an 12:33),14
07:46 (+1),RE 3506,Stralsund Hbf (an 10:51),6
07:46,RE 3708,Senftenberg (an 09:41),
07:46,RE 94008,Lübben(Spreewald) (an 08:56),11
07:48,EC 43,Warszawa Wschodnia (an 13:15),12
07:48,RB 62054,Berlin-Spandau (an 07:59),7
07:52 (+6),ICE 703,München Hbf (an 12:42),3
07:54,RE 3169,Stendal Hbf (an 09:30),7
07:57 (+4),FLX 1235,Stuttgart Hbf (an 13:46),4
07:59,RE 73717,Frankfurt(Oder) (an 09:18),11
08:00,ICE 1131,Saarbrücken Hbf (an 14:17),7
08:00,RB 18504,Lübbenau(Spreewald) (an 09:15),2
08:01,RE 73722,Magdeburg Hbf (an 09:50),13
08:07 (+1),ICE 148,Amsterdam Centraal (an 14:01),14
08:07,RE 3166,Berlin Südkreuz (an 08:13),2
08:10,ICE 698,Berlin Gesundbrunnen (an 08:14),5
08:14,RB 62055,Berlin Südkreuz (an 08:21),1
08:15 (+1),RE 3713,Dessau Hbf (an 09:53),13
08:16,RE 3505,Berlin Südkreuz (an 08:24),3
08:21,ICE 851,Berlin Ostbahnhof (an 08:28),11
08:23 (+1),RE 3344,Schwedt(Oder) (an 09:55),6
08:24,RE 73764,Brandenburg Hbf (an 09:19),14
08:25,RE 62009,Berlin-Spandau (an 08:35),7 A - D
08:26 (+1),IC 2173,Wien Franz-Josefs-Bahnhof (an 16:27),4
08:26,RE 3108,Lübben(Spreewald) (an 09:25),
08:27 (+3),ICE 1702,Hamburg Hbf (an 11:12),5
08:29 (+21),ICE 505,München Hbf (an 13:08),3
08:31 (+1),ICE 371,Basel SBB (an 15:48),13
08:36 (+1),ICE 1005,München Hbf (an 12:46),4
08:37,RE 73759,Frankfurt(Oder) (an 09:43),12
08:39 (+1),FLX 1320,Köln Hbf (an 13:41),7
08:40,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),2 A - D
08:44,RE 62006,Elsterwerda (an 10:31),2 D - G
08:46 (+1),ICE 642,Köln Hbf (an 13:34),14
08:46,RE 3710,Lübben(Spreewald) (an 09:56),11
08:46,RE 4354,Rostock Hbf (an 11:21),5
08:48,RB 62056,Berlin-Spandau (an 08:59),7
08:52 (+1),EC 59,Przemysl Glowny (an 18:43),12
08:54,RE 3149,Berlin-Spandau (an 09:04),7
08:55,ICE 841,Berlin Ostbahnhof (an 09:03),11
08:58 (+1),ICE 936,Ostseebad Binz (an 12:29),6
08:59 (+2),RE 73719,Frankfurt(Oder) (an 10:18),12
09:00,RB 18506,Lübben(Spreewald) (an 10:06),
09:01,RE 73724,Magdeburg Hbf (an 10:50),13
09:05,ICE 837,Frankfurt(Main)Hbf (an 12:56),4
09:09,RE 3148,Berlin Südkreuz (an 09:15),2
09:12 (+1),ICE 1052,Köln Hbf (an 14:19),13
09:14,RB 62057,Berlin Südkreuz (an 09:21),1
09:14,RE 4355,Berlin Südkreuz (an 09:23),4
09:15,RE 3715,Dessau Hbf (an 10:53),14
09:20,ICE 541,Berlin Ostbahnhof (an 09:28),12
09:20 (+1),ICE 797,Frankfurt(M) Flughafen Fernbahnhof (an 13:52),13
09:22 (+1),RE 3306,Stralsund Hbf (an 12:44),6
09:24,RE 73766,Brandenburg Hbf (an 10:19),14
09:27 (+3),ICE 1104,Berlin Gesundbrunnen (an 09:31),5
09:27,ICE 2843,München Hbf (an 17:16),4
09:27 Ausfall,ICE 597,München Hbf (an 17:16),4
09:27,RE 62011,Berlin-Spandau (an 09:41),7
09:28,RJ 173,Praha hl.n. (an 13:25),
09:32,RE 3345,Luckenwalde (an 10:27),2
09:36 (+1),ICE 1505,München Hbf (an 13:43),4
09:37 (+1),RE 73761,Frankfurt(Oder) (an 10:43),12
09:38 (+2),IC 2272,Rostock Hbf (an 11:37),5
09:38 (+23),ICE 2816,Hamburg-Altona (an 12:24),6
09:38 (+26),ICE 604,Hamburg-Altona (an 12:24),6
09:41,ICE 676,Berlin Ostbahnhof (an 09:51),11
09:43,RE 62008,Baruth(Mark) (an 10:36),1
09:46 (+1),ICE 942,Köln Hbf (an 14:32),14
09:46,RE 3508,Stralsund Hbf (an 12:51),6
09:47,RB 62058,Berlin-Spandau (an 09:59),7
09:52 (+7),EC 45,Warszawa Wschodnia (an 15:15),11
09:54 (+1),ICE 91,Nürnberg Hbf (an 13:30),3
09:54,RE 3171,Stendal Hbf (an 11:30),7
09:55,ICE 741,Berlin Ostbahnhof (an 10:02),12
09:57 (+4),FLX 1337,Basel Bad Bf (an 17:11),4
09:59 (+3),RE 73721,Frankfurt(Oder) (an 11:18),11
10:00,RB 18508,Lübbenau(Spreewald) (an 11:15),
10:01 (+6),ICE 1044,Bremen Hbf (an 12:45),6
10:01 (+2),RE 73726,Magdeburg Hbf (an 11:50),13
10:04,ICE 1041,Berlin Südkreuz (an 10:09),3
10:06 (+6),FLX 1234,Hamburg Hbf (an 12:34),6
10:07 (+1),ICE 146,Amsterdam Centraal (an 16:01),14
10:07,RE 3168,Berlin Südkreuz (an 10:13),2
10:14,RB 62059,Berlin Südkreuz (an 10:22),1
10:14,RE 3507,Berlin Südkreuz (an 10:24),4
10:15,RE 3717,Dessau Hbf (an 11:53),14
10:20,ICE 1708,Berlin Gesundbrunnen (an 10:24),8
10:20 (+2),ICE 843,Berlin Ostbahnhof (an 10:29),11
10:22,RB 21857,Berlin Südkreuz (an 10:29),
10:23 (+3),RE 3346,Angermünde (an 11:23),6
10:24 (+1),RE 73768,Brandenburg Hbf (an 11:19),13
10:25 (+6),RE 62013,Berlin-Spandau (an 10:35),7 A - D
10:26 (+1),IC 2175,Dresden Hbf (an 12:28),4
10:29 (+18),ICE 507,München Hbf (an 15:08),3
10:31 (+1),ICE 373,Chur (an 20:22),14
10:36 (+1),ICE 1007,München Hbf (an 14:45),4
10:37,RB 21859,Berlin Südkreuz (an 10:44),
10:37,RE 73763,Frankfurt(Oder) (an 11:43),12
10:38 (+1),ICE 1700,Hamburg Hbf (an 13:12),7
10:40,RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2 A - D
10:42 (+1),ICE 996,Berlin Ostbahnhof (an 10:49),11
10:44 (+1),RE 62010,Elsterwerda (an 12:31),2 D - G
10:46 (+1),ICE 640,Köln Hbf (an 15:34),14
10:46,RE 3714,Berlin Ostbahnhof (an 10:56),12
10:46 (+3),RE 4356,Rostock Hbf (an 13:21),5
10:48,RB 62060,Berlin-Spandau (an 10:59),7
10:52,RB 21861,Berlin Südkreuz (an 10:59),
10:54 (+1),RE 3151,Berlin-Spandau (an 11:04),7
10:58 (+3),ICE 934,Ostseebad Binz (an 14:29),6
10:59 (+1),RE 73723,Frankfurt(Oder) (an 12:18),11
11:00,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:01 (+1),RE 73728,Magdeburg Hbf (an 12:50),13
11:05 (+1),ICE 839,Frankfurt(Main)Hbf (an 14:56),4
11:09,RE 3150,Berlin Südkreuz (an 11:15),2
11:13,ICE 1546,Aachen Hbf (an 17:09),3
11:14,RB 62061,Berlin Südkreuz (an 11:21),1
11:14 (+6),RE 4357,Berlin Südkreuz (an 11:23),4
11:15 (+1),RE 3719,Dessau Hbf (an 12:53),13
11:20 (+2),ICE 543,Berlin Ostbahnhof (an 11:28),12
11:20 (+1),ICE 799,Karlsruhe Hbf (an 17:19),14
11:22,RB 21865,Flughafen BER (an 11:45),1
11:22 (+1),RE 3308,Stralsund Hbf (an 14:44),6
11:24,RE 73770,Brandenburg Hbf (an 12:19),13
11:27,ICE 1102,Berlin Gesundbrunnen (an 11:31),5
11:27 (+1),ICE 599,München Hbf (an 19:12),4
11:27 (+16),RE 62015,Berlin-Spandau (an 11:41),7
11:28,RJ 175,Sturovo (an 21:24),
11:32,RE 3347,Luckenwalde (an 12:27),2
11:36 (+1),ICE 1507,München Hbf (an 15:43),4
11:37 (+29),ICE 2808,Weinheim(Bergstr)Hbf (an 18:00),6
11:37 (+2),ICE 602,Hamburg-Altona (an 14:24),6
11:37,RB 21867,Flughafen BER (an 12:00),1
11:37,RE 73765,Frankfurt(Oder) (an 12:43),12
11:38 (+1),IC 2270,Rostock Hbf (an 13:37),5
11:42 (+2),ICE 378,Berlin Ostbahnhof (an 11:50),11
11:42,RE 62012,Berlin Südkreuz (an 11:49),2 A - D
11:46 (+1),ICE 940,Köln Hbf (an 16:33),14
11:46,RE 3510,Stralsund Hbf (an 14:51),6
11:46 (+4),RE 3716,Berlin Ostbahnhof (an 11:56),12
11:47,RB 62062,Berlin-Spandau (an 11:59),7
11:51 (+1),ICE 707,München Hbf (an 16:42),3
11:52 (+1),EC 47,Warszawa Wschodnia (an 17:15),11
11:52,RB 21869,Flughafen BER (an 12:14),
11:55 (+4),ICE 141,Berlin Ostbahnhof (an 12:02),12
11:55,RE 3173,Stendal Hbf (an 13:30),7
11:57 (+9),FLX 1239,Stuttgart Hbf (an 17:42),4
11:59 (+4),RE 73725,Frankfurt(Oder) (an 13:18),11
12:00,RB 18512,Lübben(Spreewald) (an 13:06),
12:01 (+4),RE 73730,Magdeburg Hbf (an 13:50),14
12:02,ICE 1135,Frankfurt(M) Flughafen Regionalbf (an 16:20),
12:02,ICE 1162,Berlin Gesundbrunnen (an 12:06),5
12:04,ICE 1138,Berlin Südkreuz (an 12:09),3
12:07 (+2),ICE 144,Amsterdam Centraal (an 18:04),13
12:07,RE 3170,Berlin Südkreuz (an 12:13),2
12:12,ICE 2804,Berlin Gesundbrunnen (an 12:16),6
12:12,ICE 802,Berlin Gesundbrunnen (an 12:16),6
12:14,RB 62063,Berlin Südkreuz (an 12:21),1
12:14,RE 3509,Berlin Südkreuz (an 12:23),4
12:15 (+4),RE 3721,Dessau Hbf (an 13:53),13
12:20 (+41),ICE 845,Berlin Ostbahnhof (an 12:28),11
12:22,RB 21873,Berlin Südkreuz (an 12:29),
12:23 (+1),RE 3348,Schwedt(Oder) (an 13:55),6
12:24,RE 62017,Berlin-Spandau (an 12:35),7 D - G
12:24,RE 73772,Brandenburg Hbf (an 13:19),13
12:26 (+1),IC 2177,Dresden Hbf (an 14:28),4
12:27 (+2),ICE 1602,Berlin Gesundbrunnen (an 12:31),5
12:29 (+21),ICE 509,München Hbf (an 17:09),3
12:30 (+5),ICE 1908,Hamburg Hbf (an 15:12),8
12:31 (+1),ICE 375,Interlaken Ost (an 22:59),14
12:36 (+1),ICE 1009,München Hbf (an 16:45),4
12:37,RB 21875,Berlin Südkreuz (an 12:44),
12:37,RE 73767,Frankfurt(Oder) (an 13:43),12
12:38,DRF 1324,Köln Hbf (an 17:43),6
12:38 (+1),FLX 1324,Köln Hbf (an 17:43),6
12:40 (+4),RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2 A - D
12:42,ICE 994,Berlin Ostbahnhof (an 12:50),11
12:44,RE 62014,Elsterwerda (an 14:31),2 D - G
12:46 (+1),ICE 548,Köln Hbf (an 17:35),14
12:46 (+2),RE 3718,Berlin Ostbahnhof (an 12:56),12
12:46 (+8),RE 4358,Rostock Hbf (an 15:21),5
12:48,RB 62064,Wustermark (an 13:19),6
12:52 (+13),EC 57,Przemysl Glowny (an 22:43),11
12:52,RB 21877,Berlin Südkreuz (an 12:59),
12:54 (+12),RE 3153,Rathenow (an 13:54),7
12:56 (+1),IC 2035,Berlin Ostbahnhof (an 13:06),12
12:58 (+14),ICE 932,Ostseebad Binz (an 16:41),6
12:59 (+8),RE 73727,Frankfurt(Oder) (an 14:18),11
13:00,RB 18514,Lübbenau(Spreewald) (an 14:15),
13:01 (+1),RE 73732,Magdeburg Hbf (an 14:50),14
13:05 (+6),ICE 931,Frankfurt(Main)Hbf (an 16:56),4
13:09 (+7),RE 3152,Falkenberg(Elster) (an 14:44),2
13:13 (+3),ICE 1050,Aachen Hbf (an 19:10),3
13:14 (+3),RB 62065,Berlin Südkreuz (an 13:21),1
13:14 (+5),RE 4359,Berlin Südkreuz (an 13:23),4
13:15 (+1),RE 3723,Dessau Hbf (an 14:53),13
13:19,RB 21881,Berlin Südkreuz (an 13:26),
13:20 (+13),ICE 545,Berlin Ostbahnhof (an 13:28),12
13:20 (+1),ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),14
13:22 (+1),RE 3310,Stralsund Hbf (an 16:44),6
13:24,RE 73774,Brandenburg Hbf (an 14:19),13
13:27,ICE 1100,Berlin Gesundbrunnen (an 13:31),5
13:27 (+1),ICE 691,München Hbf (an 21:15),4
13:27 (+3),RE 62019,Elstal (an 13:55),7
13:28,RJ 383,Praha hl.n. (an 17:25),
13:31,DRF 1321,Berlin Ostbahnhof (an 13:40),12
13:31 (+7),FLX 1321,Berlin Ostbahnhof (an 13:40),11
13:32,RE 3349,Luckenwalde (an 14:27),2
13:36 (+1),ICE 1509,München Hbf (an 17:43),4
13:37,RB 21883,Berlin Südkreuz (an 13:44),
13:37 (+2),RE 73769,Frankfurt(Oder) (an 14:43),12
13:38 (+8),IC 2178,Rostock Hbf (an 15:35),5
13:38 (+1),ICE 600,Hamburg-Altona (an 16:24),6
13:42 (+2),ICE 376,Berlin Ostbahnhof (an 13:50),11
13:43,RE 62016,Baruth(Mark) (an 14:36),2 A - D
13:46 (+1),ICE 848,Köln Hbf (an 18:33),14
13:46 (+4),RE 3512,Stralsund Hbf (an 16:51),5
13:46,RE 3720,Berlin Ostbahnhof (an 13:56),12
13:47 (+5),RB 62066,Wustermark (an 14:18),7
13:52 (+2),EC 49,Warszawa Wschodnia (an 19:15),11
13:52,RB 21885,Flughafen BER (an 14:14),1
13:54 (+1),ICE 1205,Innsbruck Hbf (an 21:18),3
13:54,RE 3175,Stendal Hbf (an 15:30),7
13:55 (+1),ICE 143,Berlin Ostbahnhof (an 14:02),12
13:59 (+4),RE 73729,Frankfurt(Oder) (an 15:18),11
14:00 (+4),ICE 1042,Bremen Hbf (an 16:45),6
14:00,RB 18516,Lübbenau(Spreewald) (an 15:15),2
14:01,RE 73734,Magdeburg Hbf (an 15:50),14
14:04,ICE 1043,Berlin Südkreuz (an 14:09),3
14:07 (+1),ICE 142,Amsterdam Centraal (an 20:01),13
14:07 (+6),RE 3172,Jüterbog (an 14:54),2
14:08 (+59),FLX 1238,Hamburg Hbf (an 16:34),6
14:14 (+3),RB 62067,Berlin Südkreuz (an 14:21),1
14:14 (+1),RE 3511,Berlin Südkreuz (an 14:23),4
14:15 (+2),RE 3725,Dessau Hbf (an 15:53),13
14:20 (+38),ICE 847,Berlin Ostbahnhof (an 14:28),12
14:21,RE 62021,Berlin-Spandau (an 14:35),7 A - D
14:23 (+1),RE 3350,Schwedt(Oder) (an 15:55),6
14:24,RE 73776,Brandenburg Hbf (an 15:19),14
14:26 (+2),IC 2179,Dresden Hbf (an 16:28),4
14:26 (+15),ICE 1600,Berlin Gesundbrunnen (an 14:31),5
14:29 (+3),ICE 601,München Hbf (an 19:08),3
14:30 (+2),ICE 1906,Hamburg Hbf (an 17:12),7
14:30 (+1),ICE 2286,Hamburg Hbf (an 17:12),
14:31 (+1),ICE 377,Brig (an 00:43),13
14:36 (+1),ICE 1101,München Hbf (an 18:43),4
14:37 (+2),ICE 692,Berlin Gesundbrunnen (an 14:43),5
14:37 (+1),RE 73771,Frankfurt(Oder) (an 15:43),12
14:40,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2 A - D
14:42 (+25),ICE 992,Berlin Ostbahnhof (an 14:49),11
14:44,RB 62018,Elsterwerda (an 16:31),2 D - G
14:46 (+1),ICE 546,Köln Hbf (an 19:35),14
14:46,RE 4360,Rostock Hbf (an 17:21),5
14:48 (+1),RB 62068,Berlin-Spandau (an 14:59),7
14:52 (+6),EC 231,Gdynia Glowna (an 20:51),11
14:54 (+1),RE 3155,Rathenow (an 15:54),7
14:58 (+3),ICE 930,Stralsund Hbf (an 17:45),6
14:59 (+2),RE 73731,Frankfurt(Oder) (an 16:18),11
15:00,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:01 (+1),RE 73736,Magdeburg Hbf (an 16:50),13
15:05 (+1),ICE 933,Frankfurt(Main)Hbf (an 18:56),4
15:09 (+1),RE 3154,Falkenberg(Elster) (an 16:45),2
15:13 (+5),ICE 1544,Aachen Hbf (an 20:52),3
15:14,RB 62069,Berlin Südkreuz (an 15:21),1
15:14 (+1),RE 4361,Berlin Südkreuz (an 15:23),4
15:15 (+1),RE 3727,Dessau Hbf (an 16:53),14
15:20 (+9),ICE 547,Berlin Ostbahnhof (an 15:28),11
15:20 (+1),ICE 995,Stuttgart Hbf (an 21:29),13
15:22 (+1),RE 3312,Stralsund Hbf (an 18:44),6
15:24 (+1),RE 73778,Brandenburg Hbf (an 16:23),14
15:27 (+18),ICE 1008,Berlin Gesundbrunnen (an 15:31),5
15:27,ICE 2827,München Hbf (an 23:15),4
15:27 (+1),ICE 693,München Hbf (an 23:15),4
15:27,RE 62023,Elstal (an 15:55),7
15:28 (+4),RJ 177,Wien Hbf (an 23:49),3
15:30 (+2),IC 2034,Norddeich Mole (an 22:14),13
15:32 (+1),RE 3351,Luckenwalde (an 16:27),2
15:36 (+5),ICE 1601,München Hbf (an 19:43),4
15:37,RE 73773,Frankfurt(Oder) (an 16:43),12
15:38 (+2),IC 2176,Rostock Hbf (an 17:37),5
15:38 (+2),ICE 508,Hamburg-Altona (an 18:24),6
15:41,RE 62020,Baruth(Mark) (an 16:36),2
15:42,ICE 374,Berlin Ostbahnhof (an 15:50),11
15:46 (+1),ICE 846,Köln Hbf (an 20:32),14
15:46 (+3),RE 3514,Stralsund Hbf (an 18:51),6
15:46 (+2),RE 3724,Berlin Ostbahnhof (an 15:56),12
15:47,RB 62070,Wustermark (an 16:18),7
15:51 (+1),ICE 801,München Hbf (an 20:42),3
15:52 (+1),EC 247,Warszawa Wschodnia (an 21:19),11
15:54 (+4),RE 3177,Stendal Hbf (an 17:30),7
15:55,ICE 145,Berlin Ostbahnhof (an 16:02),12
15:57 (+4),FLX 1243,Stuttgart Hbf (an 21:45),4
15:59 (+5),RE 73733,Frankfurt(Oder) (an 17:18),11
16:00,ICE 1139,Frankfurt(M) Flughafen Regionalbf (an 20:18),
16:00,RB 18520,Lübben(Spreewald) (an 17:06),
16:01 (+1),RE 73738,Magdeburg Hbf (an 17:50),13
16:07 (+3),ICE 140,Amsterdam Centraal (an 22:01),14
16:07,NJ 457,Graz Hbf (an 09:19),3
16:07 (+15),RE 3174,Jüterbog (an 16:55),2
16:09 (+1),ICE 1204,Berlin Gesundbrunnen (an 16:13),8
16:12 (+1),ICE 1163,Stuttgart Hbf (an 21:08),4
16:14,RB 62071,Berlin Südkreuz (an 16:21),1
16:15 (+1),RE 3729,Berlin-Wannsee (an 16:34),14
16:16,RE 3513,Berlin Südkreuz (an 16:24),3
16:20 (+45),ICE 849,Berlin Ostbahnhof (an 16:29),11
16:21,RB 21905,Berlin Südkreuz (an 16:29),
16:23 (+1),RE 3352,Schwedt(Oder) (an 17:55),6
16:24,RE 73780,Brandenburg Hbf (an 17:19),13
16:25,RE 62025,Berlin-Spandau (an 16:35),7 A - D
16:26 (+9),IC 2271,Dresden Hbf (an 18:28),4
16:26 (+2),ICE 1508,Berlin Gesundbrunnen (an 16:31),5
16:28 (+4),ICE 379,Karlsruhe Hbf (an 21:59),14
16:29 (+5),ICE 2829,München Hbf (an 21:10),3
16:29 (+5),ICE 603,München Hbf (an 21:10),3
16:36 (+11),ICE 1103,München Hbf (an 20:46),4
16:37 (+26),ICE 2802,Berlin Gesundbrunnen (an 16:43),5
16:37 (+26),ICE 690,Berlin Gesundbrunnen (an 16:43),5
16:37,RE 21907,Berlin Südkreuz (an 16:44),
16:37 (+22),RE 73775,Frankfurt(Oder) (an 17:43),11
16:38 (+1),ICE 1904,Hamburg-Altona (an 19:24),7
16:40 (+6),RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2 A - D
16:42 (+7),ICE 798,Berlin Ostbahnhof (an 16:49),12
16:44,RE 62022,Elsterwerda (an 18:31),2 D - G
16:46 (+1),ICE 544,Köln Hbf (an 21:35),14
16:46 (+17),RE 3726,Berlin Ostbahnhof (an 16:56),11
16:46,RE 4362,Rostock Hbf (an 19:21),5
16:48,RB 62072,Berlin-Spandau (an 16:59),7
16:52 (+5),EC 55,Krakow Glowny (an 23:44),12
16:52,RE 21909,Berlin Südkreuz (an 16:59),
16:54 (+1),RE 3157,Rathenow (an 17:54),5
16:58 (+4),ICE 838,Berlin Gesundbrunnen (an 17:02),6
16:59 (+11),RE 73735,Frankfurt(Oder) (an 18:18),11
17:00 (+1),RB 18522,Cottbus Hbf (an 18:48),1
17:01 (+1),RE 73740,Magdeburg Hbf (an 18:50),13
17:05 (+3),ICE 935,Saarbrücken Hbf (an 23:29),4
17:09,RE 3156,Falkenberg(Elster) (an 18:49),2
17:13 (+3),ICE 1542,Köln Hbf (an 22:17),3
17:14,RB 62073,Berlin Südkreuz (an 17:21),1
17:14 (+1),RE 4363,Berlin Südkreuz (an 17:23),4
17:15 (+22),RE 3731,Berlin-Wannsee (an 17:34),14
17:19,RE 21913,Berlin Südkreuz (an 17:26),
17:20 (+11),ICE 549,Berlin Ostbahnhof (an 17:28),11
17:20 (+2),ICE 997,Frankfurt(Main)Hbf (an 21:40),13
17:22 (+1),RE 3314,Stralsund Hbf (an 20:44),6
