Abfahrt,Zugnr.,nach (Ankunft),Gleis
07:20,RE 91000,Berlin-Spandau (an 07:54),
07:41,RB 18306,Eberswalde Hbf (an 08:27),14
07:42,RE 3106,Cottbus Hbf (an 08:56),1
07:44 (+1),RE 73722,Magdeburg Hbf (an 09:50),2
07:46,RB 18207,Ludwigsfelde (an 08:24),13
07:48,RB 61107,Templin Stadt (an 09:18),7
07:53,RE 73757,Frankfurt(Oder) (an 08:43),1
07:59,RE 3713,Dessau Hbf (an 09:53),
08:02 (+2),RE 3708,Senftenberg (an 09:41),1
08:02,RE 94008,Lübbenau(Spreewald) (an 09:03),
08:07,RE 73764,Brandenburg Hbf (an 09:19),2
08:16 (+1),RE 73717,Frankfurt(Oder) (an 09:18),1
08:18,RB 18206,Berlin-Lichtenberg (an 08:22),14
08:20,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:22,RB 18309,Blankenfelde(Teltow-Fläming) (an 08:51),13
08:41,RB 18308,Eberswalde Hbf (an 09:27),14
08:42 (+1),RE 3108,Cottbus Hbf (an 09:55),1
08:44 (+1),RE 73724,Magdeburg Hbf (an 10:50),2
08:46,RB 18209,Ludwigsfelde (an 09:24),13
08:48,RB 61109,Templin Stadt (an 10:18),7
08:53,RE 73759,Frankfurt(Oder) (an 09:43),1
08:59 (+1),RE 3715,Dessau Hbf (an 10:53),2
09:02 (+1),RE 3710,Senftenberg (an 10:41),1
09:07 (+1),RE 73766,Brandenburg Hbf (an 10:19),2
09:16,RE 73719,Frankfurt(Oder) (an 10:18),1
09:18,RB 18208,Berlin-Lichtenberg (an 09:22),14
09:20,RE 3111,Hennigsdorf(b Berlin) (an 10:23),2
09:20,RE 91003,Berlin Hbf (an 09:35),
09:22 (+1),RB 18311,Blankenfelde(Teltow-Fläming) (an 09:51),13
09:41,RB 18310,Eberswalde Hbf (an 10:27),14
09:42,RE 3110,Cottbus Hbf (an 10:55),1
09:44 (+1),RE 73726,Magdeburg Hbf (an 11:50),2
09:46,RB 18211,Ludwigsfelde (an 10:24),13
09:48,RB 61111,Templin Stadt (an 11:18),7
09:53 (+1),RE 73761,Frankfurt(Oder) (an 10:43),1
09:59,RE 3717,Dessau Hbf (an 11:53),2
10:02 (+1),RE 3712,Senftenberg (an 11:41),1
10:02,RE 94012,Lübben(Spreewald) (an 10:56),
10:07,RE 73768,Brandenburg Hbf (an 11:19),2
10:16 (+8),RE 73721,Frankfurt(Oder) (an 11:18),1
10:18,RB 18210,Berlin-Lichtenberg (an 10:22),14
10:20,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:20,RE 92313,Berlin Hbf (an 10:35),
10:22,RB 18313,Blankenfelde(Teltow-Fläming) (an 10:51),13
10:41,RB 18312,Eberswalde Hbf (an 11:27),14
10:42,RE 3112,Cottbus Hbf (an 11:55),1
10:44 (+1),RE 73728,Magdeburg Hbf (an 12:50),2
10:46,RB 18213,Ludwigsfelde (an 11:24),13
10:48,RB 61113,Templin Stadt (an 12:18),7
10:53,RE 73763,Frankfurt(Oder) (an 11:43),1
10:59 (+1),RE 3719,Dessau Hbf (an 12:53),2
11:02 (+5),RE 3714,Senftenberg (an 12:41),1
11:07,RE 73770,Brandenburg Hbf (an 12:19),2
11:16 (+3),RE 73723,Frankfurt(Oder) (an 12:18),1
11:18,RB 18212,Berlin-Lichtenberg (an 11:22),14
11:20,RE 3115,Hennigsdorf(b Berlin) (an 12:23),2
11:20,RE 92315,Berlin-Spandau (an 11:54),
11:22,RB 18315,Blankenfelde(Teltow-Fläming) (an 11:51),
11:41,RB 18314,Eberswalde Hbf (an 12:27),14
11:42,RE 3114,Cottbus Hbf (an 12:55),1
11:44 (+1),RE 73730,Magdeburg Hbf (an 13:50),2
11:46,RB 18215,Ludwigsfelde (an 12:24),13
11:48,RB 61115,Templin Stadt (an 13:18),7
11:53 (+1),RE 73765,Frankfurt(Oder) (an 12:43),1
11:59 (+1),RE 3721,Dessau Hbf (an 13:53),2
12:02 (+5),RE 3716,Senftenberg (an 13:41),1
12:07,RE 73772,Brandenburg Hbf (an 13:19),2
12:16 (+11),RE 73725,Frankfurt(Oder) (an 13:18),1
12:18,RB 18214,Berlin-Lichtenberg (an 12:22),14
12:20,RE 3117,Hennigsdorf(b Berlin) (an 13:23),2
12:20,RE 92317,Berlin-Spandau (an 12:54),
12:22,RB 18317,Blankenfelde(Teltow-Fläming) (an 12:51),
12:41,RB 18316,Eberswalde Hbf (an 13:27),14
12:42,RE 3116,Cottbus Hbf (an 13:55),1
12:44 (+3),RE 73732,Magdeburg Hbf (an 14:50),2
12:46,RB 18217,Flughafen BER (an 13:05),
12:48,RB 61117,Templin Stadt (an 14:18),7
12:53,RE 73767,Frankfurt(Oder) (an 13:43),1
12:59 (+1),RE 3723,Dessau Hbf (an 14:53),2
13:02 (+4),RE 3718,Senftenberg (an 14:41),1
13:07,RE 73774,Brandenburg Hbf (an 14:19),2
13:16 (+13),RE 73727,Frankfurt(Oder) (an 14:18),1
13:20,RE 3119,Berlin-Spandau (an 13:54),
13:20,RE 92319,Berlin Hbf (an 13:35),
13:22,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),
13:41,RB 18318,Eberswalde Hbf (an 14:27),14
13:42,RE 3118,Cottbus Hbf (an 14:55),1
13:44,RE 73734,Magdeburg Hbf (an 15:50),
13:46,RB 18219,Flughafen BER (an 14:05),
13:48,RB 61119,Templin Stadt (an 15:18),7
13:53,RE 73769,Frankfurt(Oder) (an 14:43),1
13:59 (+5),RE 3725,Dessau Hbf (an 15:53),2
14:02 (+5),RE 3720,Senftenberg (an 15:41),1
14:06,RE 73776,Brandenburg Hbf (an 15:19),2
14:16 (+6),RE 73729,Frankfurt(Oder) (an 15:18),1
14:20,RE 3121,Berlin-Spandau (an 14:54),
14:20,RE 92321,Berlin-Spandau (an 14:54),
14:22,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),13
14:41,RB 18320,Eberswalde Hbf (an 15:27),14
14:42,RE 3120,Cottbus Hbf (an 15:55),1
14:44 (+1),RE 73736,Magdeburg Hbf (an 16:50),2
14:46,RB 18221,Flughafen BER (an 15:05),
14:48,RB 61121,Templin Stadt (an 16:18),7
14:53 (+8),RE 73771,Frankfurt(Oder) (an 15:43),1
14:59 (+1),RE 3727,Dessau Hbf (an 16:53),2
15:02 (+13),RE 3722,Senftenberg (an 16:41),1
15:07,RE 73778,Brandenburg Hbf (an 16:23),2
15:16 (+4),RE 73731,Frankfurt(Oder) (an 16:18),1
15:18,RB 18220,Berlin-Lichtenberg (an 15:22),14
15:20 (+1),RE 3123,Hennigsdorf(b Berlin) (an 16:23),2
15:20,RE 92323,Berlin-Spandau (an 15:54),
15:22 (+1),RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),13
15:41,RB 18322,Eberswalde Hbf (an 16:27),14
15:42 (+2),RE 3122,Cottbus Hbf (an 16:55),1
15:44 (+1),RE 73738,Magdeburg Hbf (an 17:50),2
15:46,RB 18223,Ludwigsfelde (an 16:24),13
15:48,RB 61123,Templin Stadt (an 17:18),7
15:53 (+4),RE 73773,Frankfurt(Oder) (an 16:43),1
15:59 (+4),RE 3729,Dessau Hbf (an 17:53),2
16:02 (+9),RE 3724,Senftenberg (an 17:41),1
16:07 (+1),RE 73780,Brandenburg Hbf (an 17:19),2
16:16 (+7),RE 73733,Frankfurt(Oder) (an 17:18),1
16:20 (+1),RE 3125,Hennigsdorf(b Berlin) (an 17:23),2
16:20,RE 92325,Berlin-Spandau (an 16:54),
16:41 (+1),RB 18324,Eberswalde Hbf (an 17:27),14
16:42,RE 3124,Cottbus Hbf (an 17:55),1
16:44 (+1),RE 73740,Magdeburg Hbf (an 18:50),2
16:48,RB 61125,Templin Stadt (an 18:18),7
16:53 (+4),RE 73775,Frankfurt(Oder) (an 17:43),1
16:59 (+8),RE 3731,Dessau Hbf (an 18:53),2
17:02,RE 3726,Senftenberg (an 18:41),1
17:07 (+1),RE 73782,Brandenburg Hbf (an 18:23),2
17:16,RE 73735,Frankfurt(Oder) (an 18:18),1
17:20 (+3),RE 3127,Hennigsdorf(b Berlin) (an 18:23),2
17:20,RE 92327,Berlin-Spandau (an 17:54),
17:22,RB 18327,Flughafen BER (an 17:40),
17:41,RB 18326,Eberswalde Hbf (an 18:27),14
17:42 (+7),RE 3126,Cottbus Hbf (an 18:55),1
17:44,RE 73742,Magdeburg Hbf (an 19:50),2
17:46,RB 18227,Ludwigsfelde (an 18:24),13
17:46,RB 32,Flughafen BER (an 18:05),
17:48,RB 61127,Templin Stadt (an 19:18),7
17:53 (+4),RE 73777,Frankfurt(Oder) (an 18:43),1
17:59 (+13),RE 3733,Dessau Hbf (an 19:53),2
18:02 (+7),RE 3728,Senftenberg (an 19:41),1
18:07,RE 73784,Brandenburg Hbf (an 19:19),2
18:16,RE 73737,Frankfurt(Oder) (an 19:18),1
18:20,RE 18769,Berlin-Spandau (an 18:54),
18:20,RE 3129,Hennigsdorf(b Berlin) (an 19:23),2
18:22,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),13
18:41,RB 18328,Eberswalde Hbf (an 19:27),14
18:42,RE 3128,Cottbus Hbf (an 19:55),1
18:44,RE 73744,Magdeburg Hbf (an 20:50),2
18:46,RB 18229,Flughafen BER (an 19:06),
18:48,RB 61129,Templin Stadt (an 20:18),7
18:54,RE 73779,Frankfurt(Oder) (an 19:47),1
18:59,RE 3735,Dessau Hbf (an 20:53),2
19:02 (+4),RE 3730,Senftenberg (an 20:41),1
19:05 (+6),IC 2431,Cottbus Hbf (an 20:18),1
19:07,RE 73786,Brandenburg Hbf (an 20:19),2
19:16 (+6),RE 73739,Frankfurt(Oder) (an 20:18),1
19:18,RB 18228,Berlin-Lichtenberg (an 19:22),14
19:20,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:22,RB 18331,Blankenfelde(Teltow-Fläming) (an 19:51),
19:41,RB 18330,Eberswalde Hbf (an 20:27),14
19:42,RE 3130,Cottbus Hbf (an 20:55),1
19:44,RE 73746,Magdeburg Hbf (an 21:50),2
19:48,RB 61131,Templin Stadt (an 21:18),7
19:53,RE 73781,Frankfurt(Oder) (an 20:43),1
19:59,RE 3737,Dessau Hbf (an 21:53),2
20:02,RE 3732,Senftenberg (an 21:41),1
20:07,RE 73788,Brandenburg Hbf (an 21:21),2
20:16,RE 73741,Frankfurt(Oder) (an 21:18),1
20:20,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:22,RB 18333,Blankenfelde(Teltow-Fläming) (an 20:51),13
20:31,RE 73823,Fürstenwalde(Spree) (an 21:05),1
20:41,RB 18332,Eberswalde Hbf (an 21:27),14
20:42,RE 3132,Cottbus Hbf (an 21:55),1
20:44,RE 73748,Magdeburg Hbf (an 22:50),2
20:48,RB 61133,Templin Stadt (an 22:18),8
20:54,RE 73783,Frankfurt(Oder) (an 21:43),1
20:59,RE 3739,Dessau Hbf (an 22:53),2
21:02,RE 3734,Lübbenau(Spreewald) (an 22:04),1
21:16,RE 73743,Erkner (an 21:31),1
21:20,RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:22,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),13
21:38,RE 73790,Magdeburg Hbf (an 23:55),2
21:41,RB 18334,Eberswalde Hbf (an 22:27),14
21:42,RE 3134,Cottbus Hbf (an 22:55),1
21:48,RB 61135,Templin Stadt (an 23:18),8
21:53,RE 73785,Erkner (an 22:11),1
22:01,RE 3741,Bad Belzig (an 23:19),2
22:02,RE 3736,Lübbenau(Spreewald) (an 23:04),1
22:16,RE 73745,Erkner (an 22:32),1
22:20,RE 3137,Hennigsdorf(b Berlin) (an 23:26),2
22:22,RB 18337,Blankenfelde(Teltow-Fläming) (an 22:51),13
22:38,RE 73792,Magdeburg Hbf (an 00:48),2
22:41,RB 18336,Eberswalde Hbf (an 23:27),14
22:49,RB 61137,Templin Stadt (an 00:22),8
23:10,RE 3136,Cottbus Hbf (an 00:40),1
23:16,RE 73747,Erkner (an 23:31),1
23:19,RE 3139,Berlin-Charlottenburg (an 23:46),2
23:28,RB 21958,Berlin Hbf (an 23:44),
23:38,RE 73794,Brandenburg Hbf (an 00:55),2
