Ankunft,Zugnr.,von (Abfahrt),Gleis
06:24,RE 3104,Hennigsdorf(b Berlin) (ab 05:35),12
06:25,ICE 279,Berlin Ostbahnhof (ab 06:15),14
06:28 (+1),ICE 644,Berlin Ostbahnhof (ab 06:21),13
06:29 (+2),RE 3301,Pasewalk (ab 04:44),2 A - D
06:30 (+2),ICE 2910,München Hbf (ab 23:12),5
06:30 (+2),ICE 904,München Hbf (ab 23:12),5
06:32,ICE 1604,München Hbf (ab 06:19),5
06:32,ICE 1704,Berlin Südkreuz (ab 06:26),7
06:32,ICE 2816,Berlin Südkreuz (ab 06:26),7
06:35 (+2),RE 3105,Cottbus Hbf (ab 04:57),14
06:39,RE 21822,Flughafen BER (ab 06:16),8
06:39,RE 62002,Elstal (ab 06:07),2 D - G
06:43 (+1),RE 4352,Berlin Südkreuz (ab 06:34),5
06:44,RE 3706,Dessau Hbf (ab 05:05),11
06:45,RB 62052,Rangsdorf (ab 06:21),7
06:48,ICE 1272,Frankfurt(Main)Hbf (ab 23:35),12
06:48 (+16),ICE 1548,Berlin Ostbahnhof (ab 06:42),13
06:50 (+1),RE 3147,Falkenberg(Elster) (ab 05:14),7
06:53,RB 18503,Cottbus Hbf (ab 05:23),8
06:53,RE 18503,Cottbus Hbf (ab 05:23),8
06:57,RE 94715,Berlin Zoologischer Garten (ab 06:52),11
06:59,RE 94720,Frankfurt(Oder) (ab 05:42),14
07:06,RE 3146,Stendal Hbf (ab 05:48),2
07:06,RE 93046,Stendal Hbf (ab 05:48),
07:08,RE 21826,Flughafen BER (ab 06:46),8
07:11 (+1),RE 4353,Rostock Hbf (ab 04:34),4
07:11,RE 5,München Ost (ab 00:02),
07:12,RB 62053,Wustermark (ab 06:39),1
07:13 (+18),RE 3711,Senftenberg (ab 05:11),13
07:13,RE 62007,Elsterwerda (ab 05:29),7
07:16 (+1),ICE 795,Berlin Ostbahnhof (ab 07:06),14
07:18,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:23 (+1),RE 21828,Flughafen BER (ab 07:01),8
07:24,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),12
07:25 (+2),ICE 944,Berlin Ostbahnhof (ab 07:19),14
07:29 (+1),ICE 606,Erfurt Hbf (ab 05:25),6
07:29,RE 3343,Schwedt(Oder) (ab 06:04),2
07:32 (+2),IC 2274,Dresden Hbf (ab 05:35),5
07:32 (+2),ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:34,ICE 1605,Berlin Gesundbrunnen (ab 19:26),4
07:34,ICE 2829,Hamburg-Altona (ab 04:36),3
07:35,RE 3107,Cottbus Hbf (ab 06:07),14
07:39,RE 21830,Flughafen BER (ab 07:16),8
07:39,RE 62004,Elstal (ab 07:07),2
07:41 (+43),EN 40476,Budapest-Nyugati (ab 19:30),5
07:41 (+43),NJ 456,Graz Hbf (ab 19:41),5
07:43,RE 3506,Berlin Südkreuz (ab 07:34),6
07:44,RE 3708,Dessau Hbf (ab 06:05),11
07:44,RE 95118,Dessau Hbf (ab 06:05),
07:46 (+1),ICE 703,Berlin Gesundbrunnen (ab 07:41),3
07:46,RB 62054,Rangsdorf (ab 07:23),7
07:50,RB 18146,Berlin Ostbahnhof (ab 07:39),13
07:52 (+1),IC 60409,Zürich HB (ab 18:20),13
07:52,ICE 649,Hannover Hbf (ab 05:30),12
07:52 (+73),NJ 409,Langen(Hess) (ab 00:32),13
07:52,RE 3169,Jüterbog (ab 07:02),7
07:53,RB 18505,Cottbus Hbf (ab 06:12),8
07:53,RE 18505,Cottbus Hbf (ab 06:12),8
07:56 Ausfall,ICE 1131,Berlin Südkreuz (ab 07:49),7
07:57,RE 94717,Berlin Zoologischer Garten (ab 07:52),11
07:59,RE 94722,Frankfurt(Oder) (ab 06:42),13
08:02 (+12),FLX 1320,Dresden Hbf (ab 05:59),6
08:03,ICE 148,Berlin Südkreuz (ab 07:50),7
08:05,RE 3166,Stendal Hbf (ab 06:47),2
08:06,ICE 698,München Hbf (ab 22:46),5
08:07,ICE 642,Berlin Ostbahnhof (ab 08:00),14
08:08 (+13),RB 18145,Berlin-Wannsee (ab 07:51),11
08:09,RB 21834,Flughafen BER (ab 07:46),8
08:12,RB 62055,Wustermark (ab 07:39),1
08:13,RE 3505,Stralsund Hbf (ab 05:02),3
08:13 (+1),RE 3713,Senftenberg (ab 06:14),13
08:15,RE 62009,Elsterwerda (ab 06:40),7 A - D
08:17,ICE 851,Hannover Hbf (ab 05:46),11
08:19 (+1),RE 3344,Lutherstadt Wittenberg Hbf (ab 06:53),6
08:21,ICE 2919,Hamburg-Altona (ab 05:34),3
08:21,ICE 505,Hamburg-Altona (ab 05:34),3
08:23,IC 2173,Rostock Hbf (ab 06:20),4
08:23,RE 21836,Flughafen BER (ab 08:01),8
08:24 (+1),RE 3108,Hennigsdorf(b Berlin) (ab 07:35),12
08:27,ICE 371,Berlin Ostbahnhof (ab 08:17),14
08:27 (+4),RJ 874,Dresden Hbf (ab 06:42),6
08:29 (+13),RE 3303,Stralsund Hbf (ab 05:10),2 A - D
08:32 (+1),ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:32,ICE 806,Erfurt Hbf (ab 06:30),5
08:35 (+6),RE 3109,Cottbus Hbf (ab 07:03),13
08:39,RE 21838,Flughafen BER (ab 08:16),8
08:39,RE 62006,Elstal (ab 08:07),2 D - G
08:43 (+3),RE 4354,Berlin Südkreuz (ab 08:35),5
08:44 (+3),RE 3710,Dessau Hbf (ab 07:05),11
08:45 (+1),RB 62056,Rangsdorf (ab 08:21),7
08:50,RB 18148,Berlin Ostbahnhof (ab 08:39),13
08:51,ICE 841,Hannover Hbf (ab 06:32),11
08:52 (+1),RE 3149,Falkenberg(Elster) (ab 07:18),7
08:53,RB 18507,Lübbenau(Spreewald) (ab 07:44),8
08:53,RE 18507,Lübbenau(Spreewald) (ab 07:44),8
08:54 (+2),ICE 936,Eisenach Hbf (ab 06:37),6
08:57,RE 94719,Berlin Zoologischer Garten (ab 08:52),12
08:59 (+2),RE 94724,Frankfurt(Oder) (ab 07:41),13
09:06,RE 3148,Rathenow (ab 08:05),2
09:08 (+2),RB 18147,Berlin-Wannsee (ab 08:51),12
09:08,RB 21842,Flughafen BER (ab 08:46),8
09:11,RE 4355,Rostock Hbf (ab 06:37),4
09:12,RB 62057,Wustermark (ab 08:39),1
09:13 (+20),RE 3715,Senftenberg (ab 07:14),14
09:13,RE 62011,Elsterwerda (ab 07:29),7
09:16,ICE 797,Berlin Ostbahnhof (ab 09:08),13
09:18,RE 3306,Luckenwalde (ab 08:35),6
09:23,ICE 1104,München Hbf (ab 05:17),5
09:23,RE 21844,Flughafen BER (ab 09:01),8
09:24,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),11
09:27,ICE 942,Berlin Ostbahnhof (ab 09:19),13
09:29,ICE 541,Köln Hbf (ab 04:25),11
09:29 (+2),ICE 604,Nürnberg Hbf (ab 05:37),6
09:29 (+4),RE 3345,Schwedt(Oder) (ab 08:04),2
09:32 (+4),IC 2272,Dresden Hbf (ab 07:35),5
09:32 (+2),ICE 1505,Berlin Gesundbrunnen (ab 09:26),4
09:34 (+1),ICE 1901,Hamburg-Altona (ab 06:35),3
09:35 (+2),RE 3111,Cottbus Hbf (ab 08:04),14
09:37,ICE 2832,Kassel-Wilhelmshöhe (ab 06:45),11
09:37,ICE 676,Kassel-Wilhelmshöhe (ab 06:45),11
09:38,RE 62008,Elstal (ab 09:07),1
09:39,RE 21846,Flughafen BER (ab 09:16),8
09:43 (+1),RE 3508,Berlin Südkreuz (ab 09:34),6
09:44 (+4),RE 3712,Dessau Hbf (ab 08:05),12
09:44,RE 94712,Dessau Hbf (ab 08:05),
09:45,RB 62058,Berlin Südkreuz (ab 09:38),7
09:50,RB 18150,Berlin Ostbahnhof (ab 09:39),13
09:52,RE 3171,Jüterbog (ab 09:02),7
09:53 (+1),ICE 146,Berlin Ostbahnhof (ab 09:47),14
09:53,RB 18509,Lübbenau(Spreewald) (ab 08:45),8
09:53,RE 18509,Lübbenau(Spreewald) (ab 08:45),8
09:57,RE 94721,Berlin Zoologischer Garten (ab 09:52),11
09:59,RE 94726,Frankfurt(Oder) (ab 08:38),13
10:00,DRF 1234,Leipzig Hbf (ab 08:45),5
10:00 (+1),FLX 1234,Leipzig Hbf (ab 08:45),5
10:01,ICE 741,Münster(Westf)Hbf (ab 06:24),2
10:05 (+3),ICE 804,München Hbf (ab 05:05),8
10:05,RE 3168,Stendal Hbf (ab 08:47),2
10:08 (+2),RB 18149,Berlin-Wannsee (ab 09:51),11
10:08,RB 21850,Flughafen BER (ab 09:46),7 D - G
10:12,RB 62059,Wustermark (ab 09:39),1
10:12,RE 3507,Stralsund Hbf (ab 07:02),4
10:13 (+16),RE 3717,Senftenberg (ab 08:14),14
10:14,RE 62013,Elsterwerda (ab 08:40),7 A - D
10:16,EC 248,Warszawa Wschodnia (ab 04:49),13
10:17 (+2),ICE 1708,Jena-Göschwitz (ab 07:06),8
10:19 (+1),RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),6
10:22,ICE 507,Hamburg-Altona (ab 07:34),3
10:23,IC 2175,Rostock Hbf (ab 08:20),4
10:24 (+43),ICE 843,Köln Hbf (ab 05:26),11
10:24,RB 21852,Flughafen BER (ab 10:01),8
10:24,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),12
10:27,ICE 373,Berlin Ostbahnhof (ab 10:17),14
10:28 (+28),RJ 384,Praha hl.n. (ab 06:31),6
10:29,RE 3305,Stralsund Hbf (ab 07:10),2 A - D
10:30 (+13),ICE 2808,Frankfurt(Main)Hbf (ab 06:15),5
10:30 (+1),ICE 2810,Dresden Hbf (ab 16:11),5
10:30 (+13),ICE 696,Frankfurt(Main)Hbf (ab 06:15),5
10:31 (+4),ICE 640,Berlin Ostbahnhof (ab 10:24),13
10:32,ICE 1007,Berlin Gesundbrunnen (ab 10:28),4
10:36,RE 62010,Elstal (ab 10:05),2 D - G
10:37 (+2),RE 3113,Cottbus Hbf (ab 09:03),14
10:38 (+9),ICE 996,Kassel-Wilhelmshöhe (ab 07:49),11
10:39,RB 21854,Flughafen BER (ab 10:16),8
10:43 (+5),RE 4356,Berlin Südkreuz (ab 10:34),5
10:44 (+7),RE 3714,Dessau Hbf (ab 09:05),12
10:45 (+9),RB 62060,Berlin Südkreuz (ab 10:38),7
10:52 (+8),RE 3151,Falkenberg(Elster) (ab 09:18),7
10:53 (+5),RB 18511,Lübbenau(Spreewald) (ab 09:44),8
10:53,RE 18511,Lübbenau(Spreewald) (ab 09:44),8
10:54 (+41),ICE 1543,Köln Hbf (ab 05:43),3
10:54 (+10),ICE 934,Darmstadt Hbf (ab 06:37),6
10:57,RE 94723,Berlin Zoologischer Garten (ab 10:52),11
10:59,RE 94728,Frankfurt(Oder) (ab 09:38),13
11:01 (+1),ICE 839,Stralsund Hbf (ab 08:07),4
11:06,RE 3150,Rathenow (ab 10:02),2
11:08,RB 21858,Flughafen BER (ab 10:46),8
11:11 (+24),EC 54,Krakow Glowny (ab 04:07),14
11:11 (+4),RE 4357,Rostock Hbf (ab 08:37),4
11:12,RB 62061,Wustermark (ab 10:39),1
11:13 (+14),RE 3719,Senftenberg (ab 09:14),13
11:13,RE 62015,Elsterwerda (ab 09:29),7
11:16,ICE 799,Berlin Ostbahnhof (ab 11:06),14
11:18 (+6),RE 3308,Luckenwalde (ab 10:35),6
11:23 (+10),ICE 1102,München Hbf (ab 07:17),5
11:23 (+9),ICE 599,Berlin Gesundbrunnen (ab 11:17),4
11:23 (+10),RB 21860,Flughafen BER (ab 11:01),8
11:24 (+1),RE 3114,Hennigsdorf(b Berlin) (ab 10:35),11
11:28 (+4),ICE 940,Berlin Ostbahnhof (ab 11:20),13
11:29 (+1),ICE 543,Köln Hbf (ab 06:25),11
11:29 (+1),ICE 602,München Hbf (ab 06:49),6
11:29 (+8),RE 3347,Schwedt(Oder) (ab 10:04),2
11:32 (+12),IC 2270,Dresden Hbf (ab 09:35),5
11:32 (+13),ICE 1507,Berlin Gesundbrunnen (ab 11:26),4
11:33 Ausfall,ICE 1903,Hamburg-Altona (ab 08:38),3
11:35 (+10),RE 3115,Cottbus Hbf (ab 10:03),14
11:38 (+9),ICE 378,Karlsruhe Hbf (ab 05:59),11
11:38 (+6),RE 62012,Elstal (ab 11:07),2 A - D
11:39,RB 21862,Flughafen BER (ab 11:16),8
11:43 (+7),RE 3510,Berlin Südkreuz (ab 11:34),6
11:44,RE 3716,Dessau Hbf (ab 10:05),12
11:45 (+1),RB 62062,Berlin Südkreuz (ab 11:39),7
11:49 (+5),FLX 1239,Hamburg Hbf (ab 09:18),4
11:53,RB 18513,Lübbenau(Spreewald) (ab 10:44),8
11:53,RE 18513,Lübbenau(Spreewald) (ab 10:44),8
11:53 (+5),RE 3173,Jüterbog (ab 11:02),7
11:57 (+6),ICE 1162,Stuttgart Hbf (ab 07:04),5
11:57,RE 94725,Berlin Zoologischer Garten (ab 11:52),11
11:59 (+1),RE 94730,Frankfurt(Oder) (ab 10:38),14
12:00,EN 345,Stockholm Central (ab 17:28),12
12:02,DRF 1324,Leipzig Hbf (ab 10:35),6
12:02 (+3),FLX 1324,Leipzig Hbf (ab 10:35),4
12:02 (+13),ICE 141,Amsterdam Centraal (ab 06:00),12
12:03 (+1),ICE 144,Berlin Südkreuz (ab 11:51),5
12:05 (+3),RE 3170,Stendal Hbf (ab 10:32),2
12:06 (+7),ICE 1138,Frankfurt(M) Flughafen Regionalbf (ab 07:41),11
12:08 (+4),ICE 2802,München Hbf (ab 07:12),6
12:08 (+4),ICE 802,München Hbf (ab 07:12),6
12:09 (+1),RB 21866,Flughafen BER (ab 11:46),
12:12 (+5),RB 62063,Wustermark (ab 11:39),1
12:12,RE 3509,Stralsund Hbf (ab 09:02),4
12:13 (+2),RE 3721,Senftenberg (ab 10:14),13
12:15 (+1),RE 62017,Baruth(Mark) (ab 11:21),7 D - G
12:16 (+4),EC 246,Warszawa Wschodnia (ab 06:49),14
12:19 (+3),RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),6
12:21,ICE 509,Hamburg-Altona (ab 09:34),3
12:23,IC 2177,Rostock Hbf (ab 10:21),4
12:23 (+14),ICE 1602,München Hbf (ab 08:21),5
12:23 (+1),RB 21868,Flughafen BER (ab 12:00),
12:24 (+2),RE 3116,Hennigsdorf(b Berlin) (ab 11:35),12
12:27,ICE 375,Berlin Ostbahnhof (ab 12:17),14
12:29,ICE 845,Köln Hbf (ab 07:27),11
12:29 (+1),RE 3307,Stralsund Hbf (ab 09:10),2 A - D
12:31,ICE 694,Stuttgart Hbf (ab 06:49),5
12:31,RJ 178,Praha hl.n. (ab 08:31),7
12:32 (+1),ICE 1009,Berlin Gesundbrunnen (ab 12:26),4
12:35 (+1),RE 3117,Cottbus Hbf (ab 11:03),13
12:38,ICE 548,Berlin Ostbahnhof (ab 12:30),14
12:38 (+14),ICE 994,Stuttgart Hbf (ab 06:36),11
12:38,RE 62014,Elstal (ab 12:05),2 D - G
12:39,RB 21870,Flughafen BER (ab 12:16),
12:43 (+2),RE 4358,Berlin Südkreuz (ab 12:34),5
12:44 (+3),RE 3718,Dessau Hbf (ab 11:05),12
12:45 (+1),RB 62064,Berlin Südkreuz (ab 12:38),6
12:51 (+15),IC 2035,Norddeich (ab 05:39),12
12:52 (+1),RE 3153,Falkenberg(Elster) (ab 11:18),7
12:53,RB 18515,Lübbenau(Spreewald) (ab 11:44),8
12:53,RE 18515,Lübbenau(Spreewald) (ab 11:44),8
12:54 (+17),ICE 932,Saarbrücken Hbf (ab 06:28),6
12:57,RE 94727,Berlin Zoologischer Garten (ab 12:52),11
12:59,RE 73732,Frankfurt(Oder) (ab 11:38),
12:59 (+1),RE 94732,Frankfurt(Oder) (ab 11:38),14
13:01 (+3),ICE 931,Stralsund Hbf (ab 10:07),4
13:02 (+2),ICE 1545,Aachen Hbf (ab 07:07),3
13:06 (+10),RE 3152,Rathenow (ab 12:02),2
13:08,RB 21874,Flughafen BER (ab 12:46),
13:11,RE 4359,Rostock Hbf (ab 10:37),4
13:12 (+11),RB 62065,Wustermark (ab 12:39),1
13:13 (+4),RE 3723,Senftenberg (ab 11:14),13
13:13 (+1),RE 62019,Elsterwerda (ab 11:29),7
13:16,EC 230,Gdynia Glowna (ab 07:09),14
13:16,ICE 993,Berlin Ostbahnhof (ab 13:06),14
13:18 (+4),RE 3310,Luckenwalde (ab 12:35),6
13:23,ICE 1100,München Hbf (ab 09:19),5
13:23 (+16),ICE 691,Berlin Gesundbrunnen (ab 13:17),4
13:23,RB 21876,Flughafen BER (ab 13:01),
13:24 (+7),RE 3118,Hennigsdorf(b Berlin) (ab 12:35),11
13:26 (+3),ICE 848,Berlin Ostbahnhof (ab 13:18),14
13:29 (+3),ICE 2838,München Hbf (ab 08:49),6
13:29 (+3),ICE 2922,München Hbf (ab 08:49),6
13:29 (+6),ICE 545,Köln Hbf (ab 08:25),12
13:29 (+3),ICE 600,München Hbf (ab 08:49),6
13:29,RE 3349,Schwedt(Oder) (ab 12:04),2
13:32 (+2),IC 2178,Dresden Hbf (ab 11:35),5
13:32 (+12),ICE 1509,Saalfelden (ab 09:26),4
13:34,ICE 1905,Hamburg-Altona (ab 10:38),3
13:34,ICE 2833,Hamburg-Altona (ab 10:38),3
13:35 (+1),RE 3119,Cottbus Hbf (ab 12:03),14
13:38 (+76),ICE 376,Basel SBB (ab 06:16),11
13:38 (+3),RE 62016,Elstal (ab 13:07),2 A - D
13:39,RB 21878,Flughafen BER (ab 13:16),8
13:43 (+1),RE 3512,Berlin Südkreuz (ab 13:34),5
13:44,RE 3720,Dessau Hbf (ab 12:05),12
13:45,RB 62066,Berlin Südkreuz (ab 13:38),7
13:51,DRF 1321,Köln Hbf (ab 08:14),12
13:51 (+4),FLX 1321,Köln Hbf (ab 08:14),12
13:52,RE 3175,Jüterbog (ab 13:02),7
13:53,RB 18517,Lübbenau(Spreewald) (ab 12:44),8
13:53,RE 18517,Lübbenau(Spreewald) (ab 12:44),8
13:57,RE 94729,Berlin Zoologischer Garten (ab 13:52),11
13:59,RE 73734,Frankfurt(Oder) (ab 12:38),
13:59,RE 94734,Frankfurt(Oder) (ab 12:38),14
14:00,DRF 1238,Stuttgart Hbf (ab 08:14),5
14:00 (+53),FLX 1238,Stuttgart Hbf (ab 08:14),5
14:01 (+31),ICE 143,Amsterdam Centraal (ab 08:00),2
14:03 (+26),ICE 142,Berlin Südkreuz (ab 13:51),5
14:05 (+1),ICE 800,München Hbf (ab 09:12),8
14:05 (+6),RE 3172,Stendal Hbf (ab 12:31),2
14:08,RB 21882,Flughafen BER (ab 13:46),7 D - G
14:11,RE 3511,Stralsund Hbf (ab 11:02),4
14:12 (+4),RB 62067,Wustermark (ab 13:39),1
14:13 (+2),RE 3725,Senftenberg (ab 12:14),13
14:15 (+1),RE 62021,Baruth(Mark) (ab 13:20),7 A - D
14:16 (+1),EC 48,Warszawa Wschodnia (ab 08:49),14
14:19,RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),6
14:21,ICE 2911,Hamburg-Altona (ab 11:34),3
14:21,ICE 601,Hamburg-Altona (ab 11:34),3
14:22 (+1),ICE 1600,München Hbf (ab 10:22),5
14:22,RB 21884,Flughafen BER (ab 14:01),8
14:23,IC 2179,Rostock Hbf (ab 12:22),4
14:24 (+3),RE 3120,Hennigsdorf(b Berlin) (ab 13:35),11
14:27 (+4),ICE 377,Berlin Ostbahnhof (ab 14:16),13
14:27 (+3),ICE 847,Köln Hbf (ab 09:27),12
14:29 (+1),RE 3309,Stralsund Hbf (ab 11:10),2 A - D
14:29 (+2),RJ 382,Praha hl.n. (ab 10:31),6
14:30 (+2),ICE 546,Berlin Ostbahnhof (ab 14:22),14
14:30 (+40),ICE 692,München Hbf (ab 06:42),5
14:32 (+2),ICE 1101,Berlin Gesundbrunnen (ab 14:26),4
14:32 (+6),RB 62018,Elstal (ab 14:07),2 D - G
14:32 (+4),RE 62018,Elstal (ab 14:07),2 D - G
14:37 (+1),RE 3121,Cottbus Hbf (ab 13:03),13
14:38 Ausfall,ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),11
14:39,RB 21886,Flughafen BER (ab 14:16),
14:43 (+1),RE 4360,Berlin Südkreuz (ab 14:34),5
14:44,RE 3722,Dessau Hbf (ab 13:05),12
14:45 (+20),RB 62068,Berlin Südkreuz (ab 14:38),7
14:50,RB 18160,Berlin Ostbahnhof (ab 14:39),13
14:52 (+7),RE 3155,Falkenberg(Elster) (ab 13:18),7
14:53,RB 18519,Lübbenau(Spreewald) (ab 13:44),8
14:53,RE 18519,Lübbenau(Spreewald) (ab 13:44),8
14:54 Ausfall,ICE 930,Frankfurt(Main)Hbf (ab 11:02),6
14:57,RE 94731,Berlin Zoologischer Garten (ab 14:52),11
14:59,RE 73736,Frankfurt(Oder) (ab 13:38),
14:59 (+6),RE 94736,Frankfurt(Oder) (ab 13:38),13
15:01,IC 2034,Berlin Ostbahnhof (ab 14:53),14
15:01 (+2),ICE 1547,Aachen Hbf (ab 09:06),3
15:01 (+8),ICE 933,Stralsund Hbf (ab 12:21),4
15:06 (+7),RE 3154,Rathenow (ab 14:02),2
15:08 (+3),RB 18159,Berlin-Wannsee (ab 14:51),11
15:08,RB 21890,Flughafen BER (ab 14:46),8
15:11 (+2),EC 56,Przemysl Glowny (ab 05:15),13
15:11 (+5),RE 4361,Rostock Hbf (ab 12:37),4
15:12 (+11),RB 62069,Wustermark (ab 14:39),1
15:13 (+8),RE 3727,Senftenberg (ab 13:14),14
