Abfahrt,Zugnr.,nach (Ankunft),Gleis
08:18,RB 18206,Berlin-Lichtenberg (an 08:22),14
08:20,RE 3109,Hennigsdorf(b Berlin) (an 09:23),2
08:41,RB 18308,Bernau(b Berlin) (an 09:07),
08:42,RE 3108,Cottbus Hbf (an 09:55),1
08:44,RE 94724,Berlin-Wannsee (an 09:20),
08:46,RB 18209,Ludwigsfelde (an 09:24),13
08:53,RE 73646,Frankfurt(Oder) (an 09:43),
08:53,RE 94759,Frankfurt(Oder) (an 09:43),
08:59 (+16),RE 3715,Dessau Hbf (an 10:53),2
09:02 (+1),RE 3710,Senftenberg (an 10:41),1
09:07,RE 75855,Potsdam Hbf (an 09:51),
09:07,RE 94766,Berlin-Wannsee (an 09:41),
09:16,RE 94719,Frankfurt(Oder) (an 10:18),1
09:18,RB 18208,Berlin-Lichtenberg (an 09:22),14
09:20,RE 3111,Hennigsdorf(b Berlin) (an 10:23),2
09:22,RB 18311,Flughafen BER (an 09:40),
09:41,RB 18310,Eberswalde Hbf (an 10:27),
09:42,RE 3110,Cottbus Hbf (an 10:55),1
09:44,RE 94726,Berlin Hbf (an 09:59),
09:46,RB 18211,Ludwigsfelde (an 10:24),13
09:46,RB 32,Flughafen BER (an 10:05),
09:53,RB 94761,Frankfurt(Oder) (an 10:43),
09:53,RE 94761,Frankfurt(Oder) (an 10:43),
09:59,RE 3717,Dessau Hbf (an 11:53),2
10:02,IC 2472,Ostseebad Binz (an 14:12),
10:02 (+4),RE 3712,Senftenberg (an 11:41),1
10:07,RE 75857,Potsdam Hbf (an 10:51),
10:16,RE 94721,Frankfurt(Oder) (an 11:18),1
10:18,RB 18210,Berlin-Lichtenberg (an 10:22),14
10:22,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:41 (+6),RB 18312,Eberswalde Hbf (an 11:27),14
10:42 (+6),RE 3112,Cottbus Hbf (an 11:55),1
10:44,RE 94728,Berlin Zoologischer Garten (an 11:07),2
10:46,RB 18213,Ludwigsfelde (an 11:24),13
10:53,RE 94763,Frankfurt(Oder) (an 11:43),
10:59 (+1),RE 3719,Dessau Hbf (an 12:53),2
11:02,RE 3714,Senftenberg (an 12:41),1
11:07,RE 92646,Potsdam Hbf (an 11:51),
11:16,RE 94723,Frankfurt(Oder) (an 12:18),
11:18,RB 18212,Berlin-Lichtenberg (an 11:22),14
11:20,RE 3115,Hennigsdorf(b Berlin) (an 12:23),2
11:41,RB 18314,Eberswalde Hbf (an 12:27),
11:42,RE 3114,Cottbus Hbf (an 12:55),1
11:44,RE 94730,Berlin Zoologischer Garten (an 12:07),
11:46,RB 18215,Ludwigsfelde (an 12:24),13
11:48,RB 61115,Templin Stadt (an 13:18),7
11:48,RB 61125,Oranienburg (an 12:21),
11:53,RE 94765,Frankfurt(Oder) (an 12:43),
11:59,RE 3721,Dessau Hbf (an 13:53),2
12:02 (+1),RE 3716,Senftenberg (an 13:41),1
12:16,RE 94725,Frankfurt(Oder) (an 13:18),1
12:18,RB 18214,Berlin-Lichtenberg (an 12:22),14
12:20,RE 3117,Hennigsdorf(b Berlin) (an 13:25),2
12:41,RB 18316,Eberswalde Hbf (an 13:27),
12:42,RE 3116,Cottbus Hbf (an 13:55),1
12:44,RE 94732,Berlin Zoologischer Garten (an 13:07),2
12:46,RB 18217,Ludwigsfelde (an 13:24),13
12:48,RB 61127,Oranienburg (an 13:21),
12:53,RE 94767,Frankfurt(Oder) (an 13:43),
12:59 (+6),RE 3723,Dessau Hbf (an 14:53),2
13:02 (+18),RE 3718,Senftenberg (an 14:41),1
13:16,RE 94727,Frankfurt(Oder) (an 14:18),
13:18,RB 18216,Berlin-Lichtenberg (an 13:22),14
13:20,RE 3119,Hennigsdorf(b Berlin) (an 14:23),2
13:22,RB 18319,Blankenfelde(Teltow-Fläming) (an 13:51),13
13:41,RB 18318,Eberswalde Hbf (an 14:27),
13:42,RE 3118,Cottbus Hbf (an 14:55),1
13:44,RE 94734,Berlin Hbf (an 13:59),
13:46,RB 18219,Ludwigsfelde (an 14:24),13
13:53,RE 94769,Frankfurt(Oder) (an 14:43),
13:59,RE 3725,Dessau Hbf (an 15:53),2
14:02,RE 3720,Senftenberg (an 15:41),1
14:16,RE 94729,Frankfurt(Oder) (an 15:18),
14:18,RB 18218,Berlin-Lichtenberg (an 14:22),14
14:20,RE 3121,Hennigsdorf(b Berlin) (an 15:23),2
14:41,RB 18320,Eberswalde Hbf (an 15:27),14
14:42,RE 3120,Cottbus Hbf (an 15:55),1
14:44,RE 94736,Berlin Hbf (an 14:59),
14:46,RB 18221,Ludwigsfelde (an 15:24),13
14:48,RB 61121,Templin Stadt (an 16:18),7
14:53,RE 94771,Frankfurt(Oder) (an 15:43),
14:59 (+3),RE 3727,Dessau Hbf (an 16:53),2
15:02 (+1),RE 3722,Senftenberg (an 16:41),1
15:07,RE 92642,Potsdam Hbf (an 15:51),
15:16,RE 94731,Frankfurt(Oder) (an 16:18),1
15:18,RB 18220,Berlin-Lichtenberg (an 15:22),14
15:20,RE 3123,Hennigsdorf(b Berlin) (an 16:23),2
15:41,RB 18322,Eberswalde Hbf (an 16:27),
15:42,RE 3122,Cottbus Hbf (an 16:55),1
15:44,RB 94738,Berlin Hbf (an 15:59),
15:44,RE 94738,Berlin Hbf (an 15:59),
15:46,RB 18223,Ludwigsfelde (an 16:24),13
15:53,RE 91484,Frankfurt(Oder) (an 16:43),
15:59 (+14),RE 3729,Dessau Hbf (an 17:53),2
16:02 (+19),RE 3724,Senftenberg (an 17:41),1
16:07,RE 75859,Potsdam Hbf (an 16:51),
16:16,RE 94733,Frankfurt(Oder) (an 17:18),1
16:18,RB 18222,Berlin-Lichtenberg (an 16:22),14
16:20,RE 3125,Hennigsdorf(b Berlin) (an 17:23),2
16:41 (+5),RB 18324,Eberswalde Hbf (an 17:27),14
16:42,RE 3124,Cottbus Hbf (an 17:55),1
16:44,RB 94740,Berlin Zoologischer Garten (an 17:07),
16:44,RE 94740,Berlin Hbf (an 16:59),
16:46,RB 18225,Ludwigsfelde (an 17:24),13
16:53,RE 94775,Frankfurt(Oder) (an 17:43),
16:59 (+13),RE 3731,Dessau Hbf (an 18:53),2
17:02 (+7),RE 3726,Senftenberg (an 18:41),1
17:07,RE 75861,Potsdam Hbf (an 17:51),
17:16,RE 94735,Frankfurt(Oder) (an 18:18),
17:18,RB 18224,Berlin-Lichtenberg (an 17:22),14
17:20 (+1),RE 3127,Hennigsdorf(b Berlin) (an 18:23),2
17:22,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),13
17:41,RB 18326,Eberswalde Hbf (an 18:27),14
17:42,RE 3126,Cottbus Hbf (an 18:55),1
17:44,RE 94742,Berlin Hbf (an 17:59),
17:46,RB 18227,Ludwigsfelde (an 18:24),13
17:48,RB 61137,Oranienburg (an 18:21),
17:53,RE 94777,Frankfurt(Oder) (an 18:43),
17:59 (+2),RE 3733,Dessau Hbf (an 19:53),2
18:02 (+2),RE 3728,Senftenberg (an 19:41),1
18:07,RE 75863,Potsdam Hbf (an 18:51),
18:16,RE 94737,Frankfurt(Oder) (an 19:18),
18:18,RB 18226,Berlin-Lichtenberg (an 18:22),14
18:20 (+1),RE 3129,Hennigsdorf(b Berlin) (an 19:23),2
18:22,RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),13
18:41,RB 18328,Eberswalde Hbf (an 19:27),14
18:42,RE 3128,Cottbus Hbf (an 19:55),1
18:44,RE 94744,Berlin Hbf (an 18:59),
18:46,RB 18229,Ludwigsfelde (an 19:24),13
18:48,RB 61139,Oranienburg (an 19:21),
18:54,RB 94779,Frankfurt(Oder) (an 19:47),
18:54,RE 94779,Frankfurt(Oder) (an 19:47),
18:59 (+1),RE 3735,Dessau Hbf (an 20:53),2
19:02,RE 3730,Senftenberg (an 20:41),1
19:07,RE 75865,Potsdam Hbf (an 19:51),
19:08 (+13),IC 2431,Cottbus Hbf (an 20:21),1
19:16,RB 94739,Frankfurt(Oder) (an 20:18),
19:16,RE 94739,Frankfurt(Oder) (an 20:18),
19:18,RB 18228,Berlin-Lichtenberg (an 19:22),14
19:20,RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:41,RB 18330,Eberswalde Hbf (an 20:27),14
19:42 (+25),RE 3130,Cottbus Hbf (an 20:55),1
19:44,RE 94746,Berlin Hbf (an 19:59),
19:46,RB 18231,Ludwigsfelde (an 20:24),13
19:53,RB 94781,Frankfurt(Oder) (an 20:43),
19:53,RE 94781,Frankfurt(Oder) (an 20:43),
19:59 (+4),RE 3737,Dessau Hbf (an 21:53),2
20:02 (+1),RE 3732,Senftenberg (an 21:41),1
20:18,RB 18230,Berlin-Lichtenberg (an 20:22),14
20:20 (+32),RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:42 (+1),RE 3132,Cottbus Hbf (an 21:55),1
20:44,RE 94748,Berlin-Wannsee (an 21:20),
20:46,RB 18233,Ludwigsfelde (an 21:24),13
20:54,RE 94783,Frankfurt(Oder) (an 21:43),
20:59 (+19),RE 3739,Dessau Hbf (an 22:53),2
20:59,RE 7,Berlin-Wannsee (an 21:34),
21:16,RE 94743,Frankfurt(Oder) (an 22:18),
21:18 (+4),RB 18232,Berlin-Lichtenberg (an 21:22),14
21:20 (+8),RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:22 (+8),RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),13
21:32,RE 73825,Erkner (an 21:49),1
21:42,RB 18334,Bernau(b Berlin) (an 22:37),
21:43 (+1),RE 3134,Cottbus Hbf (an 22:55),1
22:01,RE 3741,Berlin Ostbahnhof (an 22:04),2
22:41,RB 18336,Eberswalde Hbf (an 23:39),14
22:41,RB 24,Eberswalde Hbf (an 23:39),
22:49,RB 61147,Oranienburg (an 23:21),
23:38,RE 91695,Potsdam Hbf (an 00:23),
