Abfahrt,Zugnr.,nach (Ankunft),Gleis
13:48,RB 61119,Templin Stadt (an 15:18),7
13:53,RE 73769,Frankfurt(Oder) (an 14:43),1
14:06,RE 73776,Brandenburg Hbf (an 15:19),2
14:16 (+1),RE 73729,Frankfurt(Oder) (an 15:18),1
14:18,RB 18218,Berlin-Lichtenberg (an 14:22),14
14:22,RB 18321,Blankenfelde(Teltow-Fläming) (an 14:51),13
14:26,RE 73812,Brandenburg Hbf (an 15:33),2
14:41,RB 18320,Eberswalde Hbf (an 15:27),14
14:44 (+1),RE 73736,Magdeburg Hbf (an 16:50),2
14:46,RB 18221,Ludwigsfelde (an 15:24),13
14:48,RB 61121,Templin Stadt (an 16:18),7
14:53,RE 73771,Frankfurt(Oder) (an 15:43),1
15:07,RE 73778,Brandenburg Hbf (an 16:23),2
15:16 (+10),RE 73731,Frankfurt(Oder) (an 16:18),1
15:18,RB 18220,Berlin-Lichtenberg (an 15:22),14
15:22,RB 18323,Blankenfelde(Teltow-Fläming) (an 15:51),13
15:41,RB 18322,Eberswalde Hbf (an 16:27),14
15:44 (+3),RE 73738,Magdeburg Hbf (an 17:50),2
15:46,RB 18223,Ludwigsfelde (an 16:24),13
15:48,RB 61123,Templin Stadt (an 17:18),7
15:53,RE 73773,Frankfurt(Oder) (an 16:43),1
16:07,RE 73780,Brandenburg Hbf (an 17:19),2
16:16 (+1),RE 73733,Frankfurt(Oder) (an 17:18),1
16:18,RB 18222,Berlin-Lichtenberg (an 16:22),14
16:22,RB 18325,Blankenfelde(Teltow-Fläming) (an 16:51),13
16:41,RB 18324,Eberswalde Hbf (an 17:27),14
16:44 (+4),RE 73740,Magdeburg Hbf (an 18:50),2
16:46,RB 18225,Ludwigsfelde (an 17:24),13
16:48,RB 61125,Templin Stadt (an 18:18),7
16:53,RE 73775,Frankfurt(Oder) (an 17:43),1
17:07 (+1),RE 73782,Brandenburg Hbf (an 18:23),2
17:16 (+3),RE 73735,Frankfurt(Oder) (an 18:18),1
17:18,RB 18224,Berlin-Lichtenberg (an 17:22),14
17:22,RB 18327,Blankenfelde(Teltow-Fläming) (an 17:51),13
17:41 (+2),RB 18326,Eberswalde Hbf (an 18:27),14
17:44 (+1),RE 73742,Magdeburg Hbf (an 19:50),2
17:46 (+5),RB 18227,Ludwigsfelde (an 18:24),13
17:53 (+1),RE 73777,Frankfurt(Oder) (an 18:43),1
18:07 (+1),RE 73784,Brandenburg Hbf (an 19:19),2
18:16 (+2),RE 73737,Frankfurt(Oder) (an 19:18),1
18:18 (+7),RB 18226,Berlin-Lichtenberg (an 18:22),14
18:22 (+4),RB 18329,Blankenfelde(Teltow-Fläming) (an 18:51),13
18:41,RB 18328,Eberswalde Hbf (an 19:27),14
18:44,RE 73744,Magdeburg Hbf (an 20:50),2
18:46,RB 18229,Ludwigsfelde (an 19:24),13
18:48 Ausfall,IC 2431,Cottbus Hbf (an 20:26),1
18:54 (+1),RE 73779,Frankfurt(Oder) (an 19:47),1
19:02,RE 3730,Zeesen (an 19:25),
19:07,RE 73786,Brandenburg Hbf (an 20:19),
19:16,RE 73739,Frankfurt(Oder) (an 20:18),1
19:18,RB 18228,Berlin-Lichtenberg (an 19:22),14
19:22,RB 18331,Flughafen BER (an 19:40),
19:41,RB 18330,Eberswalde Hbf (an 20:27),14
19:44,RE 73746,Magdeburg Hbf (an 21:50),2
19:53,RE 73781,Frankfurt(Oder) (an 20:43),1
20:02,RE 3732,Zeesen (an 20:25),
20:07,RE 73788,Brandenburg Hbf (an 21:21),2
20:16,RE 73741,Frankfurt(Oder) (an 21:18),1
20:41,RB 18332,Eberswalde Hbf (an 21:27),14
20:44,RE 73748,Magdeburg Hbf (an 22:50),2
20:54,RE 73783,Frankfurt(Oder) (an 21:43),1
21:02,RE 3734,Zeesen (an 21:25),
21:16,RE 73743,Frankfurt(Oder) (an 22:18),1
21:22,RB 18335,Blankenfelde(Teltow-Fläming) (an 21:51),13
21:32,RE 73825,Frankfurt(Oder) (an 22:32),
21:38,RE 73790,Magdeburg Hbf (an 23:55),2
21:41 (+17),RB 18334,Eberswalde Hbf (an 22:27),14
21:46 (+1),RB 18235,Ludwigsfelde (an 22:24),13
21:53,RE 73785,Frankfurt(Oder) (an 22:43),1
22:16,RE 73745,Frankfurt(Oder) (an 23:18),1
22:18,RB 18234,Berlin-Lichtenberg (an 22:22),14
22:22 (+2),RB 18337,Blankenfelde(Teltow-Fläming) (an 22:51),13
22:38 (+1),RE 73792,Magdeburg Hbf (an 00:48),2
22:41,RB 18336,Eberswalde Hbf (an 23:27),14
22:46,RB 18237,Ludwigsfelde (an 23:24),13
22:52,RB 73824,Berlin-Charlottenburg (an 23:18),2
23:16 (+20),RE 73747,Frankfurt(Oder) (an 00:18),1
23:18,RB 18236,Berlin-Lichtenberg (an 23:22),14
23:38,RB 94794,Berlin Hbf (an 23:53),
