Abfahrt,Zugnr.,nach (Ankunft),Gleis
08:15,RE 21836,Berlin Hbf (an 08:23),8
08:31 (+28),FLX 1337,Basel Bad Bf (an 17:11),5
08:31,RE 21838,Berlin Hbf (an 08:39),8
08:34 Ausfall,RE 4354,Rostock Hbf (an 11:21),4
08:35 (+3),ICE 2525,Leipzig Hbf (an 09:46),
08:36 (+1),IC 2173,Wien Franz-Josefs-Bahnhof (an 16:27),3
08:38,RB 62056,Berlin-Spandau (an 08:59),
08:42 (+4),ICE 1005,München Hbf (an 12:46),5
08:42,ICE 2863,München Hbf (an 21:10),
08:43 (+2),RE 3149,Berlin-Spandau (an 09:04),6
08:45 (+1),RB 18507,Berlin Hbf (an 08:53),8
08:45,RE 18507,Berlin Hbf (an 08:53),8
08:49 (+4),ICE 936,Ostseebad Binz (an 12:29),6
08:49,RE 3303,Lutherstadt Wittenberg Hbf (an 10:07),4
08:54,RE 62006,Elsterwerda (an 10:31),3
09:00,RB 21842,Berlin Hbf (an 09:08),
09:06,RE 62011,Elstal (an 09:55),8
09:10,RB 18506,Lübbenau(Spreewald) (an 10:15),3
09:10 (+5),RE 3306,Stralsund Hbf (an 12:44),6
09:13,ICE 597,München Hbf (an 17:16),5
09:15,RE 21844,Berlin Hbf (an 09:23),
09:17 (+2),ICE 1104,Berlin Gesundbrunnen (an 09:31),7
09:24 (+54),ICE 2534,Hamburg-Altona (an 12:26),
09:26 (+2),IC 2272,Rostock Hbf (an 11:37),7
09:31,RE 21846,Berlin Hbf (an 09:39),8
09:34 Ausfall,RE 3508,Stralsund Hbf (an 12:51),4
09:37 (+1),RJ 173,Praha hl.n. (an 13:25),3
09:38,RB 62058,Berlin-Spandau (an 09:59),
09:42 (+2),ICE 1505,München Hbf (an 13:43),5
09:44,RE 3171,Schorndorf (an 18:09),6
09:45 (+1),RB 18509,Berlin Hbf (an 09:53),8
09:45,RE 18509,Berlin Hbf (an 09:53),8
09:46 (+1),RE 3345,Luckenwalde (an 10:27),4
09:51 (+2),RE 62008,Baruth(Mark) (an 10:36),3
09:55 (+2),FLX 1234,Hamburg Hbf (an 12:34),6
10:00 Ausfall,ICE 373,Chur (an 20:22),
10:00,ICE 804,Berlin Hbf (an 10:05),6
10:00,RB 21850,Berlin Hbf (an 10:08),8
10:07,RE 62013,Elstal (an 10:49),8
10:10 (+3),RB 18508,Lübbenau(Spreewald) (an 11:15),3
10:12 (+1),RE 3346,Schwedt(Oder) (an 11:55),6
10:15 (+1),RE 3168,Jüterbog (an 10:54),5
10:16,RB 21852,Berlin Hbf (an 10:24),
10:17 (+6),ICE 1604,Berlin Gesundbrunnen (an 10:31),7
10:24,ICE 2825,Nürnberg Hbf (an 21:43),7
10:31,RB 21854,Berlin Hbf (an 10:39),8
10:34 Ausfall,RE 4356,Rostock Hbf (an 13:21),5
10:35 (+2),ICE 2527,Leipzig Hbf (an 11:45),
10:36 (+32),IC 2175,Dresden Hbf (an 12:28),3
10:38,RB 62060,Berlin-Spandau (an 10:59),
10:42 (+16),ICE 1007,München Hbf (an 14:45),5
10:43,RE 3151,Rathenow (an 11:54),6
10:45,RB 18511,Berlin Hbf (an 10:53),8
10:45,RE 18511,Berlin Hbf (an 10:53),8
10:48 (+61),ICE 696,Berlin Hbf (an 10:54),7
10:49 (+1),RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),4
10:54,RE 62010,Elsterwerda (an 12:31),3
11:00,RB 21858,Berlin Hbf (an 11:08),8
11:06,RE 62015,Elstal (an 11:53),8
11:10,RB 18510,Lübbenau(Spreewald) (an 12:15),3
11:10 (+1),RE 3308,Stralsund Hbf (an 14:44),6
11:13 (+70),ICE 599,München Hbf (an 19:12),5
11:15,RB 21860,Berlin Hbf (an 11:23),
11:17,ICE 1102,Berlin Gesundbrunnen (an 11:31),7
11:17,RE 3150,Falkenberg(Elster) (an 12:44),4
11:24,ICE 2532,Hamburg-Altona (an 14:24),
11:26 (+24),IC 2270,Rostock Hbf (an 13:37),7
11:31,RB 21862,Berlin Hbf (an 11:39),8
11:31,RB 21865,Flughafen BER (an 11:45),3
11:34 (+1),RE 3510,Stralsund Hbf (an 14:51),4
11:37 (+1),RJ 175,Sturovo (an 21:24),3
11:39,RB 62062,Berlin-Spandau (an 11:59),
11:41 (+1),ICE 1162,Berlin Gesundbrunnen (an 11:56),7
11:42 (+38),ICE 1507,München Hbf (an 15:43),5
11:45 (+2),RB 18513,Berlin Hbf (an 11:53),8
11:45,RE 18513,Berlin Hbf (an 11:53),8
11:45 (+1),RE 3173,Stendal Hbf (an 13:30),6
11:46,RB 21867,Flughafen BER (an 12:00),3
11:46 (+2),RE 3347,Luckenwalde (an 12:27),4
11:51 Ausfall,ICE 144,Amsterdam Centraal (an 18:00),7
11:51,RE 62012,Baruth(Mark) (an 12:36),3
11:55 (+6),FLX 1236,Berlin Hbf (an 12:00),7
11:56,DRF 1324,Köln Hbf (an 17:43),7
11:56 Ausfall,FLX 1324,Köln Hbf (an 17:43),7
11:58 (+13),ICE 2555,Basel SBB (an 19:48),
12:00 (+4),ICE 378,Berlin Hbf (an 12:06),
12:02,RB 21866,Berlin Hbf (an 12:09),8
12:04 (+50),FLX 1239,Stuttgart Hbf (an 18:24),5
12:07 (+12),RE 62017,Elstal (an 12:49),8
12:10 (+6),RB 18512,Lübbenau(Spreewald) (an 13:15),3
12:12 (+1),RE 3348,Schwedt(Oder) (an 13:55),6
12:15,RB 21868,Berlin Hbf (an 12:23),
12:15 (+11),RE 3170,Jüterbog (an 12:54),5
12:17 (+43),ICE 1602,Berlin Gesundbrunnen (an 12:31),6
12:17 (+44),ICE 2802,Berlin Gesundbrunnen (an 12:31),6
12:31,RB 21870,Berlin Hbf (an 12:39),8
12:31,RB 21873,Flughafen BER (an 12:46),3
12:34 (+2),RE 4358,Rostock Hbf (an 15:21),4
12:35 (+25),ICE 2529,Leipzig Hbf (an 13:45),
12:35 (+25),ICE 2865,Leipzig Hbf (an 13:45),
12:36 (+29),IC 2177,Dresden Hbf (an 14:28),3
12:38,RB 62064,Berlin-Spandau (an 12:59),
12:42 (+32),ICE 1009,München Hbf (an 16:45),5
12:43 (+1),RE 3153,Rathenow (an 13:54),6
12:45,RB 18515,Berlin Hbf (an 12:53),8
12:45,RE 18515,Berlin Hbf (an 12:53),8
12:46,RB 21875,Flughafen BER (an 13:00),3
12:48 (+3),ICE 694,Berlin Hbf (an 12:54),6
12:49 (+5),RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),4
12:54,RE 62014,Elsterwerda (an 14:31),3
13:00,RB 21874,Berlin Hbf (an 13:08),8
13:01 (+9),RB 21877,Flughafen BER (an 13:14),3
13:06 (+3),RE 62019,Elstal (an 14:00),8
13:10,RB 18514,Lübbenau(Spreewald) (an 14:15),3
13:10,RE 3310,Stralsund Hbf (an 16:44),6
13:13 (+6),ICE 2931,München Hbf (an 21:15),5
13:13 (+5),ICE 691,München Hbf (an 21:15),5
13:15,RB 21876,Berlin Hbf (an 13:23),8
13:17 (+11),ICE 1100,Berlin Gesundbrunnen (an 13:31),7
13:17,RE 3152,Falkenberg(Elster) (an 14:44),4
13:24,ICE 2530,Hamburg-Altona (an 16:23),
13:26 (+6),IC 2178,Rostock Hbf (an 15:35),7
13:31,RB 21878,Berlin Hbf (an 13:39),
13:34 (+4),RE 3512,Stralsund Hbf (an 16:51),4
13:38,RB 62066,Berlin-Spandau (an 13:59),
13:40 (+1),RJ 383,Praha hl.n. (an 17:25),3
13:42 (+5),ICE 1509,München Hbf (an 17:43),5
13:44 (+4),RE 3175,Schorndorf (an 19:09),6
13:45,RB 18517,Berlin Hbf (an 13:53),
13:45,RE 18517,Berlin Hbf (an 13:53),8
13:46,RE 3349,Luckenwalde (an 14:27),4
13:51 Ausfall,ICE 142,Amsterdam Centraal (an 20:01),7
13:51,RE 62016,Baruth(Mark) (an 14:36),3
13:55 (+24),FLX 1238,Hamburg Hbf (an 16:34),7
14:00 (+1),ICE 2556,Berlin Hbf (an 14:05),
14:00 (+5),ICE 377,Brig (an 00:43),
14:00,RB 21882,Berlin Hbf (an 14:08),8
14:07,RE 62021,Elstal (an 14:49),8
14:10,RB 18516,Lübbenau(Spreewald) (an 15:15),3
14:12 (+1),RE 3350,Schwedt(Oder) (an 15:55),6
14:15,RB 21884,Berlin Hbf (an 14:22),8
14:17 (+3),ICE 1600,Berlin Gesundbrunnen (an 14:31),7
14:17,ICE 2928,Berlin Gesundbrunnen (an 14:31),
14:31,RB 21886,Berlin Hbf (an 14:39),8
14:34 (+2),RE 4360,Rostock Hbf (an 17:21),4
14:35 (+3),ICE 2531,Leipzig Hbf (an 15:45),
14:36,IC 2179,Dresden Hbf (an 16:28),3
14:38,RB 62068,Wustermark (an 15:18),6
14:42 (+7),ICE 1101,München Hbf (an 18:43),5
14:42 (+6),ICE 2819,München Hbf (an 18:43),5
14:43 (+1),RE 3155,Rathenow (an 15:54),6
14:45 (+1),RB 18519,Berlin Hbf (an 14:53),8
14:45,RE 18519,Berlin Hbf (an 14:53),8
14:48 (+6),ICE 692,Berlin Hbf (an 14:54),6
14:49,RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),4
14:51 (+3),RB 62018,Elsterwerda (an 16:28),3
14:51,RE 62018,Elsterwerda (an 16:28),3
15:00,RB 21890,Berlin Hbf (an 15:08),8
15:06 (+7),RE 62023,Elstal (an 15:55),8
15:10 (+3),RB 18518,Lübbenau(Spreewald) (an 16:15),3
15:10 (+2),RE 3312,Stralsund Hbf (an 18:44),6
15:13 (+8),ICE 693,München Hbf (an 23:15),5
15:15,RB 21892,Berlin Hbf (an 15:23),
15:17,ICE 1008,Berlin Gesundbrunnen (an 15:31),7
15:17 (+7),RE 3154,Falkenberg(Elster) (an 16:45),4
15:24 (+27),ICE 2528,Hamburg-Altona (an 18:23),
15:24 (+27),ICE 2910,Hamburg-Altona (an 18:23),
15:26 (+3),IC 2176,Rostock Hbf (an 17:37),7
15:31,RE 21894,Berlin Hbf (an 15:39),8
15:34 (+3),RE 3514,Stralsund Hbf (an 18:51),4
15:37,RJ 177,Wien Hbf (an 23:49),3
15:38,RB 62070,Berlin-Spandau (an 15:59),
15:42 (+1),ICE 1601,München Hbf (an 19:43),5
15:44,RE 3177,Stendal Hbf (an 17:30),6
15:45,RB 18521,Berlin Hbf (an 15:53),8
15:45,RE 18521,Berlin Hbf (an 15:53),8
15:51 (+1),RE 62020,Baruth(Mark) (an 16:36),3
15:58 (+40),ICE 2559,Freiburg(Breisgau) Hbf (an 23:01),
16:00 (+1),ICE 374,Berlin Gesundbrunnen (an 16:13),
16:00,RB 21898,Berlin Hbf (an 16:08),
16:04 (+25),FLX 1243,Stuttgart Hbf (an 22:31),5
16:07,RE 62025,Elstal (an 16:49),8
16:10,RB 18520,Lübbenau(Spreewald) (an 17:15),3
16:12,RE 3352,Schwedt(Oder) (an 17:55),6
16:15,RB 21900,Berlin Hbf (an 16:23),
16:17,ICE 1508,Berlin Gesundbrunnen (an 16:31),7
16:20,ICE 1163,Stuttgart Hbf (an 20:57),4
16:31,RB 21902,Berlin Hbf (an 16:39),
16:34 (+4),RE 4362,Rostock Hbf (an 19:21),4
16:35 (+24),ICE 2533,Leipzig Hbf (an 17:45),
16:36 (+1),IC 2271,Dresden Hbf (an 18:28),3
16:38,RB 62072,Berlin-Spandau (an 16:59),
16:42 (+5),ICE 1103,München Hbf (an 20:46),5
16:43 (+3),RE 3157,Berlin-Spandau (an 17:04),
16:46,RB 18523,Berlin Hbf (an 16:54),8
16:46,RE 18523,Berlin Hbf (an 16:54),
16:48 (+5),ICE 690,Berlin Hbf (an 16:54),6
16:49,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),4
16:54 (+1),RE 62022,Elsterwerda (an 18:31),3
16:57,FLX 1240,Berlin Hbf (an 17:03),7
16:58 (+5),ICE 677,Karlsruhe Hbf (an 23:59),
17:00,RB 21906,Berlin Hbf (an 17:08),
17:06 (+1),RE 62027,Elstal (an 17:47),8
17:10,RB 18522,Cottbus Hbf (an 18:48),3
17:10 (+1),RE 3314,Stralsund Hbf (an 20:44),6
17:13 (+32),ICE 695,Stuttgart Hbf (an 23:11),5
17:15,RB 21908,Berlin Hbf (an 17:23),
17:17,ICE 1006,Berlin Gesundbrunnen (an 17:31),7
17:24 (+1),ICE 2526,Hamburg Hbf (an 20:23),
17:26 (+1),IC 2174,Rostock Hbf (an 19:37),7
17:31,RB 21910,Berlin Hbf (an 17:39),
17:36,RE 3516,Stralsund Hbf (an 20:51),4
17:37 (+1),RJ 385,Praha hl.n. (an 21:25),3
17:38,RB 62074,Berlin-Spandau (an 17:59),
17:42 (+11),ICE 1603,München Hbf (an 21:43),5
17:45 (+1),RB 18525,Berlin Hbf (an 17:53),8
17:45,RE 18525,Berlin Hbf (an 17:53),8
17:45,RE 26117,Stendal Hbf (an 19:30),
17:45 (+15),RE 3179,Stendal Hbf (an 19:30),6
17:46 (+40),RE 3353,Luckenwalde (an 18:27),4
17:51 (+1),RE 62024,Baruth(Mark) (an 18:35),3
17:55 (+44),FLX 1242,Hamburg Hbf (an 20:34),7
18:00 (+3),ICE 372,Berlin Hbf (an 18:05),
18:00,RB 21914,Berlin Hbf (an 18:08),
18:07,RE 62029,Elstal (an 18:49),8
18:10,RB 18524,Lübbenau(Spreewald) (an 19:14),3
18:12 (+1),RE 3354,Schwedt(Oder) (an 19:55),6
18:15,RB 21916,Berlin Hbf (an 18:22),
18:17 (+8),ICE 1506,Berlin Gesundbrunnen (an 18:31),7
18:31,RE 21918,Berlin Hbf (an 18:39),8
18:34,RE 4364,Rostock Hbf (an 21:21),4
18:35 (+13),ICE 2535,Leipzig Hbf (an 19:45),
18:36 (+1),IC 2273,Dresden Hbf (an 20:28),3
18:38,RB 10,Koblenz Hbf (an 08:06),
18:38,RB 62076,Wustermark (an 19:18),8
18:42 (+1),ICE 1105,München Hbf (an 22:45),5
18:43 (+3),RE 3159,Rathenow (an 19:49),6
18:45,RB 18527,Berlin Hbf (an 18:53),8
18:45,RE 18527,Berlin Hbf (an 18:53),
18:49 (+1),RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),4
18:52 (+2),ICE 598,Berlin Hbf (an 18:58),6
18:54 (+2),RE 62026,Elsterwerda (an 20:31),3
19:00,RE 21922,Berlin Hbf (an 19:08),8
19:06 (+2),RE 62031,Elstal (an 19:53),8
19:10,RB 18526,Cottbus Hbf (an 20:48),3
19:10 (+7),RE 3316,Stralsund Hbf (an 22:49),6
19:13 (+1),ICE 697,Frankfurt(Main)Hbf (an 23:44),5
19:15,RE 21924,Berlin Hbf (an 19:23),8
19:17 (+34),ICE 1004,Berlin Gesundbrunnen (an 19:31),7
19:17 (+9),RE 3158,Falkenberg(Elster) (an 20:44),4
19:24 (+11),ICE 2524,Hamburg-Altona (an 22:23),
19:26 (+5),IC 2172,Rostock Hbf (an 21:37),7
19:31,RB 21926,Berlin Hbf (an 19:39),
19:34 (+3),RE 3518,Stralsund Hbf (an 22:51),4
19:37,RJ 179,Praha hl.n. (an 23:31),3
19:38,RB 62078,Berlin-Spandau (an 19:59),
19:42 (+2),ICE 1605,München Hbf (an 23:52),5
19:44 (+8),RE 3181,Stendal Hbf (an 21:13),6
19:45 (+1),RB 18529,Berlin Hbf (an 19:53),8
19:45,RE 18529,Berlin Hbf (an 19:53),
19:51 (+1),RE 62028,Baruth(Mark) (an 20:35),3
19:59 (+1),ICE 805,Nürnberg Hbf (an 23:07),4
20:00,ICE 370,Berlin Gesundbrunnen (an 20:16),
20:00,RB 21930,Berlin Hbf (an 20:08),
20:03 (+8),FLX 1247,Leipzig Hbf (an 21:12),5
20:07,RE 62033,Elstal (an 20:49),8
20:07,RE 8,Hannover Hbf (an 23:38),
20:10,RB 18528,Cottbus Hbf (an 21:48),3
20:12 (+4),RE 3356,Schwedt(Oder) (an 21:55),6
20:15,RB 21932,Berlin Hbf (an 20:23),
20:17 (+2),ICE 1504,Berlin Gesundbrunnen (an 20:31),7
20:25,NJ 457,Graz Hbf (an 09:19),3
20:31,RB 21934,Berlin Hbf (an 20:39),
20:34,RE 4366,Rostock Hbf (an 23:21),4
20:35 (+4),ICE 2537,Leipzig Hbf (an 21:45),
20:38,RB 62080,Berlin-Spandau (an 20:59),
20:42 (+3),ICE 1107,München Hbf (an 00:50),5
20:43,RE 3161,Berlin-Spandau (an 21:04),6
20:45,RB 18531,Berlin Hbf (an 20:53),8
20:45,RE 18531,Berlin Hbf (an 20:53),8
20:48,ICE 596,Berlin Hbf (an 20:54),7
20:48,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),4
20:54,RE 3318,Pasewalk (an 23:14),6
20:54,RE 62030,Elsterwerda (an 22:31),3
20:59 (+1),IC 60408,Zürich HB (an 09:33),4
20:59,NJ 408,Zürich HB (an 09:33),4
21:00,RB 21938,Berlin Hbf (an 21:08),
21:01,RB 18530,Cottbus Hbf (an 22:48),3
21:06,RE 62035,Elstal (an 21:53),8
21:15,RB 21940,Berlin Hbf (an 21:23),
21:17 (+413),ICE 1002,Berlin Gesundbrunnen (an 21:31),7
21:24,ICE 2522,Hamburg-Altona (an 01:09),
21:31,RB 21942,Berlin Hbf (an 21:39),
21:34,RE 3520,Neubrandenburg (an 23:29),4
21:35,ICE 2837,Erfurt Hbf (an 23:38),
21:35 (+4),ICE 2933,München Hbf (an 07:49),5
21:35 (+6),ICE 699,München Hbf (an 07:49),5
21:38,RB 62082,Berlin-Spandau (an 21:59),
21:43,RE 3357,Jüterbog (an 22:30),4
21:44,RE 3183,Stendal Hbf (an 23:13),6
21:46,RB 21944,Berlin Hbf (an 21:54),8
21:51,RE 62032,Baruth(Mark) (an 22:35),3
22:00,RB 21946,Berlin Hbf (an 22:08),8
22:06,ICE 278,Berlin Gesundbrunnen (an 22:24),
22:07,RE 62037,Elstal (an 22:49),8
22:12,RE 3358,Schwedt(Oder) (an 23:56),6
22:15,RB 21948,Berlin Hbf (an 22:23),8
22:15,RE 3180,Jüterbog (an 22:54),5
22:17 (+472),ICE 1502,Berlin Hbf (an 22:22),6
22:31,RB 21950,Berlin Hbf (an 22:39),8
22:35,RE 4368,Rostock Hbf (an 01:10),4
22:38,RB 62084,Wustermark (an 23:18),6
22:45,RB 21952,Berlin Hbf (an 22:53),8
22:49,ICE 594,Berlin Hbf (an 22:54),6
22:49,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),4
22:55,RE 3185,Schorndorf (an 21:39),6
23:00,RB 21954,Berlin Hbf (an 23:08),
23:01,RB 21957,Flughafen BER (an 23:14),3
23:06,RE 62039,Wustermark (an 23:54),8
23:15,RB 21956,Berlin Hbf (an 23:23),
23:34,RE 3522,Neustrelitz Hbf (an 01:09),
23:37 (+328),ICE 1000,Berlin Gesundbrunnen (an 23:54),8
23:37,ICE 2939,München Hbf (an 07:15),
23:37 (+6),ICE 905,München Hbf (an 07:15),3
23:45,RB 21960,Berlin Hbf (an 23:53),
23:51,RE 62036,Baruth(Mark) (an 00:35),3
