Abfahrt,Zugnr.,nach (Ankunft),Gleis
12:00,RB 18512,Lübbenau(Spreewald) (an 13:15),2
12:01 (+1),ICE 144,Amsterdam Centraal (an 18:00),5
12:02,ICE 1162,Berlin Gesundbrunnen (an 12:06),5
12:06,DRF 1324,Köln Hbf (an 17:43),6
12:06 (+31),FLX 1324,Köln Hbf (an 17:43),6
12:06 (+1),ICE 141,Berlin Ostbahnhof (an 12:13),12
12:07,RE 3170,Jüterbog (an 12:54),2
12:10 Ausfall,ICE 1138,Berlin Ostbahnhof (an 12:17),11
12:12,ICE 2282,Berlin Gesundbrunnen (an 12:16),6
12:12,ICE 802,Berlin Gesundbrunnen (an 12:16),6
12:14,RB 62063,Berlin Südkreuz (an 12:21),1
12:15,RE 3509,Berlin Südkreuz (an 12:25),4
12:15,RE 3721,Dessau Hbf (an 13:53),13
12:22,RB 21873,Flughafen BER (an 12:46),1
12:23,RE 3348,Schwedt(Oder) (an 13:55),6
12:24,RE 62017,Elstal (an 12:49),7 D - G
12:26 (+4),IC 2177,Dresden Hbf (an 14:28),4
12:26 (+5),RE 3116,Cottbus Hbf (an 13:55),12
12:27 (+3),ICE 1602,Berlin Gesundbrunnen (an 12:31),5
12:29 (+1),ICE 509,München Hbf (an 17:09),3
12:30,ICE 1908,Hamburg Hbf (an 15:12),8
12:31 (+1),ICE 375,Interlaken Ost (an 22:00),14
12:33 (+6),ICE 845,Berlin Ostbahnhof (an 12:41),11
12:36,ICE 1009,München Hbf (an 16:45),4
12:37,RB 21875,Flughafen BER (an 13:00),1
12:37 (+2),RE 3117,Hennigsdorf(b Berlin) (an 13:25),13
12:40,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2 A - D
12:42 Ausfall,ICE 994,Berlin Ostbahnhof (an 12:50),11
12:43 (+2),ICE 548,Köln Hbf (an 17:35),14
12:44,RE 62014,Elsterwerda (an 14:31),2 D - G
12:46,RE 3718,Senftenberg (an 14:41),12
12:46,RE 4358,Rostock Hbf (an 15:21),5
12:48,RB 62064,Berlin-Spandau (an 12:59),6
12:52,EC 57,Przemysl Glowny (an 22:43),11
12:52,RB 21877,Flughafen BER (an 13:14),1
12:54,RE 3153,Rathenow (an 13:54),7
12:57,IC 2035,Berlin Ostbahnhof (an 13:06),12
12:58,ICE 1050,Aachen Hbf (an 19:10),
12:58 (+5),ICE 932,Stralsund Hbf (an 15:44),6
12:59,RE 94727,Frankfurt(Oder) (an 14:18),11
13:00,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:05 Ausfall,ICE 931,Frankfurt(Main)Hbf (an 16:56),4
13:09,RE 3152,Falkenberg(Elster) (an 14:44),2
13:14,RB 62065,Berlin Südkreuz (an 13:21),1
13:14 (+16),RE 4359,Berlin Südkreuz (an 13:23),4
13:15,RE 3723,Dessau Hbf (an 14:53),13
13:19,RB 21881,Flughafen BER (an 13:45),
13:20 Ausfall,ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),14
13:22,RE 3310,Stralsund Hbf (an 16:44),6
13:26 (+11),RE 3118,Cottbus Hbf (an 14:55),11
13:27,ICE 1100,Berlin Gesundbrunnen (an 13:31),5
13:27 (+19),ICE 691,München Hbf (an 21:15),4
13:27,RE 62019,Elstal (an 14:00),7
13:28,RJ 383,Praha hl.n. (an 17:25),3
13:29 (+1),ICE 2822,Köln Hbf (an 18:33),14
13:29 (+1),ICE 848,Köln Hbf (an 18:33),14
13:32,RE 3349,Luckenwalde (an 14:27),2
13:33,ICE 545,Berlin Ostbahnhof (an 13:40),12
13:36 (+5),ICE 1509,München Hbf (an 17:43),4
13:37,RB 21883,Flughafen BER (an 14:00),
13:37 (+3),RE 3119,Hennigsdorf(b Berlin) (an 14:23),14
13:38 (+6),IC 2178,Rostock Hbf (an 15:35),5
13:38 (+1),ICE 2814,Hamburg-Altona (an 16:24),6
13:38 (+1),ICE 600,Hamburg-Altona (an 16:24),6
13:42 (+42),ICE 376,Berlin Ostbahnhof (an 13:50),11
13:43,RE 62016,Elsterwerda (an 15:14),2 A - D
13:46 Ausfall,RE 3512,Stralsund Hbf (an 16:51),5
13:46,RE 3720,Senftenberg (an 15:41),12
13:47,RB 62066,Wustermark (an 14:18),7
13:52,EC 49,Warszawa Wschodnia (an 19:15),11
13:52,RB 21885,Flughafen BER (an 14:14),1
13:54 (+23),ICE 1205,Innsbruck Hbf (an 21:18),3
13:54,RE 3175,Stendal Hbf (an 15:30),7
13:56,DRF 1321,Berlin Ostbahnhof (an 14:05),12
13:56 (+4),FLX 1321,Berlin Ostbahnhof (an 14:05),12
13:59,RE 94729,Frankfurt(Oder) (an 15:18),11
14:00,RB 18516,Lübbenau(Spreewald) (an 15:15),2
14:01 (+1),ICE 142,Amsterdam Centraal (an 20:01),6
14:07,RE 3172,Jüterbog (an 14:54),2
14:08 (+37),FLX 1238,Hamburg Hbf (an 16:34),6
14:14,RB 62067,Rangsdorf (an 14:39),1
14:14 Ausfall,RE 3511,Berlin Südkreuz (an 14:23),4
14:15,RE 3725,Dessau Hbf (an 15:53),13
14:21,RE 62021,Elstal (an 14:49),7 A - D
14:22,RB 21889,Flughafen BER (an 14:45),1
14:23,RE 3350,Schwedt(Oder) (an 15:55),6
14:26 (+1),IC 2179,Dresden Hbf (an 16:28),4
14:26 (+3),ICE 1600,Berlin Gesundbrunnen (an 14:31),5
14:26,RE 3120,Cottbus Hbf (an 15:55),11
14:29 (+9),ICE 601,München Hbf (an 19:08),3
14:30 (+1),ICE 1906,Hamburg Hbf (an 17:12),7
14:31 (+3),ICE 377,Brig (an 00:55),13
14:31 Ausfall,ICE 847,Berlin Ostbahnhof (an 14:39),12
14:34 (+7),ICE 546,Köln Hbf (an 19:35),14
14:36 (+11),ICE 1101,München Hbf (an 18:43),4
14:37 (+65),ICE 692,Berlin Gesundbrunnen (an 14:43),5
14:39,RE 3121,Hennigsdorf(b Berlin) (an 15:23),13
14:40 (+3),RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2 A - D
14:41,RB 62018,Elsterwerda (an 16:28),2 D - G
14:41,RE 62018,Elsterwerda (an 16:28),2 D - G
14:42 Ausfall,ICE 992,Berlin Ostbahnhof (an 14:49),11
14:46,RE 3722,Senftenberg (an 16:41),12
14:46,RE 4360,Rostock Hbf (an 17:21),5
14:48,RB 62068,Berlin-Spandau (an 14:59),7
14:52,EC 231,Gdynia Glowna (an 20:51),11
14:52,RB 18160,Berlin-Wannsee (an 15:10),13
14:54,RE 3155,Rathenow (an 15:54),7
14:57,ICE 1544,Aachen Hbf (an 20:52),
14:58 (+17),ICE 930,Stralsund Hbf (an 17:45),6
14:59,RE 94731,Frankfurt(Oder) (an 16:18),11
15:00,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:05 (+1),IC 2034,Norddeich (an 22:14),13
15:05 (+2),ICE 933,Frankfurt(Main)Hbf (an 18:56),4
15:09,RE 3154,Falkenberg(Elster) (an 16:45),2
15:10,RB 18159,Berlin Ostbahnhof (an 15:21),11
15:14,RB 62069,Rangsdorf (an 15:38),1
15:14,RE 4361,Berlin Südkreuz (an 15:23),4
15:15 (+31),RE 3727,Dessau Hbf (an 16:53),14
15:20,ICE 995,Stuttgart Hbf (an 21:29),13
15:22,RE 3312,Stralsund Hbf (an 18:44),6
15:26 (+1),RE 3122,Cottbus Hbf (an 16:55),12
15:27,ICE 1008,Berlin Gesundbrunnen (an 15:31),5
15:27,ICE 2823,München Hbf (an 23:25),
15:27 (+2),ICE 693,München Hbf (an 23:15),4
15:27,RE 62023,Elstal (an 15:55),7
15:28,RJ 177,Wien Hbf (an 23:49),3
15:32 (+2),ICE 846,Köln Hbf (an 20:32),13
15:32,RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),2
15:33 (+2),ICE 547,Berlin Ostbahnhof (an 15:40),11
15:36 (+4),ICE 1601,München Hbf (an 19:43),4
15:37,RE 3123,Hennigsdorf(b Berlin) (an 16:23),14
15:38 (+9),IC 2176,Rostock Hbf (an 17:37),5
15:38 (+1),ICE 508,Hamburg-Altona (an 18:24),6
15:41,RE 62020,Elsterwerda (an 17:15),2
15:42 (+178),ICE 374,Berlin Ostbahnhof (an 15:50),11
15:46,RE 3514,Stralsund Hbf (an 18:51),6
15:46 (+6),RE 3724,Senftenberg (an 17:41),12
15:47,RB 62070,Berlin-Spandau (an 15:59),7
15:47,REX 1980,Wustermark (an 16:18),7
15:51,ICE 2845,München Hbf (an 20:42),
15:51,ICE 801,München Hbf (an 20:42),3
15:52,EC 247,Warszawa Wschodnia (an 21:19),11
15:52,RB 18162,Berlin-Wannsee (an 16:10),13
15:54,RE 3177,Stendal Hbf (an 17:30),7
15:57 (+1),FLX 1243,Stuttgart Hbf (an 21:45),3
15:59 (+1),RE 94733,Frankfurt(Oder) (an 17:18),11
16:00,RB 18520,Lübbenau(Spreewald) (an 17:15),2
16:07 (+1),ICE 140,Amsterdam Centraal (an 22:01),5
16:07 (+3),RE 3174,Jüterbog (an 16:55),2
16:09 (+18),ICE 1204,Berlin Gesundbrunnen (an 16:13),8
16:10,RB 18161,Berlin Ostbahnhof (an 16:21),11
16:12,ICE 1163,Stuttgart Hbf (an 21:08),4
16:14 (+1),RB 62071,Rangsdorf (an 16:39),1
16:15 (+1),RE 3729,Dessau Hbf (an 17:53),14
16:16,RE 3513,Berlin Südkreuz (an 16:24),3
16:21,RB 21905,Flughafen BER (an 16:45),1
16:23,RE 3352,Schwedt(Oder) (an 17:55),6
16:25,RE 62025,Elstal (an 16:49),7 A - D
16:26 (+2),IC 2271,Dresden Hbf (an 18:28),4
16:26 (+4),ICE 1508,Berlin Gesundbrunnen (an 16:31),5
16:26,RE 3124,Cottbus Hbf (an 17:55),12
16:28,ICE 379,Basel SBB (an 23:49),14
16:29 (+3),ICE 2848,München Hbf (an 21:10),3
16:29 (+3),ICE 2849,München Hbf (an 21:10),3
16:29 (+2),ICE 603,München Hbf (an 21:10),3
16:30 (+4),ICE 849,Berlin Ostbahnhof (an 16:39),11
16:33 (+4),ICE 544,Köln Hbf (an 21:35),13
16:36 (+1),ICE 1103,München Hbf (an 20:46),4
16:37 (+32),ICE 2912,Berlin Gesundbrunnen (an 16:43),5
16:37 Ausfall,ICE 690,Berlin Gesundbrunnen (an 16:43),5
16:37,RE 21907,Flughafen BER (an 17:00),1
16:37,RE 3125,Hennigsdorf(b Berlin) (an 17:23),14
16:38,ICE 1904,Hamburg-Altona (an 19:24),7
16:40,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2 A - D
16:42 Ausfall,ICE 798,Berlin Ostbahnhof (an 16:49),12
16:44,RE 62022,Elsterwerda (an 18:31),2 D - G
16:46,RE 3726,Senftenberg (an 18:41),11
16:46,RE 4362,Rostock Hbf (an 19:21),5
16:48,RB 62072,Wustermark (an 17:18),7
16:52,EC 55,Krakow Glowny (an 23:44),12
16:52,RB 18164,Berlin-Wannsee (an 17:10),13
16:52,RE 21909,Flughafen BER (an 17:14),1
16:54,RE 3157,Rathenow (an 17:54),5
16:58,ICE 1542,Köln Hbf (an 22:17),
16:58,ICE 838,Stralsund Hbf (an 19:46),6
16:59,RE 94735,Frankfurt(Oder) (an 18:18),11
17:00,RB 18522,Cottbus Hbf (an 18:48),1
17:05 (+4),ICE 935,Saarbrücken Hbf (an 23:57),4
17:09 (+1),ICE 844,Köln Hbf (an 22:35),14
17:09,RE 3156,Falkenberg(Elster) (an 18:49),2
17:10,RB 18163,Berlin Ostbahnhof (an 17:21),11
17:14,RB 62073,Rangsdorf (an 17:38),1
17:14 (+3),RE 4363,Berlin Südkreuz (an 17:23),4
17:15,RE 3731,Dessau Hbf (an 18:53),14
17:19,RE 21913,Flughafen BER (an 17:45),1
17:20,ICE 997,Frankfurt(Main)Hbf (an 21:40),13
17:22,RE 3314,Stralsund Hbf (an 20:44),6
17:23,RE 62027,Elstal (an 17:47),7
17:24,ICE 695,Stuttgart Hbf (an 23:11),4
17:26,RE 3126,Cottbus Hbf (an 18:55),12
17:27 (+49),ICE 1006,Berlin Gesundbrunnen (an 17:31),5
17:28,RJ 385,Praha hl.n. (an 21:25),2
17:30,SJ 344,Stockholm Central (an 10:45),
17:31,ICE 549,Berlin Ostbahnhof (an 17:39),11
17:32,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),1
17:33,IC 2232,Magdeburg Hbf (an 19:20),14
