Abfahrt,Zugnr.,nach (Ankunft),Gleis
08:44,RE 3109,Hennigsdorf(b Berlin) (an 09:23),4
08:52,RE 94719,Frankfurt(Oder) (an 10:18),1
08:58,RB 18148,Berlin-Wannsee (an 09:10),3
09:04,RB 18147,Berlin Ostbahnhof (an 09:21),1
09:08,RE 94724,Berlin-Wannsee (an 09:20),
09:19,RE 3110,Cottbus Hbf (an 10:55),2
09:21 (+21),RE 3715,Dessau Hbf (an 10:53),3
09:30,RE 94766,Berlin-Wannsee (an 09:41),
09:39 (+1),RE 3712,Senftenberg (an 11:41),2
09:44,RE 3111,Hennigsdorf(b Berlin) (an 10:23),4
09:52,RE 94721,Frankfurt(Oder) (an 11:18),1
09:58,RB 18150,Berlin-Wannsee (an 10:10),3
10:04,RB 18149,Berlin Ostbahnhof (an 10:21),1
10:19,RE 3112,Cottbus Hbf (an 11:55),3
10:21 (+1),RE 3717,Dessau Hbf (an 11:53),4
10:39,RE 3714,Senftenberg (an 12:41),2
10:45 (+6),RE 3113,Hennigsdorf(b Berlin) (an 11:23),4
10:52,RE 94723,Frankfurt(Oder) (an 12:18),
11:19,RE 3114,Cottbus Hbf (an 12:55),2
11:21,RE 3719,Dessau Hbf (an 12:53),3
11:39 (+2),RE 3716,Senftenberg (an 13:41),2
11:44,RE 3115,Hennigsdorf(b Berlin) (an 12:23),4
11:52,RE 94725,Frankfurt(Oder) (an 13:18),1
12:19 (+4),RE 3116,Cottbus Hbf (an 13:55),2
12:21 (+1),RE 3721,Dessau Hbf (an 13:53),3
12:39 (+21),RE 3718,Senftenberg (an 14:41),2
12:44,RE 3117,Hennigsdorf(b Berlin) (an 13:25),4
12:47 (+34),IC 2035,Berlin Ostbahnhof (an 13:06),2
12:52,RE 94727,Frankfurt(Oder) (an 14:18),
13:19,RE 3118,Cottbus Hbf (an 14:55),2
13:21 (+13),RE 3723,Dessau Hbf (an 14:53),3
13:39 (+3),RE 3720,Senftenberg (an 15:41),2
13:44,RE 3119,Hennigsdorf(b Berlin) (an 14:23),4
13:52,RE 94729,Frankfurt(Oder) (an 15:18),
14:19,RE 3120,Cottbus Hbf (an 15:55),2
14:21,RE 3725,Dessau Hbf (an 15:53),3
14:39 (+1),RE 3722,Senftenberg (an 16:41),2
14:45,RE 3121,Hennigsdorf(b Berlin) (an 15:23),4
14:52,RE 94731,Frankfurt(Oder) (an 16:18),1
14:58,RB 18160,Berlin-Wannsee (an 15:10),3
15:04,RB 18159,Berlin Ostbahnhof (an 15:21),1
15:12 (+1),IC 2034,Norddeich Mole (an 22:14),3
15:19,RE 3122,Cottbus Hbf (an 16:55),2
15:21 (+7),RE 3727,Dessau Hbf (an 16:53),3
15:39 (+17),RE 3724,Senftenberg (an 17:41),2
15:44,RE 3123,Hennigsdorf(b Berlin) (an 16:23),4
15:52,RE 94733,Frankfurt(Oder) (an 17:18),1
15:58,RB 18162,Berlin-Wannsee (an 16:10),3
16:04,RB 18161,Berlin Ostbahnhof (an 16:21),1
16:19,RE 3124,Cottbus Hbf (an 17:55),2
16:21 (+16),RE 3729,Dessau Hbf (an 17:53),4
16:39 (+9),RE 3726,Senftenberg (an 18:41),2
16:44 (+5),RE 3125,Hennigsdorf(b Berlin) (an 17:23),4
16:52,RE 94735,Frankfurt(Oder) (an 18:18),
16:58,RB 18164,Berlin-Wannsee (an 17:10),3
17:04,RB 18163,Berlin Ostbahnhof (an 17:21),1
17:19,RE 3126,Cottbus Hbf (an 18:55),2
17:21 (+11),RE 3731,Dessau Hbf (an 18:53),4
17:39 (+3),RE 3728,Senftenberg (an 19:41),2
17:41,IC 2232,Magdeburg Hbf (an 19:20),
17:44 (+1),RE 3127,Hennigsdorf(b Berlin) (an 18:23),4
17:52,RE 94737,Frankfurt(Oder) (an 19:18),
17:58,RB 18166,Berlin-Wannsee (an 18:10),3
18:04,RB 18165,Berlin Ostbahnhof (an 18:21),1
18:19,RE 3128,Cottbus Hbf (an 19:55),2
18:21 (+1),RE 3733,Dessau Hbf (an 19:53),3
18:39 (+1),RE 3730,Senftenberg (an 20:41),2
18:44,RE 3129,Hennigsdorf(b Berlin) (an 19:23),4
18:45 (+11),IC 2431,Cottbus Hbf (an 20:21),3
18:52,RB 94739,Frankfurt(Oder) (an 20:18),
18:52,RE 94739,Frankfurt(Oder) (an 20:18),
18:58 Ausfall,ICE 1549,Berlin Ostbahnhof (an 19:13),2
19:19 (+26),RE 3130,Cottbus Hbf (an 20:55),2
19:21 (+1),RE 3735,Dessau Hbf (an 20:53),3
19:39 (+2),RE 3732,Senftenberg (an 21:41),2
19:44,RE 3131,Hennigsdorf(b Berlin) (an 20:23),4
19:52,RE 94741,Berlin Ostbahnhof (an 20:09),
20:05 (+1),ICE 540,Köln Hbf (an 01:39),4
20:19 (+2),RE 3132,Cottbus Hbf (an 21:55),2
20:21 (+5),RE 3737,Dessau Hbf (an 21:53),3
20:35,ICE 2913,Kassel-Wilhelmshöhe (an 23:13),3
20:35,ICE 679,Kassel-Wilhelmshöhe (an 23:13),3
20:35 (+8),ICE 794,Berlin Ostbahnhof (an 20:49),2
20:44 (+29),RE 3133,Hennigsdorf(b Berlin) (an 21:23),3
20:52,RE 94743,Frankfurt(Oder) (an 22:18),
21:00 Ausfall,ICE 1055,Berlin Ostbahnhof (an 21:15),1
21:08 (+1),RE 73825,Erkner (an 21:49),2
21:08,RE 94748,Berlin-Wannsee (an 21:20),
21:15 (+65),ICE 643,Berlin Ostbahnhof (an 21:29),1
21:21 (+18),RE 3739,Dessau Hbf (an 22:53),3
21:21,RE 7,Berlin-Wannsee (an 21:34),
21:22,RE 3134,Cottbus Hbf (an 22:55),1
21:35 (+39),ICE 278,Berlin Ostbahnhof (an 21:50),1
21:43 (+14),ICE 840,Hannover Hbf (an 00:09),3
21:44 (+9),RE 3135,Hennigsdorf(b Berlin) (an 22:25),4
