Abfahrt,Zugnr.,nach (Ankunft),Gleis
09:15,RE 3306,Stralsund Hbf (an 12:44),3
09:17 (+2),RB 62057,Berlin Südkreuz (an 09:21),1
09:17 (+4),RE 4355,Berlin Südkreuz (an 09:23),2
09:35,RE 3345,Luckenwalde (an 10:27),1
09:41 (+1),RE 3508,Stralsund Hbf (an 12:51),3
09:42,RB 62058,Dallgow-Döberitz (an 10:09),
09:46 (+1),RE 62008,Baruth(Mark) (an 10:36),1
09:48 (+1),RE 3171,Stendal Hbf (an 11:30),3
09:50,RB 18509,Berlin Hbf (an 09:53),4
10:04,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:05,RB 21850,Berlin Hbf (an 10:08),4
10:10,RE 3168,Jüterbog (an 10:54),2
10:12,RE 62013,Elstal (an 10:49),4
10:16 (+1),RE 3346,Schwedt(Oder) (an 11:55),3
10:17 (+1),RB 62059,Berlin Südkreuz (an 10:22),1
10:17 (+1),RE 3507,Berlin Südkreuz (an 10:24),2
10:21,RB 21852,Berlin Hbf (an 10:24),4
10:26,RB 21857,Flughafen BER (an 10:45),1
10:36 (+6),RB 21854,Berlin Hbf (an 10:39),4
10:41,RE 4356,Rostock Hbf (an 13:21),3
10:42,RB 62060,Wustermark (an 11:18),
10:43 (+3),RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47 (+5),RE 3151,Schorndorf (an 13:09),3
10:48 (+1),RE 62010,Elsterwerda (an 12:31),1
10:50,RB 18511,Berlin Hbf (an 10:53),4
10:56,RB 21861,Flughafen BER (an 11:14),1
11:04,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:05,RB 21858,Berlin Hbf (an 11:08),4
11:10 (+2),RE 62015,Elstal (an 11:53),4
11:12,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15 (+1),RE 3308,Stralsund Hbf (an 14:44),3
11:17 (+1),RB 62061,Berlin Südkreuz (an 11:21),1
11:17,RE 4357,Berlin Südkreuz (an 11:23),2
11:20 (+6),RB 21860,Berlin Hbf (an 11:23),4
11:26,RB 21865,Flughafen BER (an 11:45),1
11:35 (+3),RE 3347,Luckenwalde (an 12:27),1
11:36 (+3),RB 21862,Berlin Hbf (an 11:39),4
11:41,RB 21867,Flughafen BER (an 12:00),1
11:41,RE 3510,Stralsund Hbf (an 14:51),3
11:43,RB 62062,Wustermark (an 12:18),
11:46,RE 62012,Baruth(Mark) (an 12:36),1
11:50,RB 18513,Berlin Hbf (an 11:53),4
11:50 (+4),RE 3173,Stendal Hbf (an 13:30),3
12:04,RB 18512,Lübbenau(Spreewald) (an 13:15),1
12:07,RB 21866,Berlin Hbf (an 12:09),4
12:10 (+2),RE 3170,Jüterbog (an 12:54),2
12:12,RE 62017,Elstal (an 12:49),4
12:16 (+3),RE 3348,Schwedt(Oder) (an 13:55),3
12:17 (+1),RB 62063,Berlin Südkreuz (an 12:21),1
12:19,RE 3509,Berlin Südkreuz (an 12:25),2
12:20 (+2),RB 21868,Berlin Hbf (an 12:23),4
12:26,RB 21873,Flughafen BER (an 12:46),1
12:36,RB 21870,Berlin Hbf (an 12:39),4
12:41,RB 21875,Flughafen BER (an 13:00),1
12:41 (+1),RE 4358,Rostock Hbf (an 15:21),3
12:42,RB 62064,Wustermark (an 13:19),
12:43 (+1),RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47 (+1),RE 3153,Rathenow (an 13:54),3
12:48,RE 62014,Elsterwerda (an 14:31),1
12:49 (+1),RB 18515,Berlin Hbf (an 12:53),4
12:55,RB 21877,Flughafen BER (an 13:14),1
13:04,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:05,RB 21874,Berlin Hbf (an 13:08),4
13:10 (+1),RE 62019,Elstal (an 14:00),4
13:12,RE 3152,Falkenberg(Elster) (an 14:44),2
13:15,RE 3310,Stralsund Hbf (an 16:44),3
13:17 (+1),RB 62065,Berlin Südkreuz (an 13:21),1
13:17 (+1),RE 4359,Berlin Südkreuz (an 13:23),2
13:20,RB 21876,Berlin Hbf (an 13:23),4
13:35 (+6),RE 3349,Luckenwalde (an 14:27),1
13:36 (+2),RB 21878,Berlin Hbf (an 13:39),4
13:41 (+1),RE 3512,Stralsund Hbf (an 16:51),3
13:42,RB 62066,Wustermark (an 14:18),4
13:46 (+2),RE 62016,Elsterwerda (an 15:14),1
13:48,RB 18043,Frauenhain (an 23:49),3
13:48,RE 3175,Stendal Hbf (an 15:30),3
13:50 (+3),RB 18517,Berlin Hbf (an 13:53),4
13:56,RB 21885,Flughafen BER (an 14:14),1
14:04,RB 18516,Lübbenau(Spreewald) (an 15:15),1
14:05,RB 21882,Berlin Hbf (an 14:08),4
14:10 (+2),RE 3172,Jüterbog (an 14:54),2
14:12,RE 62021,Elstal (an 14:49),4
14:16 (+2),RE 3350,Schwedt(Oder) (an 15:55),3
14:17 (+1),RB 62067,Rangsdorf (an 14:39),1
14:17,RE 3511,Berlin Südkreuz (an 14:23),2
14:20 (+3),RB 21884,Berlin Hbf (an 14:22),4
14:26,RB 21889,Flughafen BER (an 14:45),1
14:36,RB 21886,Berlin Hbf (an 14:39),4
14:41 (+1),RE 4360,Rostock Hbf (an 17:21),3
14:42,RB 62068,Wustermark (an 15:18),4
14:43 (+2),RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:45 (+1),RB 62018,Elsterwerda (an 16:28),1
14:45,RE 62018,Elsterwerda (an 16:28),
14:47 (+1),RE 3155,Rathenow (an 15:54),3
14:49 (+1),RB 18519,Berlin Hbf (an 14:53),4
15:04,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:05,RB 21890,Berlin Hbf (an 15:08),4
15:10 (+14),RE 62023,Elstal (an 15:55),4
15:12 (+2),RE 3154,Falkenberg(Elster) (an 16:45),2
15:15 (+6),RE 3312,Stralsund Hbf (an 18:44),3
15:17 (+3),RB 62069,Rangsdorf (an 15:38),1
15:17 (+4),RE 4361,Berlin Südkreuz (an 15:23),2
15:35 (+26),RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),1
15:41,RE 3514,Stralsund Hbf (an 18:51),3
15:42,RB 62070,Wustermark (an 16:18),4
15:46,RE 62020,Elsterwerda (an 17:15),1
15:48 (+3),RE 3177,Stendal Hbf (an 17:30),3
15:50 (+1),RB 18521,Berlin Hbf (an 15:53),4
16:04 (+3),RB 18520,Lübbenau(Spreewald) (an 17:15),1
16:10 (+3),RE 3174,Jüterbog (an 16:55),2
16:12 (+2),RE 62025,Elstal (an 16:49),4
16:16 (+2),RE 3352,Schwedt(Oder) (an 17:55),3
16:18 (+4),RB 62071,Rangsdorf (an 16:39),1
16:19 (+1),RE 3513,Berlin Südkreuz (an 16:24),2
16:26 (+1),RB 21905,Flughafen BER (an 16:45),1
16:36 (+1),RB 21902,Berlin Hbf (an 16:39),4
16:41 (+1),RE 21907,Flughafen BER (an 17:00),1
16:41 (+1),RE 4362,Rostock Hbf (an 19:21),3
16:42 (+1),RB 62072,Wustermark (an 17:18),4
16:43 (+1),RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47 (+1),RE 3157,Rathenow (an 17:54),3
16:48 (+1),RE 62022,Elsterwerda (an 18:31),1
16:51 (+2),RB 18523,Berlin Hbf (an 16:54),4
16:56,RE 21909,Flughafen BER (an 17:14),1
17:04,RB 18522,Cottbus Hbf (an 18:48),1
17:10,RE 62027,Elstal (an 17:47),4
17:12,RE 3156,Falkenberg(Elster) (an 18:49),2
17:15,RE 3314,Stralsund Hbf (an 20:44),3
17:17 (+1),RB 62073,Rangsdorf (an 17:38),1
17:17,RE 4363,Berlin Südkreuz (an 17:23),2
17:23,RE 21913,Flughafen BER (an 17:45),1
17:35,RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),1
17:41,RE 21915,Flughafen BER (an 18:00),1
17:41,RE 3516,Stralsund Hbf (an 20:51),3
17:43,RB 62074,Wustermark (an 18:18),4
17:46,RE 62024,Elsterwerda (an 19:15),1
17:49,RE 26117,Stendal Hbf (an 19:30),
17:49,RE 3179,Stendal Hbf (an 19:30),3
17:50,RB 18525,Berlin Hbf (an 17:53),4
17:55,RE 21917,Flughafen BER (an 18:14),1
18:04,RB 18524,Lübbenau(Spreewald) (an 19:14),1
18:05,RB 21914,Berlin Hbf (an 18:08),4
18:10,RE 3176,Jüterbog (an 18:54),2
18:12,RE 62029,Elstal (an 18:49),4
18:16,RE 3354,Schwedt(Oder) (an 19:55),3
18:17,RB 62075,Rangsdorf (an 18:38),
18:17,RE 3515,Berlin Südkreuz (an 18:23),2
18:26,RE 21921,Flughafen BER (an 18:45),1
18:36,RE 21918,Berlin Hbf (an 18:39),4
18:41,RE 21923,Flughafen BER (an 19:00),1
18:41,RE 4364,Rostock Hbf (an 21:21),3
18:42,RB 62076,Wustermark (an 19:18),4
18:43,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47,RE 3159,Rathenow (an 19:49),3
18:48,RE 62026,Elsterwerda (an 20:31),1
18:50,RB 18527,Berlin Hbf (an 18:53),4
18:56,RE 21925,Flughafen BER (an 19:14),1
19:04,RB 18526,Cottbus Hbf (an 20:48),1
19:05,RE 21922,Berlin Hbf (an 19:08),4
19:11,RE 62031,Elstal (an 19:53),4
19:12,RE 3158,Falkenberg(Elster) (an 20:44),2
19:15,RE 3316,Stralsund Hbf (an 22:49),3
19:17,RE 4365,Berlin Südkreuz (an 19:23),2
19:20,RE 21924,Berlin Hbf (an 19:23),4
19:26,RE 21929,Flughafen BER (an 19:45),1
19:36,RB 21926,Berlin Hbf (an 19:39),4
19:41,RE 21931,Flughafen BER (an 20:00),1
19:41,RE 3518,Stralsund Hbf (an 22:51),3
19:42,RB 62078,Wustermark (an 20:18),
19:46,RE 62028,Baruth(Mark) (an 20:35),1
19:48,RE 3181,Stendal Hbf (an 21:13),3
19:50,RB 18529,Berlin Hbf (an 19:53),4
19:56,RE 21933,Flughafen BER (an 20:14),1
20:04,RB 18528,Cottbus Hbf (an 21:48),1
20:05,RB 21930,Berlin Hbf (an 20:08),4
20:10,RE 3178,Jüterbog (an 20:54),2
20:12,RE 62033,Elstal (an 20:49),4
20:16,RE 3356,Schwedt(Oder) (an 21:55),3
20:17,RE 3517,Berlin Südkreuz (an 20:22),2
20:20,RB 21932,Berlin Hbf (an 20:23),4
20:26,RE 21937,Flughafen BER (an 20:45),1
20:36,RB 21934,Berlin Hbf (an 20:39),4
20:41,RB 21939,Flughafen BER (an 21:00),1
20:41,RE 4366,Rostock Hbf (an 23:21),3
20:42,RB 62080,Wustermark (an 21:18),
20:43,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47,RE 3161,Rathenow (an 21:52),3
20:48,RE 62030,Elsterwerda (an 22:31),1
20:50,RB 18531,Berlin Hbf (an 20:53),4
20:59,RE 3318,Pasewalk (an 23:14),3
21:03,RB 21941,Flughafen BER (an 21:24),1
21:05,RB 21938,Berlin Hbf (an 21:08),4
21:10,RE 62035,Elstal (an 21:53),4
21:12,RE 3160,Jüterbog (an 21:56),2
21:17,RE 4367,Berlin Südkreuz (an 21:23),2
21:26,RB 21945,Flughafen BER (an 21:45),
21:35,RE 3357,Jüterbog (an 22:30),1
21:41,RB 21947,Flughafen BER (an 22:00),
21:41,RE 3520,Neustrelitz Hbf (an 22:59),
21:46,RE 62032,Neuhof(b Zossen) (an 22:29),
21:56,RB 21949,Flughafen BER (an 22:14),
22:11,RB 21951,Flughafen BER (an 22:29),
22:16,RE 3358,Angermünde (an 23:30),
22:17,RE 3519,Berlin Südkreuz (an 22:23),2
22:26,RB 21953,Flughafen BER (an 22:45),
22:41,RE 4368,Rostock Hbf (an 01:21),3
22:43,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),2
22:50,RB 56814,Berlin Südkreuz (an 22:53),2
