Abfahrt,Zugnr.,nach (Ankunft),Gleis
09:33,RE 3110,Cottbus Hbf (an 10:55),1
09:53,RE 3712,Senftenberg (an 11:41),1
09:54,RE 33686,Berlin-Wannsee (an 10:20),
09:54,RE 94726,Berlin-Wannsee (an 10:20),
10:08 (+1),RE 3717,Dessau Hbf (an 11:53),2
10:16,RE 75857,Potsdam Hbf (an 10:51),
10:16,RE 94768,Potsdam Hbf (an 10:51),2
10:29,RE 3113,Hennigsdorf(b Berlin) (an 11:23),2
10:33,RE 3112,Cottbus Hbf (an 11:55),1
10:43 (+1),RE 94763,Berlin Ostkreuz (an 10:51),
10:53 (+3),RE 3714,Senftenberg (an 12:41),1
10:54,RE 33688,Berlin-Wannsee (an 11:20),
10:54,RE 94728,Berlin-Wannsee (an 11:20),2
11:06,RE 94723,Berlin Ostkreuz (an 11:14),
11:08 Ausfall,RE 3719,Dessau Hbf (an 12:53),2
11:16,RE 92646,Potsdam Hbf (an 11:51),
11:16,RE 94770,Potsdam Hbf (an 11:51),
11:29,RE 3115,Hennigsdorf(b Berlin) (an 12:23),2
11:33,RE 3114,Cottbus Hbf (an 12:55),1
11:43,RE 94765,Berlin Ostkreuz (an 11:51),
11:53 (+4),RE 3716,Senftenberg (an 13:41),1
11:54,RE 33690,Berlin-Wannsee (an 12:20),
11:54,RE 94730,Berlin-Wannsee (an 12:20),
12:06,RE 94725,Erkner (an 12:31),1
12:08 (+1),RE 3721,Dessau Hbf (an 13:53),2
12:16,RB 94772,Potsdam Hbf (an 12:51),
12:16,RE 94772,Potsdam Hbf (an 12:51),
12:29,RE 3117,Hennigsdorf(b Berlin) (an 13:23),2
12:33,RE 3116,Cottbus Hbf (an 13:55),1
12:43,RE 94767,Erkner (an 13:11),1
12:53 Ausfall,RE 3718,Senftenberg (an 14:41),1
12:54,RE 33692,Berlin-Wannsee (an 13:20),
12:54,RE 94732,Berlin-Wannsee (an 13:20),2
13:06,RE 94727,Berlin Ostkreuz (an 13:14),
13:08 (+1),RE 3723,Dessau Hbf (an 14:53),2
13:16,RE 94774,Potsdam Hbf (an 13:51),
13:29,RE 3119,Hennigsdorf(b Berlin) (an 14:23),2
13:33,RE 3118,Cottbus Hbf (an 14:55),1
13:53 (+3),RE 3720,Senftenberg (an 15:41),1
13:54,RE 92654,Berlin-Wannsee (an 14:20),
13:54,RE 94734,Berlin-Wannsee (an 14:20),
14:06,RE 94729,Berlin Ostkreuz (an 14:14),
14:08 (+12),RE 3725,Dessau Hbf (an 15:53),2
14:16,RE 94776,Potsdam Hbf (an 14:51),2
14:29,RE 3121,Hennigsdorf(b Berlin) (an 15:23),2
14:33,RE 3120,Cottbus Hbf (an 15:55),1
14:43,RE 94771,Erkner (an 15:11),1
14:53 Ausfall,RE 3722,Senftenberg (an 16:41),1
14:54,RE 33696,Berlin-Wannsee (an 15:20),
14:54,RE 94736,Berlin-Wannsee (an 15:20),
15:06,RE 94731,Erkner (an 15:31),1
15:08 (+1),RE 3727,Dessau Hbf (an 16:53),2
15:16,RE 92642,Potsdam Hbf (an 15:51),
15:16,RE 94778,Potsdam Hbf (an 15:51),
15:29,RE 3123,Hennigsdorf(b Berlin) (an 16:23),2
15:33,RE 3122,Cottbus Hbf (an 16:55),1
15:53 (+2),RE 3724,Senftenberg (an 17:41),1
15:54,RB 94738,Berlin-Wannsee (an 16:20),
15:54,RE 92478,Berlin Hbf (an 15:59),
16:06,RE 94733,Erkner (an 16:31),1
16:08 (+1),RE 3729,Dessau Hbf (an 17:53),2
16:16,RB 94780,Potsdam Hbf (an 16:51),2
16:16,RE 75859,Potsdam Hbf (an 16:51),
16:29,RE 3125,Hennigsdorf(b Berlin) (an 17:23),2
16:33,RE 3124,Cottbus Hbf (an 17:55),1
16:53 (+3),RE 3726,Senftenberg (an 18:41),1
16:54,RB 94740,Berlin-Wannsee (an 17:20),
16:54,RE 94740,Berlin-Wannsee (an 17:20),
17:08 (+5),RE 3731,Dessau Hbf (an 18:53),2
17:16,RB 94782,Potsdam Hbf (an 17:51),
17:16,RE 75861,Potsdam Hbf (an 17:51),
17:29 (+1),RE 3127,Hennigsdorf(b Berlin) (an 18:23),2
17:33,RE 3126,Cottbus Hbf (an 18:55),1
17:53 (+1),RE 3728,Senftenberg (an 19:41),1
17:54,RE 92496,Berlin-Wannsee (an 18:20),
17:54,RE 94742,Berlin-Wannsee (an 18:20),
18:08 (+2),RE 3733,Dessau Hbf (an 19:53),2
18:16,RE 75863,Potsdam Hbf (an 18:51),
18:16,RE 94784,Potsdam Hbf (an 18:51),
18:29 (+1),RE 3129,Hennigsdorf(b Berlin) (an 19:23),2
18:33 (+1),RE 3128,Cottbus Hbf (an 19:55),1
18:53 Ausfall,RE 3730,Senftenberg (an 20:41),1
18:54,RE 94744,Berlin-Wannsee (an 19:20),
19:08 (+5),RE 3735,Dessau Hbf (an 20:53),2
19:16,RB 94786,Potsdam Hbf (an 19:51),
19:16,RE 75865,Potsdam Hbf (an 19:51),
19:29 (+8),RE 3131,Hennigsdorf(b Berlin) (an 20:23),2
19:33 (+17),RE 3130,Cottbus Hbf (an 20:55),1
19:53 (+1),RE 3732,Senftenberg (an 21:41),1
19:54,RE 94746,Berlin-Wannsee (an 20:20),
20:08 (+1),RE 3737,Dessau Hbf (an 21:53),2
20:16,RE 94788,Potsdam Hbf (an 20:51),
20:29,RE 3133,Hennigsdorf(b Berlin) (an 21:23),2
20:33 (+3),RE 3132,Cottbus Hbf (an 21:55),1
20:54,RE 94748,Berlin-Wannsee (an 21:20),
21:08,RE 3739,Dessau Hbf (an 22:53),2
21:29,RE 3135,Hennigsdorf(b Berlin) (an 22:25),2
21:33,RE 3134,Cottbus Hbf (an 22:55),1
21:48,RE 94790,Berlin-Wannsee (an 22:14),
22:10,RE 3741,Bad Belzig (an 23:19),2
22:10,RE 7,Berlin-Wannsee (an 22:35),
22:29,RE 3137,Hennigsdorf(b Berlin) (an 23:26),2
22:48,RB 94792,Potsdam Hbf (an 23:22),
22:48,RE 91393,Potsdam Hbf (an 23:22),
22:53,RE 3738,Berlin Ostbahnhof (an 22:56),1
23:00,RE 3136,Cottbus Hbf (an 00:40),1
23:08,RE 3743,Dessau Hbf (an 00:53),2
23:29,RE 3139,Berlin-Charlottenburg (an 23:46),2
23:48,RB 94794,Potsdam Hbf (an 00:23),
23:48,RE 91695,Potsdam Hbf (an 00:23),
23:53,RE 3740,Berlin Ostbahnhof (an 23:56),1
23:59 (+3),RE 3138,Cottbus Hbf (an 01:40),1
