Abfahrt,Zugnr.,nach (Ankunft),Gleis
12:49 (+1),RB 18515,Berlin Hbf (an 12:53),4
12:55,RB 21877,Flughafen BER (an 13:14),1
13:04,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:05,RB 21874,Berlin Hbf (an 13:08),4
13:10 (+5),RE 62019,Elstal (an 14:00),4
13:12 (+1),RE 3152,Falkenberg(Elster) (an 14:44),2
13:15 (+2),RE 3310,Stralsund Hbf (an 16:44),3
13:17 (+1),RB 62065,Berlin Südkreuz (an 13:21),1
13:17 (+4),RE 4359,Berlin Südkreuz (an 13:23),2
13:20,RB 21876,Berlin Hbf (an 13:23),4
13:23,RB 21881,Flughafen BER (an 13:45),
13:35 (+2),RE 3349,Luckenwalde (an 14:27),1
13:36 (+1),RB 21878,Berlin Hbf (an 13:39),4
13:41,RB 21883,Flughafen BER (an 14:00),
13:41,RE 3512,Stralsund Hbf (an 16:51),3
13:42,RB 62066,Wustermark (an 14:18),4
13:46,RE 62016,Elsterwerda (an 15:14),1
13:48,RB 18043,Prösen Ost (an 23:45),3
13:48,RE 3175,Stendal Hbf (an 15:30),3
13:50 (+2),RB 18517,Berlin Hbf (an 13:53),4
13:56,RB 21885,Flughafen BER (an 14:14),1
14:04,RB 18516,Lübbenau(Spreewald) (an 15:15),1
14:05 (+1),RB 21882,Berlin Hbf (an 14:08),4
14:10 (+2),RE 3172,Jüterbog (an 14:54),2
14:12,RE 62021,Elstal (an 14:49),4
14:16 (+12),RE 3350,Schwedt(Oder) (an 15:55),3
14:17 (+8),RB 62067,Rangsdorf (an 14:39),1
14:17 Ausfall,RE 3511,Berlin Südkreuz (an 14:23),2
14:20,RB 21884,Berlin Hbf (an 14:22),4
14:26,RB 21889,Flughafen BER (an 14:45),1
14:36,RB 21886,Berlin Hbf (an 14:39),4
14:41 Ausfall,RE 4360,Rostock Hbf (an 17:21),3
14:42,RB 62068,Wustermark (an 15:18),4
14:43 (+3),RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:45 (+1),RB 62018,Elsterwerda (an 16:28),1
14:45,RE 62018,Elsterwerda (an 16:28),
14:47 (+1),RE 3155,Rathenow (an 15:54),3
14:49 (+5),RB 18519,Berlin Hbf (an 14:53),4
15:04,RB 18518,Lübbenau(Spreewald) (an 16:15),1
15:05 (+1),RB 21890,Berlin Hbf (an 15:08),4
15:10 (+16),RE 62023,Elstal (an 15:55),4
15:12 (+1),RE 3154,Falkenberg(Elster) (an 16:45),2
15:15 (+9),RE 3312,Stralsund Hbf (an 18:44),3
15:17 (+1),RB 62069,Rangsdorf (an 15:38),1
15:17 (+4),RE 4361,Berlin Südkreuz (an 15:23),2
15:35 (+4),RE 3351,Lutherstadt Wittenberg Hbf (an 17:06),1
15:41 (+31),RE 3514,Stralsund Hbf (an 18:51),3
15:42 (+3),RB 62070,Wustermark (an 16:18),4
15:46 (+3),RE 62020,Elsterwerda (an 17:15),1
15:48 (+13),RE 3177,Stendal Hbf (an 17:30),3
15:50 (+5),RB 18521,Berlin Hbf (an 15:53),4
16:04,RB 18520,Lübbenau(Spreewald) (an 17:15),1
16:10 (+3),RE 3174,Jüterbog (an 16:55),2
16:12,RE 62025,Elstal (an 16:49),4
16:16 (+12),RE 3352,Schwedt(Oder) (an 17:55),3
16:18,RB 62071,Rangsdorf (an 16:39),1
16:19 Ausfall,RE 3513,Berlin Südkreuz (an 16:24),2
16:26,RB 21905,Flughafen BER (an 16:45),1
16:36,RB 21902,Berlin Hbf (an 16:39),4
16:41,RE 21907,Flughafen BER (an 17:00),1
16:41 Ausfall,RE 4362,Rostock Hbf (an 19:21),3
16:42 (+3),RB 62072,Wustermark (an 17:18),4
16:43,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47 (+1),RE 3157,Rathenow (an 17:54),3
16:48 (+1),RE 62022,Elsterwerda (an 18:31),1
16:51 (+4),RB 18523,Berlin Hbf (an 16:54),4
16:56,RE 21909,Flughafen BER (an 17:14),1
17:04,RB 18522,Cottbus Hbf (an 18:48),1
17:10 (+24),RE 62027,Elstal (an 17:47),4
17:12 (+1),RE 3156,Falkenberg(Elster) (an 18:49),2
17:15,RE 3314,Stralsund Hbf (an 20:44),
17:17 (+1),RB 62073,Rangsdorf (an 17:38),1
17:17 Ausfall,RE 4363,Berlin Südkreuz (an 17:23),2
17:23,RE 21913,Flughafen BER (an 17:45),1
17:35 (+4),RE 3353,Lutherstadt Wittenberg Hbf (an 19:06),1
17:41,RE 21915,Flughafen BER (an 18:00),1
17:41 Ausfall,RE 3516,Stralsund Hbf (an 20:51),3
17:43,RB 62074,Wustermark (an 18:18),4
17:46 (+1),RE 62024,Elsterwerda (an 19:15),1
17:49,RE 26117,Stendal Hbf (an 19:30),
17:49,RE 3179,Stendal Hbf (an 19:30),3
17:50 (+1),RB 18525,Berlin Hbf (an 17:53),4
17:55,RE 21917,Flughafen BER (an 18:14),1
18:04,RB 18524,Lübbenau(Spreewald) (an 19:14),1
18:05,RB 21914,Berlin Hbf (an 18:08),4
18:10,RE 3176,Jüterbog (an 18:54),2
18:12,RE 62029,Elstal (an 18:49),4
18:16 (+1),RE 3354,Schwedt(Oder) (an 19:55),3
18:17 (+1),RB 62075,Rangsdorf (an 18:38),
18:17 (+18),RE 3515,Berlin Südkreuz (an 18:23),2
18:26,RE 21921,Flughafen BER (an 18:45),1
18:36,RE 21918,Berlin Hbf (an 18:39),4
18:41,RE 21923,Flughafen BER (an 19:00),1
18:41 (+14),RE 4364,Rostock Hbf (an 21:21),3
18:42 (+5),RB 62076,Wustermark (an 19:18),4
18:43 (+2),RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47 (+3),RE 3159,Rathenow (an 19:49),3
18:48 (+2),RE 62026,Elsterwerda (an 20:31),1
18:50 (+1),RB 18527,Berlin Hbf (an 18:53),4
18:56,RE 21925,Flughafen BER (an 19:14),1
19:04,RB 18526,Cottbus Hbf (an 20:48),1
19:05 (+1),RE 21922,Berlin Hbf (an 19:08),4
19:11 (+2),RE 62031,Elstal (an 19:53),4
19:12,RE 3158,Falkenberg(Elster) (an 20:44),2
19:15 (+1),RE 3316,Stralsund Hbf (an 22:49),3
19:17 (+5),RE 4365,Berlin Südkreuz (an 19:23),2
19:20 (+4),RE 21924,Berlin Hbf (an 19:23),4
19:26,RE 21929,Flughafen BER (an 19:45),1
19:36 (+1),RB 21926,Berlin Hbf (an 19:39),4
19:41,RE 21931,Flughafen BER (an 20:00),1
19:41 (+1),RE 3518,Stralsund Hbf (an 22:51),3
19:42,RB 62078,Wustermark (an 20:18),
19:46,RE 62028,Baruth(Mark) (an 20:35),1
19:48 (+3),RE 3181,Stendal Hbf (an 21:13),3
19:50,RB 18529,Berlin Hbf (an 19:53),4
19:56,RE 21933,Flughafen BER (an 20:14),1
20:04,RB 18528,Cottbus Hbf (an 21:48),1
20:05,RB 21930,Berlin Hbf (an 20:08),4
20:10,RE 3178,Jüterbog (an 20:54),2
20:12,RE 62033,Elstal (an 20:49),4
20:16 (+5),RE 3356,Schwedt(Oder) (an 21:55),3
20:17 (+6),RE 3517,Berlin Südkreuz (an 20:22),2
20:20,RB 21932,Berlin Hbf (an 20:23),4
20:26,RE 21937,Flughafen BER (an 20:45),1
20:36,RB 21934,Berlin Hbf (an 20:39),4
20:41,RB 21939,Flughafen BER (an 21:00),1
20:41 (+1),RE 4366,Rostock Hbf (an 23:21),3
20:42,RB 62080,Wustermark (an 21:18),
20:43,RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47 (+6),RE 3161,Rathenow (an 21:52),3
20:48 (+1),RE 62030,Elsterwerda (an 22:31),1
20:50,RB 18531,Berlin Hbf (an 20:53),4
20:59 (+2),RE 3318,Pasewalk (an 23:14),3
21:03 (+1),RB 21941,Flughafen BER (an 21:24),1
21:05 (+1),RB 21938,Berlin Hbf (an 21:08),4
21:10 (+9),RE 62035,Elstal (an 21:53),4
21:12 (+3),RE 3160,Jüterbog (an 21:56),2
21:17 (+5),RE 4367,Berlin Südkreuz (an 21:23),2
21:20 (+2),RB 21940,Berlin Hbf (an 21:23),4
21:26,RB 21945,Flughafen BER (an 21:45),1
21:35,RE 3357,Jüterbog (an 22:30),1
21:41,RB 21947,Flughafen BER (an 22:00),1
21:41,RE 3520,Neubrandenburg (an 23:29),3
21:43,RB 62082,Dallgow-Döberitz (an 22:09),
21:46,RE 62032,Baruth(Mark) (an 22:35),1
21:48 (+1),RE 3183,Stendal Hbf (an 23:13),3
21:48,RE 91673,Stendal Hbf (an 23:13),
21:51,RB 21944,Berlin Hbf (an 21:54),4
21:56,RB 21949,Flughafen BER (an 22:14),1
22:05,RB 21946,Berlin Hbf (an 22:08),4
22:10,RE 3180,Jüterbog (an 22:54),2
22:11,RB 21951,Flughafen BER (an 22:29),1
22:12,RE 62037,Elstal (an 22:49),4
22:16,RE 3358,Berlin Gesundbrunnen (an 22:28),3
22:17 (+29),RE 3519,Berlin Südkreuz (an 22:23),2
22:20,RB 21948,Berlin Hbf (an 22:23),4
22:36,RB 21950,Berlin Hbf (an 22:39),4
22:41 (+34),RE 4368,Rostock Hbf (an 01:21),3
22:42,RB 62084,Wustermark (an 23:18),4
22:43,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),2
22:48,RE 62034,Baruth(Mark) (an 23:41),1
22:50,RB 21952,Berlin Hbf (an 22:53),4
22:50,RB 56814,Berlin Südkreuz (an 22:53),2
22:56,RB 21957,Flughafen BER (an 23:14),1
23:01,RE 3185,Stendal Hbf (an 00:18),3
23:05,RB 21954,Berlin Hbf (an 23:08),4
23:10,RE 62039,Wustermark (an 23:54),4
23:11,RB 21959,Flughafen BER (an 23:29),1
23:17,RE 4369,Berlin Südkreuz (an 23:24),2
23:20,RB 21956,Berlin Hbf (an 23:23),4
23:26,RB 21961,Flughafen BER (an 23:45),1
23:41,RB 21963,Naumburg(Saale)Hbf (an 11:13),1
23:41,RE 3522,Neubrandenburg (an 01:38),3
23:46,RE 62036,Baruth(Mark) (an 00:35),1
23:50,RB 21960,Berlin Hbf (an 23:53),4
23:56,RB 21965,Flughafen BER (an 00:14),1
