Abfahrt,Zugnr.,nach (Ankunft),Gleis
09:42,RB 62058,Berlin-Spandau (an 09:59),
09:46,RE 62008,Baruth(Mark) (an 10:36),1
09:48,RE 3171,Stendal Hbf (an 11:30),3
09:50,RB 18509,Berlin Hbf (an 09:53),4
10:04,RB 18508,Lübbenau(Spreewald) (an 11:15),1
10:05,RB 21850,Berlin Hbf (an 10:08),4
10:10,RE 3168,Jüterbog (an 10:54),2
10:12,RE 62013,Elstal (an 10:49),4
10:16 (+1),RE 3346,Schwedt(Oder) (an 11:55),3
10:17,RB 62059,Berlin Südkreuz (an 10:22),1
10:17 (+2),RE 3507,Berlin Südkreuz (an 10:24),2
10:21,RB 21852,Berlin Hbf (an 10:24),4
10:26,RB 21857,Flughafen BER (an 10:45),1
10:36,RB 21854,Berlin Hbf (an 10:39),4
10:41 (+1),RE 4356,Rostock Hbf (an 13:21),3
10:42,RB 62060,Berlin-Spandau (an 10:59),
10:43 (+1),RE 3305,Lutherstadt Wittenberg Hbf (an 12:07),2
10:47,RE 3151,Rathenow (an 11:54),3
10:48,RE 62010,Elsterwerda (an 12:31),1
10:50,RB 18511,Berlin Hbf (an 10:53),4
10:56,RB 21861,Flughafen BER (an 11:14),1
11:04,RB 18510,Lübbenau(Spreewald) (an 12:15),1
11:05,RB 21858,Berlin Hbf (an 11:08),4
11:10,RE 62015,Elstal (an 11:53),4
11:12,RE 3150,Falkenberg(Elster) (an 12:44),2
11:15 (+3),RE 3308,Stralsund Hbf (an 14:44),3
11:17,RB 62061,Berlin Südkreuz (an 11:21),1
11:17 (+1),RE 4357,Berlin Südkreuz (an 11:23),2
11:35,RE 3347,Luckenwalde (an 12:27),1
11:41,RE 3510,Stralsund Hbf (an 14:51),3
11:43,RB 62062,Berlin-Spandau (an 11:59),
11:46,RE 62012,Baruth(Mark) (an 12:36),1
11:50,RE 3173,Stendal Hbf (an 13:30),
12:04,RB 18512,Lübbenau(Spreewald) (an 13:15),
12:12,RE 62017,Elstal (an 12:49),4
12:16 (+2),RE 3348,Schwedt(Oder) (an 13:55),3
12:41,RE 4358,Rostock Hbf (an 15:21),
12:42,RB 62064,Berlin-Spandau (an 12:59),
12:43,RE 3307,Lutherstadt Wittenberg Hbf (an 14:07),2
12:47,RE 3153,Berlin-Spandau (an 13:04),
12:48,RE 62014,Elsterwerda (an 14:31),1
12:49,RB 18515,Berlin Hbf (an 12:53),4
13:04,RB 18514,Lübbenau(Spreewald) (an 14:15),1
13:10,RE 62019,Elstal (an 14:00),4
13:15 (+3),RE 3310,Stralsund Hbf (an 16:44),3
13:35,RE 3349,Luckenwalde (an 14:27),1
13:41 (+1),RE 3512,Stralsund Hbf (an 16:51),3
13:42,RB 62066,Wustermark (an 14:18),4
13:46,RE 62016,Baruth(Mark) (an 14:36),1
13:48,RE 3175,Stendal Hbf (an 15:30),3
13:50,RB 18517,Berlin Hbf (an 13:53),4
14:10,RE 3172,Jüterbog (an 14:54),2
14:12,RE 62021,Elstal (an 14:49),4
14:16,RE 3350,Schwedt(Oder) (an 15:55),3
14:17,RB 62067,Berlin Südkreuz (an 14:21),1
14:17,RE 3511,Berlin Südkreuz (an 14:23),2
14:41 (+1),RE 4360,Rostock Hbf (an 17:21),3
14:42,RB 62068,Berlin-Spandau (an 14:59),
14:43 (+9),RE 3309,Lutherstadt Wittenberg Hbf (an 16:07),2
14:45,RB 62018,Elsterwerda (an 16:28),1
14:45,RE 62018,Elsterwerda (an 16:28),
14:47,RE 3155,Berlin-Spandau (an 15:04),
14:49,RB 18519,Berlin Hbf (an 14:53),4
15:04,RB 18518,Lübbenau(Spreewald) (an 16:15),
15:10,RE 62023,Elstal (an 15:55),4
15:15,RE 3312,Stralsund Hbf (an 18:44),3
15:41 (+1),RE 3514,Stralsund Hbf (an 18:51),3
15:42,RB 62070,Berlin-Spandau (an 15:59),
15:46,RE 62020,Baruth(Mark) (an 16:36),1
15:48,RE 3177,Stendal Hbf (an 17:30),
16:04,RB 18520,Lübbenau(Spreewald) (an 17:15),1
16:12,RE 62025,Elstal (an 16:49),4
16:16 (+8),RE 3352,Schwedt(Oder) (an 17:55),3
16:19 (+1),RE 3513,Berlin Südkreuz (an 16:24),2
16:41 (+6),RE 4362,Rostock Hbf (an 19:21),3
16:42,RB 62072,Berlin-Spandau (an 16:59),
16:43,RE 3311,Lutherstadt Wittenberg Hbf (an 18:07),2
16:47,RE 3157,Berlin-Spandau (an 17:04),
16:48,RE 62022,Elsterwerda (an 18:31),1
17:04,RB 18522,Cottbus Hbf (an 18:48),1
17:10,RE 62027,Elstal (an 17:47),4
17:15 (+4),RE 3314,Stralsund Hbf (an 20:44),3
17:17 (+1),RE 4363,Berlin Südkreuz (an 17:23),2
17:35,RE 3353,Luckenwalde (an 18:27),1
17:41,RE 3516,Stralsund Hbf (an 20:51),3
17:43,RB 62074,Berlin-Spandau (an 17:59),
17:46,RE 62024,Baruth(Mark) (an 18:35),1
17:49,RE 26117,Stendal Hbf (an 19:30),
17:49 (+2),RE 3179,Stendal Hbf (an 19:30),3
17:50,RB 18525,Berlin Hbf (an 17:53),4
18:04,RB 18524,Lübbenau(Spreewald) (an 19:14),1
18:12,RE 62029,Elstal (an 18:49),4
18:16 (+1),RE 3354,Schwedt(Oder) (an 19:55),3
18:17,RE 3515,Berlin Südkreuz (an 18:23),2
18:41 (+1),RE 4364,Rostock Hbf (an 21:21),3
18:42,RB 62076,Berlin-Spandau (an 18:59),
18:43,RE 3313,Lutherstadt Wittenberg Hbf (an 20:07),2
18:47,RE 3159,Berlin-Spandau (an 19:04),
18:48,RE 62026,Elsterwerda (an 20:31),1
19:04 (+1),RB 18526,Cottbus Hbf (an 20:48),1
19:11 (+1),RE 62031,Elstal (an 19:53),4
19:15,RE 3316,Stralsund Hbf (an 22:49),3
19:17,RE 4365,Berlin Südkreuz (an 19:23),2
19:35 (+2),RE 3355,Luckenwalde (an 20:27),1
19:41,RE 3518,Stralsund Hbf (an 22:51),3
19:42,RB 62078,Berlin-Spandau (an 19:59),
19:46,RE 62028,Baruth(Mark) (an 20:35),1
19:48,RE 3181,Stendal Hbf (an 21:13),
20:04,RB 18528,Cottbus Hbf (an 21:48),1
20:12,RE 62033,Elstal (an 20:49),4
20:16,RE 3356,Angermünde (an 21:23),
20:17,RE 3517,Berlin Südkreuz (an 20:22),2
20:41 (+1),RE 4366,Rostock Hbf (an 23:21),3
20:42,RB 62080,Berlin-Spandau (an 20:59),
20:43 (+28),RE 3315,Lutherstadt Wittenberg Hbf (an 22:07),2
20:47,RE 3161,Berlin-Spandau (an 21:04),
20:48,RE 62030,Elsterwerda (an 22:31),1
20:50,RB 18531,Berlin Hbf (an 20:53),4
20:56,RB 18530,Cottbus Hbf (an 22:48),1
20:56,RE 20,Cottbus Hbf (an 22:48),
21:10 (+6),RE 62035,Elstal (an 21:53),4
21:15,RE 3318,Stralsund Hbf (an 00:45),3
21:17 (+4),RE 4367,Berlin Südkreuz (an 21:23),2
21:35,RE 3357,Jüterbog (an 22:30),1
21:41,RE 3520,Neustrelitz Hbf (an 22:59),
21:43,RB 62082,Berlin-Spandau (an 21:59),
21:46,RE 62032,Baruth(Mark) (an 22:35),1
21:48,RE 3183,Stendal Hbf (an 23:13),3
22:12,RE 62037,Berlin-Spandau (an 22:35),
22:16,RE 3358,Schwedt(Oder) (an 23:56),3
22:41,RE 4368,Rostock Hbf (an 01:10),3
22:42,RB 62084,Berlin-Spandau (an 22:59),
22:43,RE 3317,Lutherstadt Wittenberg Hbf (an 00:08),2
23:01,RE 3185,Stendal Hbf (an 00:18),3
23:05,RB 21954,Berlin Hbf (an 23:08),4
23:10,RE 62039,Wustermark (an 23:54),4
23:20,RB 21956,Berlin Hbf (an 23:23),4
23:38,RE 3359,Jüterbog (an 00:35),2
23:46 (+1),RE 62036,Baruth(Mark) (an 00:35),1
23:47,RB 74755,Zossen (an 00:18),
23:50,RB 21960,Berlin Hbf (an 23:53),4
