Ankunft,Zugnr.,von (Abfahrt),Gleis
06:39,RE 21822,Flughafen BER (ab 06:16),
06:39,RE 62002,Elstal (ab 06:07),2 D - G
06:42 (+4),ICE 644,Berlin Ostbahnhof (ab 06:32),14
06:43,RE 4352,Berlin Südkreuz (ab 06:34),5
06:44,RE 3706,Dessau Hbf (ab 05:05),11
06:45,RB 62052,Rangsdorf (ab 06:21),
06:48,ICE 1272,Frankfurt(Main)Hbf (ab 23:34),12
06:50,RE 3147,Falkenberg(Elster) (ab 05:14),
06:53 (+6),RB 18503,Cottbus Hbf (ab 05:23),8
06:53 (+6),RE 18503,Cottbus Hbf (ab 05:23),8
06:57 (+2),RE 73715,Magdeburg Hbf (ab 05:01),11
06:59,RE 73720,Frankfurt(Oder) (ab 05:42),14
07:06 (+2),ICE 1548,Berlin Ostbahnhof (ab 06:55),14
07:06,RE 3146,Stendal Hbf (ab 05:48),2
07:08,RE 21826,Flughafen BER (ab 06:46),8
07:11,RE 4353,Rostock Hbf (ab 04:34),4
07:12,RB 62053,Wustermark (ab 06:39),1
07:13 (+2),RE 3711,Senftenberg (ab 05:11),13
07:13,RE 62007,Elsterwerda (ab 05:29),7
07:16 (+2),ICE 795,Berlin Ostbahnhof (ab 07:06),14
07:18,RE 3304,Lutherstadt Wittenberg Hbf (ab 05:51),6
07:22,RE 73762,Frankfurt(Oder) (ab 06:11),13
07:23,RE 21828,Flughafen BER (ab 07:01),8
07:24,RE 3106,Hennigsdorf(b Berlin) (ab 06:35),12
07:28,IC 2432,Cottbus Hbf (ab 05:27),13
07:29 (+1),ICE 606,Erfurt Hbf (ab 05:25),6
07:29,RE 3343,Schwedt(Oder) (ab 06:04),2
07:32,IC 2274,Dresden Hbf (ab 05:35),
07:32 (+2),ICE 1503,Berlin Gesundbrunnen (ab 07:26),4
07:34,ICE 1605,Hamburg-Altona (ab 04:36),4
07:34,ICE 1705,Hamburg-Altona (ab 04:36),3
07:35,RE 3107,Cottbus Hbf (ab 06:07),14
07:35,RE 73757,Brandenburg Hbf (ab 06:44),12
07:35,RE 91000,Cottbus Hbf (ab 06:07),
07:39,RE 21830,Flughafen BER (ab 07:16),8
07:39,RE 62004,Elstal (ab 07:07),2
07:41,EN 40476,Budapest-Nyugati (ab 19:30),5
07:41,NJ 456,Graz Hbf (ab 19:41),5
07:41,nj 456,Bruck/Mur (ab 20:19),5
07:42,ICE 944,Berlin Ostbahnhof (ab 07:32),14
07:43 (+26),RE 3506,Berlin Südkreuz (ab 07:34),6
07:44,RE 3708,Dessau Hbf (ab 06:05),11
07:44,RE 94008,Bad Belzig (ab 06:41),
07:46 (+3),ICE 703,Berlin Gesundbrunnen (ab 07:41),3
07:46,RB 62054,Berlin Südkreuz (ab 07:39),7
07:52 (+19),IC 60409,Zürich HB (ab 18:34),13
07:52 (+19),NJ 409,Zürich HB (ab 18:34),13
07:52,RE 3169,Jüterbog (ab 07:02),7
07:53,RB 18505,Cottbus Hbf (ab 06:12),
07:53,RE 18505,Cottbus Hbf (ab 06:12),8
07:56,ICE 1131,Berlin Südkreuz (ab 07:49),7
07:56,ICE 2847,Hamburg Dammtor (ab 07:21),7
07:57 (+4),RE 73717,Magdeburg Hbf (ab 06:12),11
07:59 (+5),RE 73722,Frankfurt(Oder) (ab 06:42),13
08:03 (+3),ICE 148,Berlin Südkreuz (ab 07:50),14
08:05,RE 3166,Stendal Hbf (ab 06:47),2
08:06,ICE 698,München Hbf (ab 22:46),5
08:09,RB 21834,Flughafen BER (ab 07:46),
08:12,RB 62055,Wustermark (ab 07:39),1
08:13 (+2),RE 3505,Stralsund Hbf (ab 05:02),3
08:13 (+1),RE 3713,Senftenberg (ab 06:14),13
08:15,RE 62009,Elsterwerda (ab 06:40),7 A - D
08:19,RE 3344,Halle(Saale)Hbf (ab 05:46),6
08:21,ICE 2919,Hamburg-Altona (ab 05:34),
08:21,ICE 505,Hamburg-Altona (ab 05:34),3
08:22,RE 73764,Frankfurt(Oder) (ab 07:11),14
08:23,IC 2173,Rostock Hbf (ab 06:20),4
08:23,RE 21836,Flughafen BER (ab 08:01),8
08:24,RE 3108,Hennigsdorf(b Berlin) (ab 07:35),12
08:27 (+1),ICE 371,Berlin Ostbahnhof (ab 08:17),13
08:27 (+2),RJ 870,Dresden Hbf (ab 06:53),6
08:29,RE 3303,Stralsund Hbf (ab 05:10),2 A - D
08:30 (+3),FLX 1322,Berlin Südkreuz (ab 08:25),7
08:32 (+2),ICE 1005,Berlin Gesundbrunnen (ab 08:26),4
08:35,RE 3109,Cottbus Hbf (ab 07:03),14
08:35,RE 73759,Brandenburg Hbf (ab 07:44),12
08:39,RE 21838,Flughafen BER (ab 08:16),8
08:39,RE 62006,Elstal (ab 08:07),2 D - G
08:42 (+1),ICE 642,Berlin Ostbahnhof (ab 08:32),14
08:43 (+1),RE 4354,Berlin Südkreuz (ab 08:35),5
08:44,RE 3710,Dessau Hbf (ab 07:05),11
08:45,RB 62056,Berlin Südkreuz (ab 08:38),7
08:51,ICE 841,Hannover Hbf (ab 06:50),11
08:52,RE 3149,Falkenberg(Elster) (ab 07:18),7
08:53,RB 18507,Lübbenau(Spreewald) (ab 07:44),8
08:53,RE 18507,Lübbenau(Spreewald) (ab 07:44),8
08:54 (+2),ICE 936,Eisenach Hbf (ab 06:37),6
08:57 (+1),RE 73719,Magdeburg Hbf (ab 07:12),12
08:59 (+1),RE 73724,Frankfurt(Oder) (ab 07:41),13
09:06,RE 3148,Rathenow (ab 08:05),2
09:08,ICE 1052,Berlin Ostbahnhof (ab 08:55),13
09:08,RB 21842,Flughafen BER (ab 08:46),
09:11,RE 4355,Rostock Hbf (ab 06:37),4
09:12,RB 62057,Wustermark (ab 08:39),1
09:13 (+2),RE 3715,Senftenberg (ab 07:14),14
09:13,RE 62011,Elsterwerda (ab 07:29),7
09:16 (+13),ICE 797,Berlin Ostbahnhof (ab 09:08),13
09:18 (+2),RE 3306,Luckenwalde (ab 08:35),6
09:22,RE 73766,Frankfurt(Oder) (ab 08:11),14
09:23 (+6),ICE 1104,München Hbf (ab 05:17),5
09:23,RE 21844,Flughafen BER (ab 09:01),8
09:24,RE 3110,Hennigsdorf(b Berlin) (ab 08:35),11
09:29 (+26),ICE 2816,München Hbf (ab 19:13),6
09:29 (+4),ICE 604,Nürnberg Hbf (ab 05:37),6
09:29,RE 3345,Schwedt(Oder) (ab 08:04),2
09:32 (+3),IC 2272,Dresden Hbf (ab 07:35),5
09:32 (+1),ICE 1505,Berlin Gesundbrunnen (ab 09:26),4
09:34,ICE 1901,Hamburg-Altona (ab 06:35),3
09:35 (+1),RE 3111,Cottbus Hbf (ab 08:04),14
09:35 (+1),RE 73761,Brandenburg Hbf (ab 08:44),12
09:35,RE 91003,Cottbus Hbf (ab 08:04),
09:38,RE 62008,Elstal (ab 09:07),1
09:39 (+1),RE 21846,Flughafen BER (ab 09:16),8
09:42,ICE 942,Berlin Ostbahnhof (ab 09:32),14
09:43 (+1),RE 3508,Berlin Südkreuz (ab 09:34),6
09:44 (+1),RE 3712,Dessau Hbf (ab 08:05),12
09:44,RE 94012,Bad Belzig (ab 08:41),
09:45,RB 62058,Berlin Südkreuz (ab 09:38),7
09:51 (+36),ICE 741,Münster(Westf)Hbf (ab 06:24),12
09:52 (+2),RE 3171,Jüterbog (ab 09:02),7
09:53,RB 18509,Lübbenau(Spreewald) (ab 08:45),8
09:53,RE 18509,Lübbenau(Spreewald) (ab 08:45),8
09:55 (+1),ICE 1044,Berlin Südkreuz (ab 09:49),6
09:57 (+12),RE 73721,Magdeburg Hbf (ab 08:12),11
09:59 (+4),RE 73726,Frankfurt(Oder) (ab 08:38),13
10:00,DRF 1234,Leipzig Hbf (ab 08:45),5
10:00 (+3),FLX 1234,Leipzig Hbf (ab 08:45),5
10:01,ICE 1041,Oldenburg(Oldb)Hbf (ab 06:40),3
10:03 (+6),ICE 146,Berlin Ostbahnhof (ab 09:56),14
10:05 (+6),ICE 804,München Hbf (ab 05:05),8
10:05,RE 3168,Stendal Hbf (ab 08:47),2
10:08,RB 21850,Flughafen BER (ab 09:46),
10:12 (+2),RB 62059,Wustermark (ab 09:39),1
10:12,RE 3507,Stralsund Hbf (ab 07:02),4
10:13 (+4),RE 3717,Senftenberg (ab 08:14),14
10:14,RE 62013,Elsterwerda (ab 08:40),7 A - D
10:16,ICE 843,Köln Hbf (ab 05:26),11
10:19,RE 3346,Lutherstadt Wittenberg Hbf (ab 08:52),6
10:22,ICE 507,Hamburg-Altona (ab 07:34),3
10:22,RE 73768,Frankfurt(Oder) (ab 09:08),13
10:23 (+1),IC 2175,Rostock Hbf (ab 08:20),4
10:23,ICE 1604,München Hbf (ab 06:19),5
10:24,RB 21852,Flughafen BER (ab 10:01),8
10:24,RE 3112,Hennigsdorf(b Berlin) (ab 09:35),12
10:27 (+1),ICE 373,Berlin Ostbahnhof (ab 10:17),14
10:28,EN 345,Malmö Syd Svaagertorp station (ab 01:50),-
10:28 (+19),RJ 384,Praha hl.n. (ab 06:31),6
10:29 (+1),RE 3305,Stralsund Hbf (ab 07:10),2 A - D
10:30,ICE 2808,Frankfurt(Main)Hbf (ab 06:15),
10:30 (+1),ICE 2810,Frankfurt(Main)Hbf (ab 06:15),5
10:30 (+1),ICE 696,Frankfurt(Main)Hbf (ab 06:15),5
10:32,ICE 1007,Berlin Gesundbrunnen (ab 10:28),4
10:35 (+1),RE 3113,Cottbus Hbf (ab 09:03),13
10:35 (+5),RE 73763,Brandenburg Hbf (ab 09:44),12
10:35,RE 92313,Cottbus Hbf (ab 09:03),
10:36,RE 62010,Elstal (ab 10:05),2 D - G
10:38,ICE 996,Kassel-Wilhelmshöhe (ab 07:49),11
10:39,RB 21854,Flughafen BER (ab 10:16),
10:42,ICE 1543,Köln Hbf (ab 05:43),3
10:42,ICE 640,Berlin Ostbahnhof (ab 10:32),14
10:43 (+1),RE 4356,Berlin Südkreuz (ab 10:34),5
10:44 (+3),RE 3714,Dessau Hbf (ab 09:05),12
10:45,RB 62060,Berlin Südkreuz (ab 10:38),7
10:52,RE 3151,Falkenberg(Elster) (ab 09:18),7
10:53,RB 18511,Lübbenau(Spreewald) (ab 09:44),8
10:53,RE 18511,Lübbenau(Spreewald) (ab 09:44),8
10:54 (+44),ICE 934,Darmstadt Hbf (ab 06:37),6
10:57 (+7),RE 73723,Magdeburg Hbf (ab 09:12),11
10:59 (+3),RE 73728,Frankfurt(Oder) (ab 09:38),13
11:01,ICE 839,Stralsund Hbf (ab 08:07),4
11:06,RE 3150,Rathenow (ab 10:02),2
11:08,RB 21858,Flughafen BER (ab 10:46),
11:11 (+4),EC 54,Krakow Glowny (ab 04:07),14
11:11,RE 4357,Rostock Hbf (ab 08:37),4
11:12,RB 62061,Wustermark (ab 10:39),1
11:13 (+6),RE 3719,Senftenberg (ab 09:14),13
11:13,RE 62015,Elsterwerda (ab 09:29),7
11:16 (+1),ICE 543,Köln Hbf (ab 06:25),12
11:16 (+14),ICE 799,Berlin Ostbahnhof (ab 11:06),14
11:18 (+9),RE 3308,Luckenwalde (ab 10:35),6
11:22 (+4),RE 73770,Frankfurt(Oder) (ab 10:08),13
11:23,ICE 1102,München Hbf (ab 07:17),5
11:23,ICE 599,Berlin Gesundbrunnen (ab 11:17),4
11:23,RB 21860,Flughafen BER (ab 11:01),
11:24,RE 3114,Hennigsdorf(b Berlin) (ab 10:35),11
11:29 (+5),ICE 602,München Hbf (ab 06:49),6
11:29,RE 3347,Schwedt(Oder) (ab 10:04),2
11:32 (+3),IC 2270,Dresden Hbf (ab 09:35),5
11:32 (+5),ICE 1507,Berlin Gesundbrunnen (ab 11:26),4
11:33,ICE 1903,Hamburg-Altona (ab 08:38),3
11:35 (+1),RE 3115,Cottbus Hbf (ab 10:03),14
11:35 (+5),RE 73765,Brandenburg Hbf (ab 10:44),12
11:38,ICE 378,Karlsruhe Hbf (ab 05:59),11
11:38,RE 62012,Elstal (ab 11:07),2 A - D
11:39,RB 21862,Flughafen BER (ab 11:16),8
11:42,ICE 940,Berlin Ostbahnhof (ab 11:32),14
11:43 (+2),RE 3510,Berlin Südkreuz (ab 11:34),6
11:44 (+4),RE 3716,Dessau Hbf (ab 10:05),12
11:45 (+1),RB 62062,Berlin Südkreuz (ab 11:39),7
11:49 (+1),FLX 1239,Hamburg Hbf (ab 09:18),4
11:51 (+2),ICE 141,Amsterdam Centraal (ab 06:00),12
11:53,RB 18513,Lübbenau(Spreewald) (ab 10:44),8
11:53,RE 18513,Lübbenau(Spreewald) (ab 10:44),8
11:53 (+2),RE 3173,Jüterbog (ab 11:02),7
11:57,ICE 1162,Stuttgart Hbf (ab 07:04),5
11:57 (+14),RE 73725,Magdeburg Hbf (ab 10:12),11
11:59 (+4),RE 73730,Frankfurt(Oder) (ab 10:38),14
12:01 (+10),ICE 1138,Frankfurt(M) Flughafen Regionalbf (ab 07:41),3
12:03 (+1),ICE 144,Berlin Ostbahnhof (ab 11:56),13
12:05,RE 3170,Stendal Hbf (ab 10:32),2
12:08,ICE 2802,München Hbf (ab 07:12),
12:08,ICE 802,München Hbf (ab 07:12),6
12:09 (+10),RB 21866,Flughafen BER (ab 11:46),8
12:11,RE 3509,Stralsund Hbf (ab 09:02),4
12:12 (+4),RB 62063,Wustermark (ab 11:39),1
12:13 (+5),RE 3721,Senftenberg (ab 10:14),13
12:15 (+5),RE 62017,Baruth(Mark) (ab 11:21),7 D - G
12:16,EC 246,Warszawa Wschodnia (ab 06:49),14
12:16 (+1),ICE 845,Köln Hbf (ab 07:27),11
12:19,RE 3348,Lutherstadt Wittenberg Hbf (ab 10:45),6
12:21,ICE 509,Hamburg-Altona (ab 09:34),3
12:22,RE 73772,Frankfurt(Oder) (ab 11:08),13
12:23 (+3),IC 2177,Rostock Hbf (ab 10:21),4
12:23 (+2),ICE 1602,München Hbf (ab 08:21),5
12:23 (+5),RB 21868,Flughafen BER (ab 12:00),
12:24,RE 3116,Hennigsdorf(b Berlin) (ab 11:35),12
12:27,ICE 375,Berlin Ostbahnhof (ab 12:17),14
12:28,DRF 1324,Leipzig Hbf (ab 11:04),6
12:28,FLX 1324,Leipzig Hbf (ab 11:04),6
12:29 (+4),RE 3307,Stralsund Hbf (ab 09:10),2 A - D
12:31 (+2),ICE 694,Stuttgart Hbf (ab 06:49),5
12:31 (+3),RJ 178,Praha hl.n. (ab 08:31),7
12:32 (+2),ICE 1009,Berlin Gesundbrunnen (ab 12:26),4
12:35 (+5),RE 3117,Cottbus Hbf (ab 11:03),13
12:35 (+2),RE 73767,Brandenburg Hbf (ab 11:44),12
12:35,RE 92317,Cottbus Hbf (ab 11:03),
12:38 (+3),ICE 994,Stuttgart Hbf (ab 06:36),11
12:38,RE 62014,Elstal (ab 12:05),2 D - G
12:39 (+7),RB 21870,Flughafen BER (ab 12:16),
12:42 (+5),ICE 1545,Aachen Hbf (ab 07:07),3
12:42,ICE 548,Berlin Ostbahnhof (ab 12:32),14
12:43 (+1),RE 4358,Berlin Südkreuz (ab 12:34),5
12:44 (+2),RE 3718,Dessau Hbf (ab 11:05),12
12:45 (+4),RB 62064,Berlin Südkreuz (ab 12:38),6
12:52 (+3),IC 2035,Norddeich (ab 05:39),11
12:52,RE 3153,Falkenberg(Elster) (ab 11:18),7
12:53 (+6),RB 18515,Lübbenau(Spreewald) (ab 11:44),
12:53 (+3),RE 18515,Lübbenau(Spreewald) (ab 11:44),8
12:54 (+3),ICE 932,Saarbrücken Hbf (ab 06:28),6
12:57 (+16),RE 73727,Magdeburg Hbf (ab 11:12),11
12:59 (+4),RE 73732,Frankfurt(Oder) (ab 11:38),14
13:01 (+3),ICE 931,Stralsund Hbf (ab 10:07),4
13:06,RE 3152,Rathenow (ab 12:02),2
13:08,RB 21874,Flughafen BER (ab 12:46),
13:11 (+12),RE 4359,Rostock Hbf (ab 10:37),4
13:12,RB 62065,Wustermark (ab 12:39),1
13:13 (+3),RE 3723,Senftenberg (ab 11:14),13
13:13,RE 62019,Elsterwerda (ab 11:29),7
13:16,EC 230,Gdynia Glowna (ab 07:09),14
13:16 (+20),ICE 545,Köln Hbf (ab 08:25),12
13:16 (+3),ICE 993,Berlin Ostbahnhof (ab 13:06),14
13:18,RE 3310,Luckenwalde (ab 12:35),6
13:22 (+1),RE 73774,Frankfurt(Oder) (ab 12:08),13
13:23,ICE 1100,München Hbf (ab 09:19),5
13:23 (+4),ICE 2833,Berlin Gesundbrunnen (ab 13:17),4
13:23 (+4),ICE 691,Berlin Gesundbrunnen (ab 13:17),4
13:23,RB 21876,Flughafen BER (ab 13:01),
13:24,RE 3118,Hennigsdorf(b Berlin) (ab 12:35),11
13:26,DRF 1321,Köln Hbf (ab 08:14),12
13:26 (+21),FLX 1321,Köln Hbf (ab 08:14),11
13:29 (+1),ICE 2838,München Hbf (ab 08:49),6
13:29,ICE 2922,München Hbf (ab 08:49),
13:29 (+1),ICE 600,München Hbf (ab 08:49),6
13:29 (+1),RE 3349,Schwedt(Oder) (ab 12:04),2
13:32 (+9),IC 2178,Dresden Hbf (ab 11:35),5
13:32 (+4),ICE 1509,Saalfelden (ab 09:26),4
13:34,ICE 1905,Hamburg-Altona (ab 10:38),3
13:34,ICE 2837,Hamburg-Altona (ab 10:38),3
13:35 (+1),RE 3119,Cottbus Hbf (ab 12:03),14
13:35 (+7),RE 73769,Brandenburg Hbf (ab 12:44),12
13:35,RE 92319,Cottbus Hbf (ab 12:03),
13:38,ICE 376,Basel SBB (ab 06:16),11
13:38,RE 62016,Elstal (ab 13:07),2 A - D
13:39,RB 21878,Flughafen BER (ab 13:16),
13:42,ICE 848,Berlin Ostbahnhof (ab 13:32),14
13:43 (+1),RE 3512,Berlin Südkreuz (ab 13:34),5
13:44 (+5),RE 3720,Dessau Hbf (ab 12:05),12
13:45,RB 62066,Berlin Südkreuz (ab 13:38),7
13:51 (+20),ICE 143,Amsterdam Centraal (ab 08:00),12
13:52 (+5),RE 3175,Jüterbog (ab 13:02),7
13:53,RB 18517,Lübbenau(Spreewald) (ab 12:44),
13:53,RE 18517,Lübbenau(Spreewald) (ab 12:44),8
13:55 (+3),ICE 1042,Berlin Südkreuz (ab 13:49),6
13:57 (+4),RE 73729,Magdeburg Hbf (ab 12:12),11
13:59 (+2),RE 73734,Frankfurt(Oder) (ab 12:38),14
14:00,DRF 1238,Stuttgart Hbf (ab 08:14),5
14:00 (+1),FLX 1238,Stuttgart Hbf (ab 08:14),5
14:01 (+1),ICE 1043,Bremen Hbf (ab 11:15),3
14:03,ICE 142,Berlin Ostbahnhof (ab 13:56),13
14:05 (+1),ICE 800,München Hbf (ab 09:12),8
14:05 (+1),RE 3172,Stendal Hbf (ab 12:31),2
14:08,RB 21882,Flughafen BER (ab 13:46),
14:11,RE 3511,Stralsund Hbf (ab 11:02),4
14:12,RB 62067,Wustermark (ab 13:39),1
14:13 (+14),RE 3725,Senftenberg (ab 12:14),13
14:15,RE 62021,Baruth(Mark) (ab 13:20),7 A - D
14:16,EC 48,Warszawa Wschodnia (ab 08:49),14
14:16 Ausfall,ICE 847,Köln Hbf (ab 09:27),12
14:19 (+32),RE 3350,Lutherstadt Wittenberg Hbf (ab 12:52),6
14:21,ICE 601,Hamburg-Altona (ab 11:34),3
14:22 (+16),ICE 1600,München Hbf (ab 10:22),5
14:22,RB 21884,Flughafen BER (ab 14:01),
14:22 (+9),RE 73776,Frankfurt(Oder) (ab 13:08),14
14:23 (+1),IC 2179,Rostock Hbf (ab 12:22),4
14:24,RE 3120,Hennigsdorf(b Berlin) (ab 13:35),11
14:27 (+7),ICE 377,Berlin Ostbahnhof (ab 14:16),13
14:29 (+32),RE 3309,Stralsund Hbf (ab 11:10),2 A - D
14:29 (+3),RJ 382,Praha hl.n. (ab 10:31),6
14:30 (+1),ICE 692,München Hbf (ab 06:42),5
14:32 (+3),ICE 1101,Berlin Gesundbrunnen (ab 14:26),4
14:35 (+1),RE 3121,Cottbus Hbf (ab 13:03),14
14:35 (+10),RE 73771,Brandenburg Hbf (ab 13:44),12
14:35,RE 92321,Cottbus Hbf (ab 13:03),
14:38,ICE 992,Frankfurt(M) Flughafen Fernbf (ab 10:09),11
14:38,RB 62018,Elstal (ab 14:07),2 D - G
14:39,RB 21886,Flughafen BER (ab 14:16),
14:42 (+1),ICE 546,Berlin Ostbahnhof (ab 14:32),14
14:43 (+15),ICE 1547,Aachen Hbf (ab 09:06),3
14:43 (+1),RE 4360,Berlin Südkreuz (ab 14:34),5
14:44 (+11),RE 3722,Dessau Hbf (ab 13:05),12
14:45 (+1),RB 62068,Berlin Südkreuz (ab 14:38),7
14:52 (+2),RE 3155,Falkenberg(Elster) (ab 13:18),7
14:53,RB 18519,Lübbenau(Spreewald) (ab 13:44),
14:53,RE 18519,Lübbenau(Spreewald) (ab 13:44),8
14:54 (+128),ICE 930,Frankfurt(Main)Hbf (ab 11:02),6
14:57 (+6),RE 73731,Magdeburg Hbf (ab 13:12),11
14:59 (+1),RE 73736,Frankfurt(Oder) (ab 13:38),13
15:01 (+8),ICE 933,Ostseebad Binz (ab 11:24),4
15:06,RE 3154,Rathenow (ab 14:02),2
15:08,RB 21890,Flughafen BER (ab 14:46),
15:11 (+4),EC 56,Przemysl Glowny (ab 05:15),13
15:11 (+4),RE 4361,Rostock Hbf (ab 12:37),4
15:12,RB 62069,Wustermark (ab 14:39),1
15:13 (+14),RE 3727,Senftenberg (ab 13:14),14
15:13,RE 62023,Elsterwerda (ab 13:29),7
15:16 (+13),ICE 547,Köln Hbf (ab 10:24),11
15:16 (+2),ICE 995,Berlin Ostbahnhof (ab 15:06),13
15:18,RE 3312,Luckenwalde (ab 14:35),6
15:22 (+3),RE 73778,Frankfurt(Oder) (ab 14:08),14
