Abfahrt,Zugnr.,nach (Ankunft),Gleis
07:12,RE 73762,Brandenburg Hbf (an 08:23),7
07:18 (+3),IC 2432,Norddeich Mole (an 14:20),6
07:25,RE 3107,Berlin-Spandau (an 07:54),
07:25,RE 91000,Berlin-Spandau (an 07:54),
07:32 (+1),ICE 944,Köln Hbf (an 12:33),6
07:38,RE 3106,Cottbus Hbf (an 08:56),1
07:39,RB 18146,Berlin-Wannsee (an 08:10),
07:46 (+19),IC 60409,Berlin Hbf (an 07:52),6
07:46 (+19),NJ 409,Berlin Hbf (an 07:52),6
07:48,RE 73757,Frankfurt(Oder) (an 08:43),1
07:49 (+7),RE 73722,Magdeburg Hbf (an 09:50),7
07:56 (+3),ICE 148,Amsterdam Centraal (an 14:01),6
07:58 (+2),RE 3708,Senftenberg (an 09:41),2
07:58,RE 94008,Lübbenau(Spreewald) (an 09:03),
08:00 (+4),EC 43,Warszawa Wschodnia (an 13:15),1
08:04,RE 3713,Dessau Hbf (an 09:53),7
08:11 (+1),RE 73717,Frankfurt(Oder) (an 09:18),1
08:12,RE 73764,Brandenburg Hbf (an 09:19),7
08:17 (+1),ICE 371,Basel SBB (an 15:48),6
08:17,ice 371,Basel SBB (an 15:48),6
08:25,RE 3109,Hennigsdorf(b Berlin) (an 09:23),7
08:32 (+1),ICE 642,Köln Hbf (an 13:34),6
08:38,RE 3108,Cottbus Hbf (an 09:55),1
08:39,RB 18148,Berlin-Wannsee (an 09:10),
08:48,RE 73759,Frankfurt(Oder) (an 09:43),1
08:49 (+2),RE 73724,Magdeburg Hbf (an 10:50),7
08:55 (+1),ICE 1052,Köln Hbf (an 14:19),6
08:58,RE 3710,Senftenberg (an 10:41),2
09:01 (+1),EC 59,Przemysl Glowny (an 18:43),1
09:04 (+1),RE 3715,Dessau Hbf (an 10:53),7
09:08 (+14),ICE 797,Frankfurt(M) Flughafen Fernbf (an 13:52),3
09:11,RE 73719,Frankfurt(Oder) (an 10:18),1
09:12 (+1),RE 73766,Brandenburg Hbf (an 10:19),7
09:25 (+1),RE 3111,Hennigsdorf(b Berlin) (an 10:23),7
09:32,ICE 942,Köln Hbf (an 14:32),6
09:38,RE 3110,Cottbus Hbf (an 10:55),1
09:39,RB 18150,Berlin-Wannsee (an 10:10),
09:48 (+1),RE 73761,Frankfurt(Oder) (an 10:43),1
09:49 (+3),RE 73726,Magdeburg Hbf (an 11:50),7
09:56 (+7),ICE 146,Amsterdam Centraal (an 16:01),6
09:58 (+1),RE 3712,Senftenberg (an 11:41),2
09:58,RE 94012,Lübben(Spreewald) (an 10:56),
10:00 (+2),EC 45,Warszawa Wschodnia (an 15:15),1
10:04 (+2),RE 3717,Dessau Hbf (an 11:53),7
10:11 (+10),RE 73721,Frankfurt(Oder) (an 11:18),1
10:12,RE 73768,Brandenburg Hbf (an 11:19),7
10:17 (+1),ICE 373,Chur (an 20:22),6
10:25,RE 3113,Hennigsdorf(b Berlin) (an 11:23),7
10:32 (+1),ICE 640,Köln Hbf (an 15:34),6
10:38,RE 3112,Cottbus Hbf (an 11:55),1
10:48 (+4),RE 73763,Frankfurt(Oder) (an 11:43),1
10:49 (+3),RE 73728,Magdeburg Hbf (an 12:50),7
10:58 (+4),RE 3714,Senftenberg (an 12:41),2
11:04 (+2),RE 3719,Dessau Hbf (an 12:53),7
11:06 (+14),ICE 799,Karlsruhe Hbf (an 17:19),3
11:11 (+5),RE 73723,Frankfurt(Oder) (an 12:18),1
11:12,RE 73770,Brandenburg Hbf (an 12:19),7
11:25 (+1),RE 3115,Hennigsdorf(b Berlin) (an 12:23),7
11:25,RE 92315,Berlin-Spandau (an 11:54),
11:32 (+1),ICE 940,Köln Hbf (an 16:33),6
11:38,RE 3114,Cottbus Hbf (an 12:55),1
11:48 (+3),RE 73765,Frankfurt(Oder) (an 12:43),1
11:49 (+3),RE 73730,Magdeburg Hbf (an 13:50),7
11:56 (+2),ICE 144,Amsterdam Centraal (an 18:01),6
11:58 (+5),RE 3716,Senftenberg (an 13:41),2
12:00 (+11),EC 47,Warszawa Wschodnia (an 17:15),1
12:04 (+2),RE 3721,Dessau Hbf (an 13:53),7
12:11 (+12),RE 73725,Frankfurt(Oder) (an 13:18),1
12:12,RE 73772,Brandenburg Hbf (an 13:19),7
12:17,ICE 375,Interlaken Ost (an 22:59),6
12:25 (+6),RE 3117,Hennigsdorf(b Berlin) (an 13:23),7
12:25,RE 92317,Berlin-Spandau (an 12:54),
12:32 Ausfall,ICE 548,Köln Hbf (an 17:35),6
12:38,RE 3116,Cottbus Hbf (an 13:55),1
12:48,RE 73767,Frankfurt(Oder) (an 13:43),1
12:49 (+4),RE 73732,Magdeburg Hbf (an 14:50),7
12:58 (+4),RE 3718,Senftenberg (an 14:41),3
13:00 (+5),EC 57,Przemysl Glowny (an 22:43),1
13:04 (+1),RE 3723,Dessau Hbf (an 14:53),7
13:06 (+3),ICE 993,Frankfurt(M) Flughafen Fernbf (an 17:52),3
13:11 (+15),RE 73727,Frankfurt(Oder) (an 14:18),1
13:12,RE 73774,Brandenburg Hbf (an 14:19),7
13:25,RE 3119,Berlin-Spandau (an 13:54),
13:32 (+1),ICE 848,Köln Hbf (an 18:33),6
13:38,RE 3118,Cottbus Hbf (an 14:55),1
13:48 (+7),RE 73769,Frankfurt(Oder) (an 14:43),1
13:49 (+2),RE 73734,Magdeburg Hbf (an 15:50),
13:56 (+1),ICE 142,Amsterdam Centraal (an 20:01),6
13:58 (+5),RE 3720,Senftenberg (an 15:41),2
14:00 (+12),EC 49,Warszawa Wschodnia (an 19:15),1
14:04 (+7),RE 3725,Dessau Hbf (an 15:53),7
14:11 (+8),RE 73729,Frankfurt(Oder) (an 15:18),1
14:12 (+1),RE 73776,Brandenburg Hbf (an 15:19),7
14:16 (+3),ICE 377,Freiburg(Breisgau) Hbf (an 21:01),6
14:25,RE 3121,Berlin-Spandau (an 14:54),
14:25,RE 92321,Berlin-Spandau (an 14:54),
14:32 (+1),ICE 546,Köln Hbf (an 19:35),6
14:38,RE 3120,Cottbus Hbf (an 15:55),1
14:48 (+9),RE 73771,Frankfurt(Oder) (an 15:43),1
14:49 (+2),RE 73736,Magdeburg Hbf (an 16:50),7
14:58 (+12),RE 3722,Senftenberg (an 16:41),2
15:00 (+2),EC 231,Gdynia Glowna (an 20:43),1
15:04 (+2),RE 3727,Dessau Hbf (an 16:53),7
15:06 (+3),ICE 995,Stuttgart Hbf (an 21:29),6
15:11 (+3),RE 73731,Frankfurt(Oder) (an 16:18),1
15:12 (+1),RE 73778,Brandenburg Hbf (an 16:23),7
15:21 (+8),IC 2034,Norddeich Mole (an 22:14),6
15:25 (+6),RE 3123,Hennigsdorf(b Berlin) (an 16:23),7
15:25,RE 92323,Berlin-Spandau (an 15:54),
15:32 (+10),ICE 846,Köln Hbf (an 20:32),6
15:38 (+2),RE 3122,Cottbus Hbf (an 16:55),1
15:48 (+5),RE 73773,Frankfurt(Oder) (an 16:43),1
15:49 (+2),RE 73738,Magdeburg Hbf (an 17:50),7
15:56 (+3),ICE 140,Amsterdam Centraal (an 22:01),6
15:58 (+9),RE 3724,Senftenberg (an 17:41),2
16:01 (+1),EC 247,Warszawa Wschodnia (an 21:19),1
16:04 (+4),RE 3729,Dessau Hbf (an 17:53),7
16:11 (+8),RE 73733,Frankfurt(Oder) (an 17:18),1
16:12 (+2),RE 73780,Brandenburg Hbf (an 17:19),7
16:15,ICE 2911,Freiburg(Breisgau) Hbf (an 23:01),6
16:15 (+3),ICE 379,Freiburg(Breisgau) Hbf (an 23:01),6
16:25 (+3),RE 3125,Hennigsdorf(b Berlin) (an 17:23),7
16:25,RE 92325,Berlin-Spandau (an 16:54),
16:32 (+2),ICE 544,Köln Hbf (an 21:35),6
16:38,RE 3124,Cottbus Hbf (an 17:55),1
16:48 (+5),RE 73775,Frankfurt(Oder) (an 17:43),1
16:49 (+2),RE 73740,Magdeburg Hbf (an 18:50),7
16:58,RE 3726,Senftenberg (an 18:41),2
17:00 (+4),EC 55,Krakow Glowny (an 23:44),1
17:04 (+8),RE 3731,Dessau Hbf (an 18:53),7
17:06,ICE 997,Frankfurt(Main)Hbf (an 21:40),6
17:11,RE 73735,Frankfurt(Oder) (an 18:18),1
17:12 (+2),RE 73782,Brandenburg Hbf (an 18:23),7
17:25 (+4),RE 3127,Hennigsdorf(b Berlin) (an 18:23),7
17:25,RE 92327,Berlin-Spandau (an 17:54),
17:32 (+60),ICE 2912,Köln Hbf (an 22:33),6
17:32 (+60),ICE 844,Köln Hbf (an 22:33),6
17:38 (+7),RE 3126,Cottbus Hbf (an 18:55),1
17:48 (+5),RE 73777,Frankfurt(Oder) (an 18:43),1
17:49 (+2),RE 73742,Magdeburg Hbf (an 19:50),7
17:56 (+27),ICE 742,Münster(Westf)Hbf (an 21:35),6
17:58 (+8),RE 3728,Senftenberg (an 19:41),2
18:00 (+1),EC 249,Warszawa Wschodnia (an 23:15),1
18:04 (+14),RE 3733,Dessau Hbf (an 19:53),6
18:11,RE 73737,Frankfurt(Oder) (an 19:18),1
18:12,RE 73784,Brandenburg Hbf (an 19:19),7
18:15,ICE 677,Karlsruhe Hbf (an 23:59),6
18:25,RE 18769,Berlin-Spandau (an 18:54),
18:25,RE 3129,Hennigsdorf(b Berlin) (an 19:23),7
18:32 (+3),ICE 542,Köln Hbf (an 23:35),6
18:38,RE 3128,Cottbus Hbf (an 19:55),1
18:38,RJ 174,Berlin Hbf (an 18:46),7
18:48,RE 73779,Frankfurt(Oder) (an 19:47),1
18:49,RE 73744,Magdeburg Hbf (an 20:50),7
18:58 (+4),RE 3730,Senftenberg (an 20:41),1
19:00 (+6),IC 2431,Cottbus Hbf (an 20:18),2
19:04,RE 3735,Dessau Hbf (an 20:53),7
19:06,ICE 999,Kassel-Wilhelmshöhe (an 22:13),6
19:11 (+7),RE 73739,Frankfurt(Oder) (an 20:18),1
19:12,RE 73786,Brandenburg Hbf (an 20:19),7
19:25,RE 3131,Hennigsdorf(b Berlin) (an 20:23),7
19:32,ICE 842,Köln Hbf (an 00:33),6
19:38,RE 3130,Cottbus Hbf (an 20:55),1
19:48,RE 73781,Frankfurt(Oder) (an 20:43),1
19:49,RE 73746,Magdeburg Hbf (an 21:50),7
19:55 (+1),ICE 740,Münster(Westf)Hbf (an 23:36),6
19:58,RE 3732,Senftenberg (an 21:41),2
20:04,RE 3737,Dessau Hbf (an 21:53),7
20:11,RE 73741,Frankfurt(Oder) (an 21:18),1
20:12,RE 73788,Brandenburg Hbf (an 21:21),7
20:14,ICE 679,Kassel-Wilhelmshöhe (an 23:13),6
20:20 (+5),ICE 540,Köln Hbf (an 01:38),7
20:25,RE 3133,Hennigsdorf(b Berlin) (an 21:23),6
20:27,RE 73823,Fürstenwalde(Spree) (an 21:05),1
20:38,RE 3132,Cottbus Hbf (an 21:55),1
20:41,EC 431,Jaroslaw (an 08:47),3
20:48,RE 73783,Frankfurt(Oder) (an 21:43),1
20:49,RE 73748,Magdeburg Hbf (an 22:50),7
20:58,RE 3734,Lübbenau(Spreewald) (an 22:04),2
21:04,RE 3739,Dessau Hbf (an 22:53),7
21:11,RE 73743,Erkner (an 21:31),1
21:25,RE 3135,Hennigsdorf(b Berlin) (an 22:25),7
21:32,ICE 840,Hannover Hbf (an 23:46),6
21:38,RE 3134,Cottbus Hbf (an 22:55),1
21:43,RE 73790,Magdeburg Hbf (an 23:55),7
21:48,RE 73785,Erkner (an 22:11),1
21:58,RE 3736,Lübbenau(Spreewald) (an 23:04),1
22:06,RE 3741,Bad Belzig (an 23:19),7
22:11,RE 73745,Erkner (an 22:32),1
22:25,RE 3137,Hennigsdorf(b Berlin) (an 23:26),7
22:43,RE 73792,Magdeburg Hbf (an 00:48),7
22:48 Ausfall,ES 452,Antwerpen Centraal (an 08:45),6
23:04,RE 3743,Dessau Hbf (an 00:53),7
23:05,RE 3136,Cottbus Hbf (an 00:40),2
23:11,RE 73747,Erkner (an 23:31),1
23:15 (+2),ICE 273,Zürich HB (an 10:00),6
23:24,RE 3139,Berlin-Charlottenburg (an 23:46),6
23:33,RB 21958,Berlin Hbf (an 23:44),
23:37 (+1),ICE 1540,Köln Hbf (an 06:12),6
23:43,RE 73794,Brandenburg Hbf (an 00:55),7
